"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/24/2020,23920,Suppressed*,45
5/24/2020,23921,8,80
5/24/2020,23922,7,140
5/24/2020,23923,8,70
5/24/2020,23924,81,211
5/24/2020,23927,63,189
5/24/2020,23930,Suppressed*,150
5/24/2020,23934,Suppressed*,27
5/24/2020,23936,404,278
5/24/2020,23937,Suppressed*,66
5/24/2020,23938,0,7
5/24/2020,23942,Suppressed*,37
5/24/2020,23944,Suppressed*,72
5/24/2020,23947,Suppressed*,111
5/24/2020,23950,8,58
5/24/2020,23952,0,7
5/24/2020,23954,Suppressed*,56
5/24/2020,23958,12,120
5/24/2020,23959,0,28
5/24/2020,23960,17,82
5/24/2020,23962,Suppressed*,26
5/24/2020,23963,0,11
5/24/2020,23964,0,32
5/24/2020,23966,7,76
5/24/2020,23967,Suppressed*,24
5/24/2020,23968,Suppressed*,23
5/24/2020,23970,14,129
5/24/2020,23974,5,117
5/24/2020,23976,0,11
5/24/2020,24011,0,11
5/24/2020,24012,53,241
5/24/2020,24013,8,51
5/24/2020,24014,54,140
5/24/2020,24015,14,76
5/24/2020,24016,5,72
5/24/2020,24017,14,219
5/24/2020,24018,35,318
5/24/2020,24019,10,181
5/24/2020,24053,Suppressed*,35
5/24/2020,24054,11,87
5/24/2020,24055,13,166
5/24/2020,24058,0,4
5/24/2020,24059,0,6
5/24/2020,24060,34,500
5/24/2020,24064,0,25
5/24/2020,24065,Suppressed*,35
5/24/2020,24066,Suppressed*,17
5/24/2020,24067,Suppressed*,16
5/24/2020,24069,Suppressed*,30
5/24/2020,24070,Suppressed*,16
5/24/2020,24072,0,12
5/24/2020,24073,21,434
5/24/2020,24076,0,10
5/24/2020,24077,Suppressed*,3
5/24/2020,24078,12,108
5/24/2020,24079,0,14
5/24/2020,24082,0,5
5/24/2020,24083,7,26
5/24/2020,24084,7,192
5/24/2020,24085,7,11
5/24/2020,24087,6,66
5/24/2020,24088,0,9
5/24/2020,24089,Suppressed*,37
5/24/2020,24090,9,23
5/24/2020,24091,Suppressed*,63
5/24/2020,24092,Suppressed*,11
5/24/2020,24093,0,1
5/24/2020,24095,Suppressed*,27
5/24/2020,24101,Suppressed*,34
5/24/2020,24102,0,3
5/24/2020,24104,Suppressed*,68
5/24/2020,24105,0,5
5/24/2020,24112,43,412
5/24/2020,24120,Suppressed*,12
5/24/2020,24121,Suppressed*,100
5/24/2020,24122,Suppressed*,17
5/24/2020,24124,Suppressed*,41
5/24/2020,24127,Suppressed*,50
5/24/2020,24128,Suppressed*,17
5/24/2020,24131,0,1
5/24/2020,24132,0,5
5/24/2020,24133,Suppressed*,35
5/24/2020,24134,0,44
5/24/2020,24136,0,18
5/24/2020,24137,Suppressed*,17
5/24/2020,24138,0,24
5/24/2020,24139,0,10
5/24/2020,24141,7,180
5/24/2020,24142,0,2
5/24/2020,24147,Suppressed*,11
5/24/2020,24148,6,87
5/24/2020,24149,0,29
5/24/2020,24150,Suppressed*,4
5/24/2020,24151,14,58
5/24/2020,24153,57,623
5/24/2020,24161,0,7
5/24/2020,24162,6,45
5/24/2020,24165,Suppressed*,27
5/24/2020,24167,0,4
5/24/2020,24168,Suppressed*,22
5/24/2020,24171,9,83
5/24/2020,24174,Suppressed*,28
5/24/2020,24175,Suppressed*,42
5/24/2020,24176,Suppressed*,17
5/24/2020,24179,14,111
5/24/2020,24184,6,18
5/24/2020,24185,0,5
5/24/2020,24201,Suppressed*,329
5/24/2020,24202,8,183
5/24/2020,24210,19,295
5/24/2020,24211,10,163
5/24/2020,24216,10,71
5/24/2020,24217,0,3
5/24/2020,24219,9,405
5/24/2020,24220,0,9
5/24/2020,24221,0,4
5/24/2020,24224,5,71
5/24/2020,24225,0,11
5/24/2020,24226,0,18
5/24/2020,24228,0,93
5/24/2020,24230,0,113
5/24/2020,24236,5,41
5/24/2020,24237,0,7
5/24/2020,24239,0,5
5/24/2020,24243,0,47
5/24/2020,24244,Suppressed*,122
5/24/2020,24245,0,20
5/24/2020,24246,0,6
5/24/2020,24248,Suppressed*,47
5/24/2020,24250,0,13
5/24/2020,24251,Suppressed*,168
5/24/2020,24256,0,49
5/24/2020,24258,0,23
5/24/2020,24260,0,67
5/24/2020,24263,Suppressed*,122
5/24/2020,24265,0,12
5/24/2020,24266,Suppressed*,124
5/24/2020,24269,0,4
5/24/2020,24270,Suppressed*,6
5/24/2020,24271,0,39
5/24/2020,24272,0,8
5/24/2020,24273,Suppressed*,77
5/24/2020,24277,Suppressed*,109
5/24/2020,24279,Suppressed*,36
5/24/2020,24280,0,6
5/24/2020,24281,0,34
5/24/2020,24282,0,15
5/24/2020,24283,0,55
5/24/2020,24290,0,36
5/24/2020,24292,0,12
5/24/2020,24293,Suppressed*,132
5/24/2020,24301,Suppressed*,307
5/24/2020,24311,0,30
5/24/2020,24312,0,32
5/24/2020,24313,Suppressed*,8
5/24/2020,24314,0,28
5/24/2020,24315,0,40
5/24/2020,24316,0,2
5/24/2020,24317,Suppressed*,51
5/24/2020,24318,0,9
5/24/2020,24319,5,96
5/24/2020,24322,0,3
5/24/2020,24323,Suppressed*,11
5/24/2020,24324,0,40
5/24/2020,24325,Suppressed*,9
5/24/2020,24326,0,8
5/24/2020,24328,0,22
5/24/2020,24330,14,64
5/24/2020,24333,131,532
5/24/2020,24340,Suppressed*,83
5/24/2020,24343,30,173
5/24/2020,24347,Suppressed*,26
5/24/2020,24348,0,83
5/24/2020,24350,0,14
5/24/2020,24351,0,5
5/24/2020,24352,Suppressed*,13
5/24/2020,24354,6,220
5/24/2020,24360,5,104
5/24/2020,24361,Suppressed*,75
5/24/2020,24363,0,9
5/24/2020,24366,Suppressed*,17
5/24/2020,24368,Suppressed*,73
5/24/2020,24370,Suppressed*,79
5/24/2020,24374,0,18
5/24/2020,24375,0,9
5/24/2020,24377,0,4
5/24/2020,24378,Suppressed*,12
5/24/2020,24380,Suppressed*,11
5/24/2020,24381,Suppressed*,44
5/24/2020,24382,7,244
5/24/2020,24401,47,503
5/24/2020,24412,0,1
5/24/2020,24413,0,5
5/24/2020,24415,0,2
5/24/2020,24416,12,31
5/24/2020,24421,Suppressed*,24
5/24/2020,24422,6,113
5/24/2020,24426,11,243
5/24/2020,24430,Suppressed*,29
5/24/2020,24431,5,52
5/24/2020,24432,Suppressed*,1
5/24/2020,24433,0,1
5/24/2020,24435,Suppressed*,14
5/24/2020,24437,0,9
5/24/2020,24439,0,9
5/24/2020,24440,8,43
5/24/2020,24441,20,124
5/24/2020,24442,0,1
5/24/2020,24445,0,29
5/24/2020,24448,0,6
5/24/2020,24450,8,62
5/24/2020,24457,0,14
5/24/2020,24458,0,4
5/24/2020,24459,6,7
5/24/2020,24460,0,16
5/24/2020,24465,Suppressed*,17
5/24/2020,24467,Suppressed*,24
5/24/2020,24471,Suppressed*,33
5/24/2020,24472,Suppressed*,15
5/24/2020,24473,0,3
5/24/2020,24474,0,6
5/24/2020,24476,Suppressed*,6
5/24/2020,24477,14,157
5/24/2020,24479,0,23
5/24/2020,24482,5,64
5/24/2020,24483,Suppressed*,5
5/24/2020,24484,0,6
5/24/2020,24485,0,2
5/24/2020,24486,18,73
5/24/2020,24487,0,3
5/24/2020,24501,27,522
5/24/2020,24502,34,732
5/24/2020,24503,12,340
5/24/2020,24504,7,162
5/24/2020,24517,0,108
5/24/2020,24520,Suppressed*,33
5/24/2020,24521,7,227
5/24/2020,24522,16,217
5/24/2020,24523,8,356
5/24/2020,24526,Suppressed*,28
5/24/2020,24527,Suppressed*,47
5/24/2020,24528,Suppressed*,73
5/24/2020,24529,Suppressed*,47
5/24/2020,24530,0,18
5/24/2020,24531,5,114
5/24/2020,24534,5,39
5/24/2020,24536,0,3
5/24/2020,24538,Suppressed*,94
5/24/2020,24539,0,6
5/24/2020,24540,24,465
5/24/2020,24541,25,427
5/24/2020,24549,Suppressed*,53
5/24/2020,24550,5,120
5/24/2020,24551,19,436
5/24/2020,24553,Suppressed*,44
5/24/2020,24554,Suppressed*,68
5/24/2020,24555,Suppressed*,14
5/24/2020,24556,0,68
5/24/2020,24557,Suppressed*,114
5/24/2020,24558,5,167
5/24/2020,24562,0,15
5/24/2020,24563,Suppressed*,98
5/24/2020,24565,0,9
5/24/2020,24566,Suppressed*,20
5/24/2020,24569,0,18
5/24/2020,24571,Suppressed*,30
5/24/2020,24572,12,343
5/24/2020,24574,Suppressed*,60
5/24/2020,24577,Suppressed*,81
5/24/2020,24578,Suppressed*,3
5/24/2020,24579,0,3
5/24/2020,24580,Suppressed*,19
5/24/2020,24586,Suppressed*,78
5/24/2020,24588,Suppressed*,190
5/24/2020,24589,0,41
5/24/2020,24590,11,229
5/24/2020,24592,12,336
5/24/2020,24593,Suppressed*,30
5/24/2020,24594,Suppressed*,37
5/24/2020,24595,0,6
5/24/2020,24597,Suppressed*,21
5/24/2020,24598,Suppressed*,38
5/24/2020,24599,Suppressed*,17
5/24/2020,24601,0,1
5/24/2020,24602,0,10
5/24/2020,24603,Suppressed*,10
5/24/2020,24605,Suppressed*,147
5/24/2020,24606,0,3
5/24/2020,24607,0,1
5/24/2020,24609,Suppressed*,93
5/24/2020,24612,0,3
5/24/2020,24613,0,20
5/24/2020,24614,17,280
5/24/2020,24620,0,17
5/24/2020,24622,0,17
5/24/2020,24628,0,5
5/24/2020,24630,0,79
5/24/2020,24631,0,23
5/24/2020,24634,0,8
5/24/2020,24635,0,11
5/24/2020,24637,0,30
5/24/2020,24639,Suppressed*,59
5/24/2020,24641,0,129
5/24/2020,24646,0,7
5/24/2020,24649,0,25
5/24/2020,24651,0,76
5/24/2020,24656,0,41
5/24/2020,24657,0,3
5/24/2020,"Not Reported",753,31808
5/24/2020,Out-of-State,0,3964
,Out-of-State,0,3964
