"﻿Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
7/1/2020,23188,166,3092
7/1/2020,23702,46,639
7/1/2020,23130,Suppressed*,13
7/1/2020,23350,75,385
7/1/2020,24553,Suppressed*,108
7/1/2020,22958,Suppressed*,105
7/1/2020,24562,0,35
7/1/2020,23175,Suppressed*,153
7/1/2020,23120,44,761
7/1/2020,23129,Suppressed*,21
7/1/2020,24347,Suppressed*,59
7/1/2020,24271,0,93
7/1/2020,22203,331,2115
7/1/2020,24322,0,8
7/1/2020,23831,213,2929
7/1/2020,24504,9,548
7/1/2020,22663,13,46
7/1/2020,23063,59,598
7/1/2020,23236,160,2337
7/1/2020,23108,0,3
7/1/2020,23117,27,727
7/1/2020,23161,0,5
7/1/2020,23947,10,326
7/1/2020,22443,35,480
7/1/2020,22529,Suppressed*,16
7/1/2020,22642,22,159
7/1/2020,20164,1225,4946
7/1/2020,24292,0,16
7/1/2020,24485,Suppressed*,19
7/1/2020,22720,Suppressed*,50
7/1/2020,22301,87,1012
7/1/2020,23420,90,337
7/1/2020,24171,31,271
7/1/2020,24381,23,145
7/1/2020,24450,14,767
7/1/2020,23426,5,13
7/1/2020,23962,Suppressed*,58
7/1/2020,22937,Suppressed*,89
7/1/2020,23023,Suppressed*,27
7/1/2020,22302,244,2513
7/1/2020,24269,0,8
7/1/2020,23487,76,467
7/1/2020,24077,5,22
7/1/2020,23829,81,822
7/1/2020,23320,282,6673
7/1/2020,23661,39,842
7/1/2020,20119,29,261
7/1/2020,23857,Suppressed*,59
7/1/2020,24133,5,100
7/1/2020,23454,183,3893
7/1/2020,Out-of-State,0,22910
7/1/2020,23064,0,5
7/1/2020,23230,75,2992
7/1/2020,24527,6,126
7/1/2020,23952,Suppressed*,28
7/1/2020,23836,73,959
7/1/2020,23833,10,152
7/1/2020,24580,Suppressed*,40
7/1/2020,22644,52,95
7/1/2020,22938,Suppressed*,79
7/1/2020,24018,75,973
7/1/2020,23071,Suppressed*,98
7/1/2020,24588,6,499
7/1/2020,20118,Suppressed*,108
7/1/2020,23112,186,3793
7/1/2020,24095,6,91
7/1/2020,23091,0,25
7/1/2020,24280,0,17
7/1/2020,23919,5,233
7/1/2020,24272,0,9
7/1/2020,22740,Suppressed*,63
7/1/2020,23453,78,2044
7/1/2020,23123,16,210
7/1/2020,22713,8,68
7/1/2020,23401,6,41
7/1/2020,24184,12,76
7/1/2020,24070,Suppressed*,43
7/1/2020,22715,Suppressed*,65
7/1/2020,24149,Suppressed*,68
7/1/2020,24083,43,176
7/1/2020,23306,27,145
7/1/2020,22448,Suppressed*,51
7/1/2020,22610,9,46
7/1/2020,24256,Suppressed*,68
7/1/2020,24089,6,104
7/1/2020,24251,Suppressed*,299
7/1/2020,23030,31,411
7/1/2020,24602,0,15
7/1/2020,23488,8,36
7/1/2020,22840,17,300
7/1/2020,23069,11,254
7/1/2020,23899,Suppressed*,29
7/1/2020,23959,0,69
7/1/2020,22655,116,565
7/1/2020,23045,0,2
7/1/2020,24246,0,14
7/1/2020,23125,Suppressed*,7
7/1/2020,22192,738,5679
7/1/2020,23089,10,337
7/1/2020,22959,7,140
7/1/2020,22206,179,1586
7/1/2020,22405,142,1969
7/1/2020,23455,91,3039
7/1/2020,23651,Suppressed*,26
7/1/2020,22511,5,80
7/1/2020,22436,0,51
7/1/2020,24412,0,2
7/1/2020,23890,90,351
7/1/2020,23093,39,1014
7/1/2020,23220,103,2689
7/1/2020,22025,122,1161
7/1/2020,24282,0,20
7/1/2020,24066,5,69
7/1/2020,23924,98,609
7/1/2020,24435,6,66
7/1/2020,22514,15,171
7/1/2020,23459,17,127
7/1/2020,22408,208,1976
7/1/2020,24088,5,68
7/1/2020,23307,17,76
7/1/2020,22454,Suppressed*,104
7/1/2020,22026,247,1673
7/1/2020,24179,48,409
7/1/2020,23043,Suppressed*,93
7/1/2020,24219,9,653
7/1/2020,24120,5,39
7/1/2020,24093,0,2
7/1/2020,23954,Suppressed*,187
7/1/2020,22032,135,1599
7/1/2020,23885,5,181
7/1/2020,20136,210,1748
7/1/2020,23038,8,114
7/1/2020,22843,6,120
7/1/2020,23075,139,975
7/1/2020,24147,Suppressed*,23
7/1/2020,22476,Suppressed*,23
7/1/2020,24380,Suppressed*,48
7/1/2020,24245,0,34
7/1/2020,23901,130,1273
7/1/2020,23708,6,361
7/1/2020,23068,0,12
7/1/2020,20187,78,1069
7/1/2020,24162,9,81
7/1/2020,23872,9,155
7/1/2020,23226,231,2542
7/1/2020,23062,5,143
7/1/2020,22846,15,137
7/1/2020,23025,0,15
7/1/2020,23065,Suppressed*,117
7/1/2020,20186,77,1420
7/1/2020,23337,0,23
7/1/2020,24530,Suppressed*,47
7/1/2020,22733,17,88
7/1/2020,23850,Suppressed*,86
7/1/2020,23662,19,609
7/1/2020,23828,Suppressed*,28
7/1/2020,24483,Suppressed*,20
7/1/2020,22729,Suppressed*,14
7/1/2020,24413,0,8
7/1/2020,22831,8,64
7/1/2020,23009,27,500
7/1/2020,22102,127,1539
7/1/2020,23604,19,58
7/1/2020,24433,0,3
7/1/2020,23887,Suppressed*,27
7/1/2020,23313,Suppressed*,10
7/1/2020,23509,57,1896
7/1/2020,23250,0,4
7/1/2020,24244,5,329
7/1/2020,24069,9,94
7/1/2020,24090,13,80
7/1/2020,23148,Suppressed*,121
7/1/2020,23187,Suppressed*,22
7/1/2020,23027,9,104
7/1/2020,23106,Suppressed*,65
7/1/2020,22722,0,7
7/1/2020,23432,8,79
7/1/2020,24377,0,7
7/1/2020,24174,Suppressed*,119
7/1/2020,23937,6,165
7/1/2020,24432,Suppressed*,15
7/1/2020,24260,0,125
7/1/2020,24551,33,1198
7/1/2020,22305,589,2298
7/1/2020,23856,8,91
7/1/2020,22709,Suppressed*,53
7/1/2020,23238,281,2402
7/1/2020,23409,Suppressed*,9
7/1/2020,24607,0,3
7/1/2020,22308,70,661
7/1/2020,23115,13,25
7/1/2020,24073,53,1848
7/1/2020,23801,30,261
7/1/2020,22664,194,899
7/1/2020,24363,Suppressed*,30
7/1/2020,24411,0,2
7/1/2020,23664,12,449
7/1/2020,23889,5,68
7/1/2020,23169,Suppressed*,66
7/1/2020,22936,6,330
7/1/2020,23415,38,243
7/1/2020,23004,12,98
7/1/2020,23128,Suppressed*,61
7/1/2020,24352,5,37
7/1/2020,22811,Suppressed*,36
7/1/2020,23416,12,101
7/1/2020,22101,130,2235
7/1/2020,23114,74,1354
7/1/2020,23607,56,1116
7/1/2020,24422,10,394
7/1/2020,24228,Suppressed*,186
7/1/2020,23844,Suppressed*,36
7/1/2020,22180,220,1681
7/1/2020,23451,97,3081
7/1/2020,24128,7,37
7/1/2020,22307,78,753
7/1/2020,24058,0,11
7/1/2020,22538,0,16
7/1/2020,24168,5,47
7/1/2020,23315,Suppressed*,84
7/1/2020,22560,42,941
7/1/2020,22821,31,308
7/1/2020,24202,9,398
7/1/2020,20165,322,3402
7/1/2020,22003,1261,5567
7/1/2020,24134,Suppressed*,218
7/1/2020,24265,0,21
7/1/2020,24121,8,379
7/1/2020,20148,221,2690
7/1/2020,23163,0,7
7/1/2020,22980,89,1856
7/1/2020,23124,13,316
7/1/2020,22841,20,179
7/1/2020,24528,Suppressed*,161
7/1/2020,22205,139,1602
7/1/2020,23963,0,16
7/1/2020,24609,Suppressed*,152
7/1/2020,24237,0,18
7/1/2020,22553,50,941
7/1/2020,23505,91,2258
7/1/2020,22801,670,3221
7/1/2020,22960,46,979
7/1/2020,23079,0,18
7/1/2020,24474,0,18
7/1/2020,22830,16,117
7/1/2020,23418,69,208
7/1/2020,22850,8,68
7/1/2020,22407,617,4963
7/1/2020,24484,0,14
7/1/2020,24442,0,5
7/1/2020,22845,0,6
7/1/2020,22730,Suppressed*,6
7/1/2020,23235,273,3114
7/1/2020,24279,Suppressed*,103
7/1/2020,22989,0,6
7/1/2020,23126,Suppressed*,35
7/1/2020,24087,8,110
7/1/2020,23414,34,83
7/1/2020,23173,Suppressed*,7
7/1/2020,23920,9,292
7/1/2020,23893,Suppressed*,31
7/1/2020,22030,414,3755
7/1/2020,23860,282,3216
7/1/2020,22743,Suppressed*,4
7/1/2020,23294,168,1463
7/1/2020,23964,0,86
7/1/2020,24082,0,14
7/1/2020,23696,0,125
7/1/2020,23138,0,28
7/1/2020,23834,192,2397
7/1/2020,23433,0,65
7/1/2020,23704,91,1473
7/1/2020,24540,63,1451
7/1/2020,23301,96,277
7/1/2020,24431,10,151
7/1/2020,23408,Suppressed*,11
7/1/2020,22923,13,312
7/1/2020,23005,75,1438
7/1/2020,22551,97,1212
7/1/2020,22406,118,1585
7/1/2020,23066,0,8
7/1/2020,24281,0,82
7/1/2020,24072,Suppressed*,30
7/1/2020,23421,183,905
7/1/2020,24351,0,19
7/1/2020,24486,27,214
7/1/2020,24620,0,34
7/1/2020,24465,Suppressed*,54
7/1/2020,24439,Suppressed*,60
7/1/2020,24076,Suppressed*,38
7/1/2020,20129,10,71
7/1/2020,23692,36,785
7/1/2020,24270,Suppressed*,16
7/1/2020,22473,21,342
7/1/2020,23310,31,296
7/1/2020,23868,74,2220
7/1/2020,22942,26,729
7/1/2020,23703,113,2008
7/1/2020,24054,49,337
7/1/2020,23225,501,4846
7/1/2020,23040,30,356
7/1/2020,22485,95,1510
7/1/2020,23517,26,328
7/1/2020,22214,0,3
7/1/2020,20197,11,183
7/1/2020,23109,Suppressed*,115
7/1/2020,24574,Suppressed*,167
7/1/2020,24104,Suppressed*,172
7/1/2020,24019,109,834
7/1/2020,24634,0,13
7/1/2020,22735,Suppressed*,104
7/1/2020,24657,0,5
7/1/2020,24578,Suppressed*,22
7/1/2020,23605,49,708
7/1/2020,23666,155,2693
7/1/2020,22734,27,232
7/1/2020,22901,202,3068
7/1/2020,22046,202,1389
7/1/2020,24210,25,641
7/1/2020,23092,0,114
7/1/2020,24526,Suppressed*,103
7/1/2020,24221,Suppressed*,15
7/1/2020,23405,9,71
7/1/2020,24536,0,9
7/1/2020,24563,6,288
7/1/2020,24592,26,925
7/1/2020,23103,24,435
7/1/2020,22639,0,24
7/1/2020,23407,63,155
7/1/2020,22554,472,3764
7/1/2020,23110,0,32
7/1/2020,23356,Suppressed*,91
7/1/2020,24330,38,189
7/1/2020,23944,8,431
7/1/2020,24136,0,52
7/1/2020,24225,0,46
7/1/2020,23223,405,5281
7/1/2020,23357,42,108
7/1/2020,22737,7,141
7/1/2020,23866,7,143
7/1/2020,23843,Suppressed*,48
7/1/2020,24529,Suppressed*,110
7/1/2020,24138,Suppressed*,45
7/1/2020,22701,701,2933
7/1/2020,23347,18,82
7/1/2020,24554,Suppressed*,178
7/1/2020,23398,5,22
7/1/2020,22625,7,96
7/1/2020,24430,Suppressed*,122
7/1/2020,23024,39,598
7/1/2020,24283,0,72
7/1/2020,24316,0,2
7/1/2020,22310,298,1893
7/1/2020,22567,6,203
7/1/2020,23805,112,2709
7/1/2020,24401,93,2099
7/1/2020,23608,158,2216
7/1/2020,24555,5,63
7/1/2020,24092,5,51
7/1/2020,22641,0,4
7/1/2020,23440,0,8
7/1/2020,23050,Suppressed*,39
7/1/2020,23322,141,4747
7/1/2020,24333,334,1303
7/1/2020,24017,79,1089
7/1/2020,24599,Suppressed*,47
7/1/2020,20194,37,620
7/1/2020,24594,Suppressed*,69
7/1/2020,23878,5,81
7/1/2020,22643,0,19
7/1/2020,24273,6,463
7/1/2020,22645,26,120
7/1/2020,23480,Suppressed*,38
7/1/2020,23325,70,1058
7/1/2020,22623,Suppressed*,10
7/1/2020,23321,98,2099
7/1/2020,23943,0,6
7/1/2020,22546,65,1021
7/1/2020,24085,11,60
7/1/2020,20112,232,1968
7/1/2020,22060,15,208
7/1/2020,24606,0,5
7/1/2020,23665,6,80
7/1/2020,22620,11,107
7/1/2020,22741,0,14
7/1/2020,23324,156,1378
7/1/2020,23968,Suppressed*,70
7/1/2020,22125,Suppressed*,63
7/1/2020,24360,12,250
7/1/2020,22974,19,328
7/1/2020,24572,20,847
7/1/2020,22432,Suppressed*,47
7/1/2020,22940,Suppressed*,70
7/1/2020,23891,67,1691
7/1/2020,23304,Suppressed*,15
7/1/2020,24064,Suppressed*,107
7/1/2020,24501,41,1716
7/1/2020,24641,0,184
7/1/2020,24415,0,1
7/1/2020,22031,415,2906
7/1/2020,23938,Suppressed*,42
7/1/2020,22427,15,475
7/1/2020,24556,Suppressed*,212
7/1/2020,24086,0,0
7/1/2020,22311,447,2382
7/1/2020,23934,Suppressed*,61
7/1/2020,22314,209,2344
7/1/2020,22738,Suppressed*,54
7/1/2020,24523,47,1943
7/1/2020,22964,0,14
7/1/2020,24637,Suppressed*,84
7/1/2020,23176,0,35
7/1/2020,24015,38,460
7/1/2020,23884,Suppressed*,1
7/1/2020,24557,21,345
7/1/2020,23841,23,314
7/1/2020,23180,0,21
7/1/2020,22646,0,12
7/1/2020,22946,Suppressed*,18
7/1/2020,20124,70,856
7/1/2020,22482,5,208
7/1/2020,22556,233,1769
7/1/2020,23002,36,913
7/1/2020,22503,6,329
7/1/2020,23389,Suppressed*,10
7/1/2020,23084,9,148
7/1/2020,23323,177,2321
7/1/2020,24150,Suppressed*,9
7/1/2020,23181,5,409
7/1/2020,22033,259,2346
7/1/2020,23874,0,83
7/1/2020,22043,248,1498
7/1/2020,24277,Suppressed*,208
7/1/2020,22079,318,2199
7/1/2020,20115,40,379
7/1/2020,22920,6,209
7/1/2020,24263,Suppressed*,245
7/1/2020,22209,86,872
7/1/2020,22603,120,537
7/1/2020,24315,Suppressed*,138
7/1/2020,23113,155,2170
7/1/2020,24217,0,6
7/1/2020,22835,157,624
7/1/2020,22630,259,1503
7/1/2020,23915,5,502
7/1/2020,23035,Suppressed*,55
7/1/2020,23803,257,3179
7/1/2020,22827,76,761
7/1/2020,24325,Suppressed*,26
7/1/2020,22627,Suppressed*,31
7/1/2020,23438,Suppressed*,125
7/1/2020,20105,117,1701
7/1/2020,"Not Reported",1146,3713
7/1/2020,22151,283,1411
7/1/2020,23847,409,1443
7/1/2020,24318,0,18
7/1/2020,23936,508,1995
7/1/2020,24458,Suppressed*,16
7/1/2020,22213,18,204
7/1/2020,22935,Suppressed*,75
7/1/2020,23960,33,210
7/1/2020,24312,Suppressed*,75
7/1/2020,24059,0,17
7/1/2020,24534,5,85
7/1/2020,24370,Suppressed*,162
7/1/2020,23504,126,1874
7/1/2020,23358,0,5
7/1/2020,23011,Suppressed*,62
7/1/2020,24361,Suppressed*,136
7/1/2020,22728,12,181
7/1/2020,23168,12,529
7/1/2020,22742,20,136
7/1/2020,23039,Suppressed*,64
7/1/2020,24613,0,41
7/1/2020,24368,8,320
7/1/2020,22948,0,9
7/1/2020,20155,263,2463
7/1/2020,23867,38,202
7/1/2020,23824,24,591
7/1/2020,24220,Suppressed*,20
7/1/2020,24124,Suppressed*,98
7/1/2020,23141,24,498
7/1/2020,24539,0,17
7/1/2020,23427,5,21
7/1/2020,24084,20,432
7/1/2020,23302,Suppressed*,18
7/1/2020,22504,0,15
7/1/2020,22810,Suppressed*,45
7/1/2020,22736,Suppressed*,27
7/1/2020,24324,Suppressed*,79
7/1/2020,24201,Suppressed*,694
7/1/2020,22153,176,1764
7/1/2020,23072,9,569
7/1/2020,24230,0,171
7/1/2020,23464,151,4416
7/1/2020,23511,13,427
7/1/2020,22602,180,930
7/1/2020,23060,187,2699
7/1/2020,20132,76,1242
7/1/2020,23410,66,1246
7/1/2020,24326,6,43
7/1/2020,23709,0,131
7/1/2020,23015,13,287
7/1/2020,22718,Suppressed*,31
7/1/2020,23111,134,2959
7/1/2020,22714,14,70
7/1/2020,22303,212,1186
7/1/2020,22657,57,369
7/1/2020,23076,0,28
7/1/2020,23354,15,53
7/1/2020,24566,7,50
7/1/2020,22711,0,3
7/1/2020,23879,11,48
7/1/2020,23842,22,456
7/1/2020,23830,7,133
7/1/2020,22847,Suppressed*,36
7/1/2020,24317,12,170
7/1/2020,22849,41,294
7/1/2020,20147,449,4659
7/1/2020,22853,66,333
7/1/2020,23222,158,2398
7/1/2020,22624,8,65
7/1/2020,22654,Suppressed*,21
7/1/2020,24131,0,5
7/1/2020,22480,0,307
7/1/2020,20181,45,609
7/1/2020,23707,65,900
7/1/2020,23430,61,1005
7/1/2020,23224,913,6065
7/1/2020,22520,39,392
7/1/2020,24148,29,369
7/1/2020,24467,8,94
7/1/2020,22172,158,882
7/1/2020,24132,0,10
7/1/2020,23192,18,452
7/1/2020,24226,0,39
7/1/2020,23927,67,421
7/1/2020,22727,19,313
7/1/2020,24597,Suppressed*,64
7/1/2020,22548,0,7
7/1/2020,24441,44,403
7/1/2020,22969,Suppressed*,92
7/1/2020,23606,90,1356
7/1/2020,24550,12,363
7/1/2020,22027,55,179
7/1/2020,23160,11,72
7/1/2020,23219,29,830
7/1/2020,24476,Suppressed*,23
7/1/2020,24593,Suppressed*,87
7/1/2020,20184,Suppressed*,61
7/1/2020,24161,0,15
7/1/2020,24635,0,28
7/1/2020,24586,7,229
7/1/2020,23518,91,1854
7/1/2020,22660,16,53
7/1/2020,23061,34,1148
7/1/2020,24565,Suppressed*,50
7/1/2020,24067,Suppressed*,37
7/1/2020,20130,0,21
7/1/2020,23308,51,226
7/1/2020,24460,0,60
7/1/2020,22652,7,43
7/1/2020,23149,7,251
7/1/2020,20143,Suppressed*,77
7/1/2020,24137,Suppressed*,51
7/1/2020,22207,274,2515
7/1/2020,22922,6,118
7/1/2020,24579,Suppressed*,24
7/1/2020,24293,5,323
7/1/2020,22304,689,4569
7/1/2020,23055,41,98
7/1/2020,23413,82,316
7/1/2020,22306,884,3421
7/1/2020,23691,0,12
7/1/2020,24105,Suppressed*,6
7/1/2020,22530,0,3
7/1/2020,23970,24,787
7/1/2020,24060,73,1079
7/1/2020,24366,Suppressed*,37
7/1/2020,24055,57,674
7/1/2020,24343,105,501
7/1/2020,23921,10,160
7/1/2020,22972,Suppressed*,33
7/1/2020,23234,1068,5171
7/1/2020,24448,Suppressed*,27
7/1/2020,24656,Suppressed*,62
7/1/2020,22723,0,7
7/1/2020,23417,87,385
7/1/2020,22732,Suppressed*,18
7/1/2020,22834,7,77
7/1/2020,24101,8,119
7/1/2020,24622,0,28
7/1/2020,24569,0,40
7/1/2020,22460,5,134
7/1/2020,22309,646,2684
7/1/2020,24628,0,7
7/1/2020,24313,6,40
7/1/2020,23359,16,63
7/1/2020,22943,Suppressed*,28
7/1/2020,22903,124,2657
7/1/2020,23457,9,215
7/1/2020,23119,Suppressed*,18
7/1/2020,23436,Suppressed*,52
7/1/2020,23838,50,1085
7/1/2020,24426,23,699
7/1/2020,24502,62,2025
7/1/2020,22815,94,596
7/1/2020,23452,173,3970
7/1/2020,24175,22,147
7/1/2020,22832,Suppressed*,58
7/1/2020,24479,Suppressed*,66
7/1/2020,24577,Suppressed*,219
7/1/2020,23423,Suppressed*,19
7/1/2020,23897,Suppressed*,38
7/1/2020,20151,286,1616
7/1/2020,23456,138,4348
7/1/2020,24153,112,3968
7/1/2020,23047,10,152
7/1/2020,24167,Suppressed*,6
7/1/2020,23146,8,184
7/1/2020,24522,27,496
7/1/2020,22842,81,284
7/1/2020,22312,589,2794
7/1/2020,24571,Suppressed*,87
7/1/2020,23085,Suppressed*,18
7/1/2020,24165,5,76
7/1/2020,22579,Suppressed*,18
7/1/2020,24224,6,116
7/1/2020,24549,7,153
7/1/2020,23958,20,258
7/1/2020,22747,Suppressed*,54
7/1/2020,22971,0,88
7/1/2020,23840,10,137
7/1/2020,24521,8,605
7/1/2020,22726,22,93
7/1/2020,24127,6,153
7/1/2020,23881,5,122
7/1/2020,22542,9,136
7/1/2020,22911,46,1628
7/1/2020,20141,26,446
7/1/2020,24520,Suppressed*,99
7/1/2020,24612,0,5
7/1/2020,24290,0,62
7/1/2020,23086,6,198
7/1/2020,24440,8,114
7/1/2020,23441,41,89
7/1/2020,23663,18,583
7/1/2020,24239,0,11
7/1/2020,24311,0,60
7/1/2020,22469,16,146
7/1/2020,24142,0,7
7/1/2020,24482,12,228
7/1/2020,24590,18,510
7/1/2020,23233,158,2475
7/1/2020,23523,35,479
7/1/2020,24639,Suppressed*,90
7/1/2020,20158,22,305
7/1/2020,23508,53,895
7/1/2020,24328,12,74
7/1/2020,22716,Suppressed*,40
7/1/2020,24091,13,149
7/1/2020,23693,23,788
7/1/2020,24250,0,29
7/1/2020,23022,8,78
7/1/2020,24487,0,9
7/1/2020,23510,56,1130
7/1/2020,24319,8,190
7/1/2020,20175,261,2828
7/1/2020,22433,Suppressed*,9
7/1/2020,22580,19,314
7/1/2020,24012,207,1017
7/1/2020,23601,53,2231
7/1/2020,23832,351,3329
7/1/2020,23070,0,26
7/1/2020,24437,0,50
7/1/2020,23922,57,2046
7/1/2020,23827,Suppressed*,76
7/1/2020,22534,5,160
7/1/2020,22150,776,3778
7/1/2020,23950,15,309
7/1/2020,22039,66,966
7/1/2020,23882,13,157
7/1/2020,20111,961,3894
7/1/2020,23502,84,2102
7/1/2020,23437,8,267
7/1/2020,23185,187,3352
7/1/2020,23177,0,42
7/1/2020,24053,5,76
7/1/2020,24614,17,365
7/1/2020,22931,0,19
7/1/2020,24457,Suppressed*,56
7/1/2020,22731,Suppressed*,18
7/1/2020,20171,299,2313
7/1/2020,22124,66,980
7/1/2020,22968,41,718
7/1/2020,22820,0,5
7/1/2020,24185,0,28
7/1/2020,22904,0,23
7/1/2020,23227,179,2723
7/1/2020,22152,212,1669
7/1/2020,23083,7,156
7/1/2020,24112,150,2390
7/1/2020,23507,28,1134
7/1/2020,22724,15,126
7/1/2020,22535,Suppressed*,37
7/1/2020,20152,209,2001
7/1/2020,23435,149,1952
7/1/2020,23974,12,498
7/1/2020,22437,Suppressed*,67
7/1/2020,22539,Suppressed*,142
7/1/2020,23442,29,183
7/1/2020,24464,0,4
7/1/2020,24314,0,74
7/1/2020,22712,101,748
7/1/2020,22488,18,100
7/1/2020,22578,Suppressed*,135
7/1/2020,22572,286,1004
7/1/2020,22963,33,992
7/1/2020,24243,0,72
7/1/2020,23116,147,2318
7/1/2020,23153,5,100
7/1/2020,24472,Suppressed*,123
7/1/2020,24141,18,431
7/1/2020,22807,Suppressed*,8
7/1/2020,20109,1178,4725
7/1/2020,24236,6,67
7/1/2020,24122,Suppressed*,48
7/1/2020,23316,14,94
