"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
2020-05-28,22504,0,7
2020-05-28,22508,38,389
2020-05-28,22509,Suppressed*,1
2020-05-28,22511,5,28
2020-05-28,22514,Suppressed*,41
2020-05-28,22520,29,141
2020-05-28,22529,0,7
2020-05-28,22530,0,2
2020-05-28,22534,Suppressed*,51
2020-05-28,22535,0,17
2020-05-28,22538,0,8
2020-05-28,22539,Suppressed*,60
2020-05-28,22542,Suppressed*,55
2020-05-28,22546,33,341
2020-05-28,22548,0,3
2020-05-28,22551,61,530
2020-05-28,22553,26,392
2020-05-28,22554,330,1763
2020-05-28,22556,165,838
2020-05-28,22560,34,196
2020-05-28,22567,5,100
2020-05-28,22572,262,508
2020-05-28,22576,0,38
2020-05-28,22578,Suppressed*,51
2020-05-28,22579,Suppressed*,4
2020-05-28,22580,8,115
2020-05-28,22601,176,371
2020-05-28,22602,118,261
2020-05-28,22603,66,158
2020-05-28,22610,8,16
2020-05-28,22611,13,99
2020-05-28,22620,Suppressed*,31
2020-05-28,22623,Suppressed*,0
2020-05-28,22624,Suppressed*,12
2020-05-28,22625,6,21
2020-05-28,22627,0,12
2020-05-28,22630,115,272
2020-05-28,22637,Suppressed*,9
2020-05-28,22639,0,6
2020-05-28,22640,Suppressed*,6
2020-05-28,22641,0,1
2020-05-28,22642,17,61
2020-05-28,22643,0,6
2020-05-28,22644,46,43
2020-05-28,22645,17,34
2020-05-28,22646,0,4
2020-05-28,22650,6,12
2020-05-28,22652,Suppressed*,16
2020-05-28,22654,Suppressed*,5
2020-05-28,22655,80,161
2020-05-28,22656,13,45
2020-05-28,22657,42,115
2020-05-28,22660,8,11
2020-05-28,22663,6,11
2020-05-28,22664,141,158
2020-05-28,22701,562,1384
2020-05-28,22709,Suppressed*,26
2020-05-28,22711,0,2
2020-05-28,22712,78,351
2020-05-28,22713,6,32
2020-05-28,22714,15,41
2020-05-28,22715,Suppressed*,26
2020-05-28,22716,Suppressed*,13
2020-05-28,22718,Suppressed*,13
2020-05-28,22719,0,6
2020-05-28,22720,0,22
2020-05-28,22722,0,1
2020-05-28,22723,0,3
2020-05-28,22724,11,58
2020-05-28,22726,22,78
2020-05-28,22727,18,157
2020-05-28,22728,7,83
2020-05-28,22729,Suppressed*,11
2020-05-28,22730,Suppressed*,3
2020-05-28,22731,Suppressed*,8
2020-05-28,22732,Suppressed*,9
2020-05-28,22733,12,48
2020-05-28,22734,20,115
2020-05-28,22735,Suppressed*,45
2020-05-28,22736,Suppressed*,17
2020-05-28,22737,6,65
2020-05-28,22738,Suppressed*,27
2020-05-28,22740,Suppressed*,29
2020-05-28,22741,0,5
2020-05-28,22742,15,67
2020-05-28,22743,0,2
2020-05-28,22747,0,22
2020-05-28,22749,0,4
2020-05-28,22801,532,1358
2020-05-28,22802,435,1250
2020-05-28,22807,Suppressed*,3
2020-05-28,22810,Suppressed*,17
2020-05-28,22811,Suppressed*,21
2020-05-28,22812,17,220
2020-05-28,22815,66,253
2020-05-28,22820,0,2
2020-05-28,22821,18,129
2020-05-28,22824,66,83
2020-05-28,22827,47,326
2020-05-28,22830,14,50
2020-05-28,22831,Suppressed*,21
2020-05-28,22832,Suppressed*,23
2020-05-28,22834,Suppressed*,36
2020-05-28,22835,134,340
2020-05-28,22840,9,102
2020-05-28,22841,12,75
2020-05-28,22842,54,111
2020-05-28,22843,Suppressed*,42
2020-05-28,22844,32,125
2020-05-28,22845,0,3
2020-05-28,22846,7,56
2020-05-28,22847,Suppressed*,15
2020-05-28,22849,15,121
2020-05-28,22850,6,33
2020-05-28,22851,58,135
2020-05-28,22853,45,149
2020-05-28,22901,108,1294
2020-05-28,22902,42,778
2020-05-28,22903,64,962
2020-05-28,22904,0,6
2020-05-28,22911,20,560
2020-05-28,22920,Suppressed*,68
2020-05-28,22922,5,58
2020-05-28,22923,10,146
2020-05-28,22931,0,9
2020-05-28,22932,15,240
2020-05-28,22935,Suppressed*,31
2020-05-28,22936,Suppressed*,125
2020-05-28,22937,Suppressed*,46
2020-05-28,22938,Suppressed*,38
2020-05-28,22939,6,103
2020-05-28,22940,Suppressed*,28
2020-05-28,22942,11,337
2020-05-28,22943,0,13
2020-05-28,22946,Suppressed*,7
2020-05-28,22947,Suppressed*,121
2020-05-28,22948,0,4
2020-05-28,22949,0,46
2020-05-28,22952,0,45
2020-05-28,22958,Suppressed*,43
2020-05-28,22959,Suppressed*,70
2020-05-28,22960,31,389
2020-05-28,22963,25,492
2020-05-28,22964,0,4
2020-05-28,22967,Suppressed*,31
2020-05-28,22968,14,306
2020-05-28,22969,Suppressed*,40
2020-05-28,22971,0,50
2020-05-28,22972,Suppressed*,18
2020-05-28,22973,8,209
2020-05-28,22974,6,156
2020-05-28,22976,0,9
2020-05-28,22980,46,672
2020-05-28,22989,0,4
2020-05-28,23002,21,344
2020-05-28,23004,10,52
2020-05-28,23005,58,490
2020-05-28,23009,17,172
2020-05-28,23011,Suppressed*,26
2020-05-28,23015,11,105
2020-05-28,23021,0,7
2020-05-28,23022,8,46
2020-05-28,23023,Suppressed*,6
2020-05-28,23024,26,215
2020-05-28,23025,0,9
2020-05-28,23027,Suppressed*,50
2020-05-28,23030,18,152
2020-05-28,23032,0,3
2020-05-28,23035,Suppressed*,21
2020-05-28,23038,8,51
2020-05-28,23039,Suppressed*,30
2020-05-28,23040,12,142
2020-05-28,23043,Suppressed*,22
2020-05-28,23045,0,2
2020-05-28,23047,5,34
2020-05-28,23050,Suppressed*,10
2020-05-28,23055,38,66
2020-05-28,23056,0,0
2020-05-28,23059,55,754
2020-05-28,23060,116,966
2020-05-28,23061,17,335
2020-05-28,23062,5,61
2020-05-28,23063,55,221
2020-05-28,23064,0,2
2020-05-28,23065,Suppressed*,38
2020-05-28,23066,0,4
2020-05-28,23068,0,6
2020-05-28,23069,9,72
2020-05-28,23070,0,6
2020-05-28,23071,Suppressed*,25
2020-05-28,23072,7,231
2020-05-28,23075,121,419
2020-05-28,23076,0,13
2020-05-28,23079,0,3
2020-05-28,23083,Suppressed*,59
2020-05-28,23084,6,78
2020-05-28,23085,Suppressed*,9
2020-05-28,23086,Suppressed*,57
2020-05-28,23089,8,143
2020-05-28,23091,0,13
2020-05-28,23092,0,8
2020-05-28,23093,30,482
2020-05-28,23102,8,63
2020-05-28,23103,16,146
2020-05-28,23106,Suppressed*,26
2020-05-28,23108,0,2
2020-05-28,23109,Suppressed*,38
2020-05-28,23110,0,15
2020-05-28,23111,103,961
2020-05-28,23112,112,1262
2020-05-28,23113,84,788
2020-05-28,23114,40,506
2020-05-28,23115,Suppressed*,9
2020-05-28,23116,112,902
2020-05-28,23117,14,299
2020-05-28,23119,Suppressed*,4
2020-05-28,23120,30,278
2020-05-28,23123,16,115
2020-05-28,23124,6,99
2020-05-28,23125,0,1
2020-05-28,23126,0,7
2020-05-28,23128,Suppressed*,22
2020-05-28,23129,0,5
2020-05-28,23130,Suppressed*,7
2020-05-28,23138,0,5
2020-05-28,23139,30,536
2020-05-28,23140,18,173
2020-05-28,23141,14,170
2020-05-28,23146,6,50
2020-05-28,23148,Suppressed*,33
2020-05-28,23149,8,66
2020-05-28,23150,63,382
2020-05-28,23153,Suppressed*,33
2020-05-28,23156,Suppressed*,32
2020-05-28,23160,Suppressed*,10
2020-05-28,23161,0,1
2020-05-28,23163,0,1
2020-05-28,23168,9,224
2020-05-28,23169,0,18
2020-05-28,23173,0,2
2020-05-28,23175,Suppressed*,24
2020-05-28,23176,0,8
2020-05-28,23177,0,16
2020-05-28,23180,0,5
2020-05-28,23181,Suppressed*,141
2020-05-28,23185,144,1364
2020-05-28,23187,0,16
2020-05-28,23188,127,1333
2020-05-28,23192,11,132
2020-05-28,23219,14,124
2020-05-28,23220,70,638
2020-05-28,23221,27,306
2020-05-28,23222,92,685
2020-05-28,23223,272,1655
2020-05-28,23224,479,1730
2020-05-28,23225,250,1650
2020-05-28,23226,133,557
2020-05-28,23227,91,791
2020-05-28,23228,157,1119
2020-05-28,23229,124,931
2020-05-28,23230,19,205
2020-05-28,23231,123,952
2020-05-28,23233,115,833
2020-05-28,23234,425,1727
2020-05-28,23235,118,1166
2020-05-28,23236,70,865
2020-05-28,23237,132,778
2020-05-28,23238,233,1005
2020-05-28,23250,0,2
2020-05-28,23294,73,507
2020-05-28,23301,66,156
2020-05-28,23302,Suppressed*,11
2020-05-28,23303,15,67
2020-05-28,23304,Suppressed*,11
2020-05-28,23306,23,78
2020-05-28,23307,15,45
2020-05-28,23308,40,141
2020-05-28,23310,19,116
2020-05-28,23313,Suppressed*,4
2020-05-28,23314,11,205
2020-05-28,23315,Suppressed*,41
2020-05-28,23316,11,52
2020-05-28,23320,159,1902
2020-05-28,23321,52,878
2020-05-28,23322,93,1209
2020-05-28,23323,72,858
2020-05-28,23324,58,580
2020-05-28,23325,46,513
2020-05-28,23336,9,78
2020-05-28,23337,0,12
2020-05-28,23347,15,42
2020-05-28,23350,62,202
2020-05-28,23354,13,28
2020-05-28,23356,Suppressed*,40
2020-05-28,23357,35,78
2020-05-28,23358,0,2
2020-05-28,23359,14,33
2020-05-28,23389,Suppressed*,4
2020-05-28,23395,16,51
2020-05-28,23398,Suppressed*,11
2020-05-28,23401,5,23
2020-05-28,23405,10,38
2020-05-28,23407,47,105
2020-05-28,23408,Suppressed*,6
2020-05-28,23409,Suppressed*,7
2020-05-28,23410,55,159
2020-05-28,23413,74,237
2020-05-28,23414,24,61
2020-05-28,23415,36,144
2020-05-28,23416,11,62
2020-05-28,23417,57,195
2020-05-28,23418,52,124
2020-05-28,23420,73,188
2020-05-28,23421,144,638
2020-05-28,23422,5,20
2020-05-28,23423,Suppressed*,11
2020-05-28,23426,5,8
2020-05-28,23427,5,12
2020-05-28,23430,32,394
2020-05-28,23432,7,31
2020-05-28,23433,0,33
2020-05-28,23434,172,1642
2020-05-28,23435,116,859
2020-05-28,23436,0,20
2020-05-28,23437,6,139
2020-05-28,23438,Suppressed*,64
2020-05-28,23440,0,7
2020-05-28,23441,23,61
2020-05-28,23442,22,105
2020-05-28,23451,54,1216
2020-05-28,23452,107,1897
2020-05-28,23453,53,944
2020-05-28,23454,95,1684
2020-05-28,23455,46,1300
2020-05-28,23456,70,1447
2020-05-28,23457,6,102
2020-05-28,23459,Suppressed*,66
2020-05-28,23460,0,24
2020-05-28,23461,0,11
2020-05-28,23462,134,2028
2020-05-28,23464,94,1834
2020-05-28,23480,Suppressed*,15
2020-05-28,23486,Suppressed*,6
2020-05-28,23487,62,185
2020-05-28,23488,8,25
2020-05-28,23502,43,660
2020-05-28,23503,52,747
2020-05-28,23504,57,1037
2020-05-28,23505,38,659
2020-05-28,23507,8,194
2020-05-28,23508,32,350
2020-05-28,23509,33,376
2020-05-28,23510,50,486
2020-05-28,23511,0,85
2020-05-28,23513,55,840
2020-05-28,23517,7,129
2020-05-28,23518,58,895
2020-05-28,23523,13,210
2020-05-28,23551,0,1
2020-05-28,23601,27,621
2020-05-28,23602,51,823
2020-05-28,23603,Suppressed*,59
2020-05-28,23604,Suppressed*,34
2020-05-28,23605,18,293
2020-05-28,23606,42,590
2020-05-28,23607,27,405
2020-05-28,23608,82,863
2020-05-28,23651,Suppressed*,11
2020-05-28,23661,17,285
2020-05-28,23662,7,262
2020-05-28,23663,13,262
2020-05-28,23664,8,192
2020-05-28,23665,Suppressed*,37
2020-05-28,23666,85,1102
2020-05-28,23669,59,807
2020-05-28,23690,0,59
2020-05-28,23691,0,9
2020-05-28,23692,17,361
2020-05-28,23693,13,346
2020-05-28,23696,0,62
2020-05-28,23701,121,1054
2020-05-28,23702,21,325
2020-05-28,23703,60,775
2020-05-28,23704,45,792
2020-05-28,23707,30,414
2020-05-28,23708,Suppressed*,147
2020-05-28,23709,0,125
2020-05-28,23801,10,126
2020-05-28,23803,122,1124
2020-05-28,23805,57,546
2020-05-28,23806,0,2
2020-05-28,23821,Suppressed*,35
2020-05-28,23824,11,188
2020-05-28,23827,Suppressed*,40
2020-05-28,23828,Suppressed*,16
2020-05-28,23829,81,477
2020-05-28,23830,Suppressed*,46
2020-05-28,23831,101,924
2020-05-28,23832,166,1119
2020-05-28,23833,Suppressed*,33
2020-05-28,23834,115,803
2020-05-28,23836,35,308
2020-05-28,23837,49,132
2020-05-28,23838,30,338
2020-05-28,23839,Suppressed*,30
2020-05-28,23840,Suppressed*,50
2020-05-28,23841,11,96
2020-05-28,23842,9,140
2020-05-28,23843,0,7
2020-05-28,23844,Suppressed*,11
2020-05-28,23845,0,6
2020-05-28,23846,Suppressed*,21
2020-05-28,23847,110,445
2020-05-28,23850,0,36
2020-05-28,23851,40,600
2020-05-28,23856,Suppressed*,11
2020-05-28,23857,Suppressed*,18
2020-05-28,23860,98,1164
2020-05-28,23866,Suppressed*,65
2020-05-28,23867,23,89
2020-05-28,23868,14,97
2020-05-28,23872,5,70
2020-05-28,23874,0,31
2020-05-28,23875,33,319
2020-05-28,23876,0,3
2020-05-28,23878,Suppressed*,34
2020-05-28,23879,5,14
2020-05-28,23881,Suppressed*,50
2020-05-28,23882,6,71
2020-05-28,23883,Suppressed*,58
2020-05-28,23884,Suppressed*,0
2020-05-28,23885,Suppressed*,69
2020-05-28,23887,0,4
2020-05-28,23888,5,59
2020-05-28,23889,Suppressed*,10
2020-05-28,23890,61,167
2020-05-28,23891,64,113
2020-05-28,23893,Suppressed*,7
2020-05-28,23894,0,11
2020-05-28,23897,Suppressed*,17
2020-05-28,23898,6,50
2020-05-28,23899,Suppressed*,14
2020-05-28,23901,93,623
2020-05-28,23915,Suppressed*,18
2020-05-28,23917,10,64
2020-05-28,23919,5,37
2020-05-28,23920,Suppressed*,49
2020-05-28,23921,8,91
2020-05-28,23922,10,162
2020-05-28,23923,8,84
2020-05-28,23924,93,233
2020-05-28,23927,64,213
2020-05-28,23930,5,170
2020-05-28,23934,Suppressed*,33
2020-05-28,23936,415,334
2020-05-28,23937,Suppressed*,78
2020-05-28,23938,0,7
2020-05-28,23942,6,47
2020-05-28,23943,0,3
2020-05-28,23944,Suppressed*,80
2020-05-28,23947,Suppressed*,131
2020-05-28,23950,9,63
2020-05-28,23952,0,8
2020-05-28,23954,Suppressed*,65
2020-05-28,23958,13,140
2020-05-28,23959,0,33
2020-05-28,23960,22,103
2020-05-28,23962,Suppressed*,32
2020-05-28,23963,0,13
2020-05-28,23964,0,35
2020-05-28,23966,8,90
2020-05-28,23967,Suppressed*,30
2020-05-28,23968,Suppressed*,26
2020-05-28,23970,15,136
2020-05-28,23974,6,128
2020-05-28,23976,0,13
2020-05-28,24011,0,11
2020-05-28,24012,59,274
2020-05-28,24013,8,53
2020-05-28,24014,54,158
2020-05-28,24015,14,94
2020-05-28,24016,5,83
2020-05-28,24017,15,250
2020-05-28,24018,36,354
2020-05-28,24019,11,218
2020-05-28,24053,Suppressed*,38
2020-05-28,24054,15,94
2020-05-28,24055,17,193
2020-05-28,24058,0,4
2020-05-28,24059,0,7
2020-05-28,24060,37,551
2020-05-28,24064,0,28
2020-05-28,24065,Suppressed*,38
2020-05-28,24066,Suppressed*,19
2020-05-28,24067,Suppressed*,16
2020-05-28,24069,Suppressed*,37
2020-05-28,24070,Suppressed*,20
2020-05-28,24072,0,12
2020-05-28,24073,21,469
2020-05-28,24076,0,10
2020-05-28,24077,Suppressed*,5
2020-05-28,24078,18,129
2020-05-28,24079,Suppressed*,16
2020-05-28,24082,0,5
2020-05-28,24083,7,29
2020-05-28,24084,8,224
2020-05-28,24085,7,13
2020-05-28,24087,6,68
2020-05-28,24088,0,14
2020-05-28,24089,Suppressed*,41
2020-05-28,24090,10,26
2020-05-28,24091,Suppressed*,70
2020-05-28,24092,Suppressed*,13
2020-05-28,24093,0,1
2020-05-28,24095,Suppressed*,27
2020-05-28,24101,Suppressed*,39
2020-05-28,24102,0,4
2020-05-28,24104,Suppressed*,79
2020-05-28,24105,0,5
2020-05-28,24112,60,479
2020-05-28,24120,Suppressed*,12
2020-05-28,24121,Suppressed*,117
2020-05-28,24122,Suppressed*,18
2020-05-28,24124,Suppressed*,45
2020-05-28,24127,Suppressed*,57
2020-05-28,24128,Suppressed*,18
2020-05-28,24131,0,1
2020-05-28,24132,0,8
2020-05-28,24133,Suppressed*,42
2020-05-28,24134,0,46
2020-05-28,24136,0,21
2020-05-28,24137,Suppressed*,19
2020-05-28,24138,0,28
2020-05-28,24139,0,12
2020-05-28,24141,11,198
2020-05-28,24142,0,3
2020-05-28,24147,Suppressed*,12
2020-05-28,24148,13,109
2020-05-28,24149,0,33
2020-05-28,24150,Suppressed*,5
2020-05-28,24151,16,75
2020-05-28,24153,60,775
2020-05-28,24161,0,8
2020-05-28,24162,6,50
2020-05-28,24165,Suppressed*,34
2020-05-28,24167,0,4
2020-05-28,24168,Suppressed*,23
2020-05-28,24171,12,90
2020-05-28,24174,Suppressed*,31
2020-05-28,24175,Suppressed*,44
2020-05-28,24176,Suppressed*,18
2020-05-28,24179,15,128
2020-05-28,24184,6,25
2020-05-28,24185,0,8
2020-05-28,24201,Suppressed*,369
2020-05-28,24202,8,212
2020-05-28,24210,19,313
2020-05-28,24211,10,173
2020-05-28,24216,10,83
2020-05-28,24217,0,4
2020-05-28,24219,9,433
2020-05-28,24220,0,10
2020-05-28,24221,0,6
2020-05-28,24224,5,80
2020-05-28,24225,0,14
2020-05-28,24226,0,19
2020-05-28,24228,0,96
2020-05-28,24230,0,119
2020-05-28,24236,5,42
2020-05-28,24237,0,9
2020-05-28,24239,0,5
2020-05-28,24243,0,53
2020-05-28,24244,Suppressed*,143
2020-05-28,24245,0,23
2020-05-28,24246,0,8
2020-05-28,24248,Suppressed*,52
2020-05-28,24250,0,17
2020-05-28,24251,Suppressed*,200
2020-05-28,24256,0,50
2020-05-28,24258,0,30
2020-05-28,24260,0,79
2020-05-28,24263,Suppressed*,137
2020-05-28,24265,0,14
2020-05-28,24266,Suppressed*,132
2020-05-28,24269,0,4
2020-05-28,24270,Suppressed*,7
2020-05-28,24271,0,55
2020-05-28,24272,0,8
2020-05-28,24273,Suppressed*,84
2020-05-28,24277,Suppressed*,120
2020-05-28,24279,Suppressed*,40
2020-05-28,24280,0,8
2020-05-28,24281,0,40
2020-05-28,24282,0,16
2020-05-28,24283,0,59
2020-05-28,24290,0,41
2020-05-28,24292,0,12
2020-05-28,24293,Suppressed*,138
2020-05-28,24301,5,338
2020-05-28,24311,0,31
2020-05-28,24312,0,37
2020-05-28,24313,Suppressed*,13
2020-05-28,24314,0,29
2020-05-28,24315,0,42
2020-05-28,24316,0,2
2020-05-28,24317,5,58
2020-05-28,24318,0,10
2020-05-28,24319,5,99
2020-05-28,24322,0,3
2020-05-28,24323,Suppressed*,12
2020-05-28,24324,0,43
2020-05-28,24325,Suppressed*,12
2020-05-28,24326,0,12
2020-05-28,24328,Suppressed*,26
2020-05-28,24330,17,76
2020-05-28,24333,158,623
2020-05-28,24340,Suppressed*,89
2020-05-28,24343,35,234
2020-05-28,24347,Suppressed*,31
2020-05-28,24348,Suppressed*,89
2020-05-28,24350,0,17
2020-05-28,24351,0,6
2020-05-28,24352,Suppressed*,13
2020-05-28,24354,6,225
2020-05-28,24360,5,114
2020-05-28,24361,Suppressed*,86
2020-05-28,24363,0,13
2020-05-28,24366,Suppressed*,19
2020-05-28,24368,Suppressed*,81
2020-05-28,24370,Suppressed*,88
2020-05-28,24374,0,19
2020-05-28,24375,0,11
2020-05-28,24377,0,4
2020-05-28,24378,Suppressed*,13
2020-05-28,24380,Suppressed*,13
2020-05-28,24381,Suppressed*,53
2020-05-28,24382,9,268
2020-05-28,24401,49,628
2020-05-28,24412,0,1
2020-05-28,24413,0,6
2020-05-28,24415,0,2
2020-05-28,24416,13,49
2020-05-28,24421,Suppressed*,38
2020-05-28,24422,7,121
2020-05-28,24426,14,274
2020-05-28,24430,Suppressed*,42
2020-05-28,24431,5,61
2020-05-28,24432,Suppressed*,1
2020-05-28,24433,0,1
2020-05-28,24435,Suppressed*,24
2020-05-28,24437,0,12
2020-05-28,24439,0,14
2020-05-28,24440,8,55
2020-05-28,24441,29,157
2020-05-28,24442,0,2
2020-05-28,24445,0,34
2020-05-28,24448,0,6
2020-05-28,24450,9,77
2020-05-28,24457,0,15
2020-05-28,24458,0,5
2020-05-28,24459,6,7
2020-05-28,24460,0,18
2020-05-28,24465,Suppressed*,21
2020-05-28,24467,Suppressed*,33
2020-05-28,24471,Suppressed*,38
2020-05-28,24472,Suppressed*,25
2020-05-28,24473,0,6
2020-05-28,24474,0,9
2020-05-28,24476,Suppressed*,8
2020-05-28,24477,15,185
2020-05-28,24479,0,29
2020-05-28,24482,5,79
2020-05-28,24483,Suppressed*,7
2020-05-28,24484,0,7
2020-05-28,24485,Suppressed*,6
2020-05-28,24486,20,93
2020-05-28,24487,0,5
2020-05-28,24501,29,587
2020-05-28,24502,34,839
2020-05-28,24503,13,404
2020-05-28,24504,7,188
2020-05-28,24517,Suppressed*,127
2020-05-28,24520,Suppressed*,40
2020-05-28,24521,8,254
2020-05-28,24522,21,258
2020-05-28,24523,13,491
2020-05-28,24526,Suppressed*,34
2020-05-28,24527,Suppressed*,51
2020-05-28,24528,Suppressed*,76
2020-05-28,24529,Suppressed*,58
2020-05-28,24530,0,20
2020-05-28,24531,5,129
2020-05-28,24534,5,42
2020-05-28,24536,0,3
2020-05-28,24538,Suppressed*,110
2020-05-28,24539,0,7
2020-05-28,24540,28,531
2020-05-28,24541,27,493
2020-05-28,24549,Suppressed*,64
2020-05-28,24550,5,142
2020-05-28,24551,20,487
2020-05-28,24553,Suppressed*,45
2020-05-28,24554,Suppressed*,85
2020-05-28,24555,Suppressed*,16
2020-05-28,24556,0,78
2020-05-28,24557,5,140
2020-05-28,24558,5,187
2020-05-28,24562,0,15
2020-05-28,24563,Suppressed*,111
2020-05-28,24565,0,16
2020-05-28,24566,Suppressed*,26
2020-05-28,24569,0,20
2020-05-28,24571,Suppressed*,41
2020-05-28,24572,13,387
2020-05-28,24574,Suppressed*,69
2020-05-28,24577,Suppressed*,96
2020-05-28,24578,Suppressed*,3
2020-05-28,24579,0,5
2020-05-28,24580,Suppressed*,22
2020-05-28,24586,Suppressed*,95
2020-05-28,24588,Suppressed*,211
2020-05-28,24589,0,50
2020-05-28,24590,11,250
2020-05-28,24592,13,375
2020-05-28,24593,Suppressed*,39
2020-05-28,24594,Suppressed*,38
2020-05-28,24595,0,7
2020-05-28,24597,Suppressed*,23
2020-05-28,24598,Suppressed*,42
2020-05-28,24599,Suppressed*,18
2020-05-28,24601,0,1
2020-05-28,24602,0,11
2020-05-28,24603,Suppressed*,12
2020-05-28,24605,Suppressed*,157
2020-05-28,24606,0,3
2020-05-28,24607,0,2
2020-05-28,24609,Suppressed*,104
2020-05-28,24612,0,3
2020-05-28,24613,0,23
2020-05-28,24614,17,290
2020-05-28,24620,0,19
2020-05-28,24622,0,20
2020-05-28,24628,0,5
2020-05-28,24630,0,89
2020-05-28,24631,0,25
2020-05-28,24634,0,8
2020-05-28,24635,0,11
2020-05-28,24637,Suppressed*,38
2020-05-28,24639,Suppressed*,64
2020-05-28,24641,0,138
2020-05-28,24646,0,7
2020-05-28,24649,0,29
2020-05-28,24651,0,82
2020-05-28,24656,0,44
2020-05-28,24657,0,3
2020-05-28,"Not Reported",926,37004
2020-05-28,Out-of-State,0,4923
