"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-06-27,Pittsylvania-Danville,70-79,21,10,0
2020-06-27,Chesterfield,80+,133,27,39
2020-06-27,Richmond,0-9,95,4,0
2020-06-27,Chesapeake,80+,56,20,11
2020-06-27,Peninsula,40-49,121,7,1
2020-06-27,Henrico,0-9,102,1,0
2020-06-27,Lenowisco,80+,0,0,0
2020-06-27,Piedmont,60-69,131,19,2
2020-06-27,"West Piedmont",0-9,14,1,0
2020-06-27,"Rappahannock Rapidan",70-79,38,12,7
2020-06-27,"Central Shenandoah",70-79,120,38,12
2020-06-27,Chesapeake,30-39,156,8,0
2020-06-27,Chickahominy,0-9,12,0,0
2020-06-27,"Prince William",0-9,309,7,0
2020-06-27,"Eastern Shore",50-59,276,19,5
2020-06-27,"Mount Rogers",50-59,88,5,1
2020-06-27,Loudoun,10-19,374,0,0
2020-06-27,Southside,80+,79,12,12
2020-06-27,"Central Virginia",80+,16,2,0
2020-06-27,Rappahannock,Missing,20,0,0
2020-06-27,"Rappahannock Rapidan",30-39,295,16,1
2020-06-27,"New River",50-59,30,4,0
2020-06-27,Richmond,80+,36,18,8
2020-06-27,"Mount Rogers",20-29,104,0,0
2020-06-27,"Eastern Shore",20-29,198,6,0
2020-06-27,Hampton,10-19,16,0,0
2020-06-27,Portsmouth,0-9,13,1,0
2020-06-27,Crater,70-79,129,29,9
2020-06-27,Chesterfield,40-49,546,15,2
2020-06-27,Alexandria,Missing,11,0,0
2020-06-27,Southside,30-39,49,0,0
2020-06-27,"Prince William",Missing,132,2,0
2020-06-27,Hampton,60-69,41,11,2
2020-06-27,Fairfax,20-29,2148,69,2
2020-06-27,"Thomas Jefferson",0-9,34,1,0
2020-06-27,Lenowisco,40-49,7,2,0
2020-06-27,"Central Virginia",10-19,37,1,0
2020-06-27,Lenowisco,70-79,5,4,1
2020-06-27,"Virginia Beach",0-9,24,0,0
2020-06-27,Lenowisco,50-59,14,5,0
2020-06-27,Chesapeake,70-79,65,26,3
2020-06-27,"Western Tidewater",80+,130,23,21
2020-06-27,"Thomas Jefferson",10-19,57,1,0
2020-06-27,Richmond,40-49,369,26,1
2020-06-27,"Lord Fairfax",50-59,319,25,2
2020-06-27,"Lord Fairfax",10-19,132,1,0
2020-06-27,"Rappahannock Rapidan",10-19,129,3,0
2020-06-27,Crater,50-59,257,29,3
2020-06-27,Arlington,Missing,10,1,0
2020-06-27,Roanoke,50-59,38,1,0
2020-06-27,Rappahannock,10-19,219,2,0
2020-06-27,Roanoke,10-19,30,0,0
2020-06-27,"Eastern Shore",Missing,6,0,0
2020-06-27,"Mount Rogers",Missing,1,0,0
2020-06-27,"Prince William",60-69,732,157,34
2020-06-27,Alleghany,70-79,31,7,7
2020-06-27,Crater,20-29,219,7,0
2020-06-27,Loudoun,60-69,246,46,4
2020-06-27,Fairfax,0-9,456,18,0
2020-06-27,Roanoke,Missing,3,0,0
2020-06-27,Alexandria,20-29,356,8,1
2020-06-27,Portsmouth,70-79,29,11,5
2020-06-27,Alleghany,30-39,38,2,0
2020-06-27,"Prince William",20-29,1584,49,0
2020-06-27,Southside,70-79,55,9,12
2020-06-27,Piedmont,Missing,1,0,0
2020-06-27,Rappahannock,0-9,108,1,0
2020-06-27,Henrico,30-39,439,15,0
2020-06-27,"Prince William",10-19,729,8,0
2020-06-27,Chickahominy,10-19,35,0,0
2020-06-27,"Lord Fairfax",0-9,56,1,0
2020-06-27,"Central Virginia",Missing,1,0,0
2020-06-27,Fairfax,60-69,1411,301,56
2020-06-27,Hampton,20-29,66,2,0
2020-06-27,"Central Shenandoah",40-49,329,13,0
2020-06-27,Pittsylvania-Danville,0-9,4,0,0
2020-06-27,Crater,30-39,256,4,0
2020-06-27,"Virginia Beach",70-79,67,25,7
2020-06-27,"Virginia Beach",30-39,156,11,0
2020-06-27,Piedmont,0-9,20,0,0
2020-06-27,"Central Shenandoah",30-39,304,6,0
2020-06-27,Hampton,50-59,45,9,1
2020-06-27,Peninsula,70-79,85,38,11
2020-06-27,Arlington,20-29,417,20,0
2020-06-27,"West Piedmont",70-79,23,7,3
2020-06-27,Richmond,20-29,438,13,0
2020-06-27,Roanoke,0-9,10,0,0
2020-06-27,Hampton,30-39,52,3,0
2020-06-27,"Thomas Jefferson",30-39,182,5,0
2020-06-27,"Western Tidewater",40-49,95,5,1
2020-06-27,Richmond,50-59,277,44,1
2020-06-27,"Western Tidewater",50-59,136,12,2
2020-06-27,Crater,Missing,7,0,0
2020-06-27,Arlington,50-59,378,66,6
2020-06-27,Piedmont,70-79,63,17,2
2020-06-27,Alexandria,60-69,196,44,2
2020-06-27,Portsmouth,30-39,94,4,0
2020-06-27,Lenowisco,20-29,7,0,0
2020-06-27,"Central Virginia",30-39,53,1,0
2020-06-27,Norfolk,10-19,49,1,0
2020-06-27,"New River",10-19,13,0,0
2020-06-27,"Central Virginia",20-29,73,2,0
2020-06-27,Rappahannock,50-59,365,45,4
2020-06-27,Rappahannock,60-69,204,44,5
2020-06-27,Piedmont,20-29,152,2,0
2020-06-27,"New River",60-69,24,4,0
2020-06-27,Roanoke,40-49,53,1,0
2020-06-27,"Three Rivers",20-29,107,4,0
2020-06-27,Rappahannock,40-49,426,37,2
2020-06-27,Portsmouth,80+,20,7,4
2020-06-27,"Central Shenandoah",Missing,0,0,0
2020-06-27,"Eastern Shore",70-79,47,16,9
2020-06-27,"Mount Rogers",70-79,58,26,9
2020-06-27,"Cumberland Plateau",70-79,4,0,0
2020-06-27,Piedmont,10-19,31,0,0
2020-06-27,Southside,20-29,39,2,0
2020-06-27,Chesterfield,50-59,426,29,4
2020-06-27,"Rappahannock Rapidan",20-29,270,4,0
2020-06-27,"Cumberland Plateau",60-69,5,1,0
2020-06-27,Roanoke,70-79,11,3,0
2020-06-27,"Central Shenandoah",20-29,376,7,0
2020-06-27,Pittsylvania-Danville,80+,5,3,2
2020-06-27,"Virginia Beach",80+,85,28,20
2020-06-27,"Central Shenandoah",50-59,360,31,2
2020-06-27,Lenowisco,Missing,0,0,0
2020-06-27,Fairfax,30-39,2670,163,4
2020-06-27,Lenowisco,60-69,5,4,2
2020-06-27,Loudoun,30-39,708,23,0
2020-06-27,"West Piedmont",80+,13,6,1
2020-06-27,Roanoke,80+,38,3,10
2020-06-27,Fairfax,40-49,2600,239,9
2020-06-27,"Thomas Jefferson",80+,75,25,14
2020-06-27,Roanoke,20-29,76,3,0
2020-06-27,Henrico,60-69,285,45,27
2020-06-27,"Lord Fairfax",40-49,305,16,1
2020-06-27,"Western Tidewater",Missing,5,0,0
2020-06-27,Chickahominy,60-69,73,18,6
2020-06-27,Chesapeake,20-29,128,3,0
2020-06-27,"Three Rivers",Missing,1,0,0
2020-06-27,Henrico,10-19,151,3,0
2020-06-27,"Mount Rogers",30-39,98,4,0
2020-06-27,"Eastern Shore",30-39,234,8,0
2020-06-27,Chesterfield,0-9,112,0,0
2020-06-27,"Central Shenandoah",10-19,107,1,0
2020-06-27,Crater,0-9,23,1,0
2020-06-27,Fairfax,70-79,658,231,103
2020-06-27,Rappahannock,80+,88,30,17
2020-06-27,Alexandria,10-19,164,3,0
2020-06-27,Portsmouth,40-49,63,6,0
2020-06-27,"Three Rivers",50-59,92,7,0
2020-06-27,Alleghany,Missing,1,0,0
2020-06-27,Alexandria,30-39,535,30,0
2020-06-27,Southside,Missing,0,0,0
2020-06-27,Portsmouth,60-69,51,16,5
2020-06-27,Roanoke,30-39,76,0,0
2020-06-27,"Three Rivers",60-69,67,10,0
2020-06-27,Fairfax,50-59,2185,285,31
2020-06-27,Portsmouth,50-59,72,18,2
2020-06-27,Chickahominy,80+,83,34,22
2020-06-27,"Rappahannock Rapidan",50-59,205,23,2
2020-06-27,Fairfax,80+,784,291,277
2020-06-27,Hampton,Missing,5,0,0
2020-06-27,"Cumberland Plateau",80+,0,0,0
2020-06-27,Alleghany,50-59,57,5,1
2020-06-27,"Prince William",40-49,1898,142,6
2020-06-27,Fairfax,Missing,151,3,0
2020-06-27,"Virginia Beach",40-49,159,19,1
2020-06-27,Richmond,Missing,18,0,0
2020-06-27,Norfolk,40-49,120,12,0
2020-06-27,Piedmont,80+,47,14,6
2020-06-27,"Virginia Beach",60-69,135,18,1
2020-06-27,"West Piedmont",40-49,76,7,2
2020-06-27,Arlington,10-19,91,5,0
2020-06-27,Lenowisco,0-9,3,0,0
2020-06-27,Pittsylvania-Danville,50-59,37,10,0
2020-06-27,"Virginia Beach",50-59,142,13,0
2020-06-27,Chesapeake,Missing,10,1,0
2020-06-27,"Central Shenandoah",80+,101,23,12
2020-06-27,"Thomas Jefferson",40-49,143,9,0
2020-06-27,"Rappahannock Rapidan",60-69,110,16,4
2020-06-27,Norfolk,30-39,159,11,0
2020-06-27,"Rappahannock Rapidan",Missing,7,0,0
2020-06-27,"Lord Fairfax",80+,135,31,35
2020-06-27,"Three Rivers",10-19,24,0,0
2020-06-27,Piedmont,40-49,184,9,0
2020-06-27,Norfolk,80+,20,7,3
2020-06-27,Peninsula,20-29,175,1,0
2020-06-27,Norfolk,50-59,122,20,2
2020-06-27,"Thomas Jefferson",50-59,111,9,1
2020-06-27,Richmond,70-79,82,38,13
2020-06-27,Chesterfield,70-79,126,21,14
2020-06-27,Piedmont,30-39,189,2,0
2020-06-27,"Prince William",30-39,1683,91,2
2020-06-27,Alleghany,20-29,75,1,0
2020-06-27,Alleghany,0-9,8,0,0
2020-06-27,"Mount Rogers",40-49,97,3,1
2020-06-27,"Eastern Shore",40-49,245,10,2
2020-06-27,"Central Virginia",60-69,42,4,2
2020-06-27,Richmond,10-19,183,2,0
2020-06-27,Pittsylvania-Danville,60-69,23,8,1
2020-06-27,Pittsylvania-Danville,Missing,0,0,0
2020-06-27,Chesterfield,60-69,273,33,9
2020-06-27,Southside,10-19,7,0,0
2020-06-27,"New River",80+,12,4,1
2020-06-27,"Central Virginia",50-59,55,2,1
2020-06-27,Hampton,70-79,20,8,0
2020-06-27,Pittsylvania-Danville,10-19,8,0,0
2020-06-27,Richmond,60-69,193,45,6
2020-06-27,Chickahominy,40-49,83,11,1
2020-06-27,"Three Rivers",80+,30,5,3
2020-06-27,Rappahannock,30-39,479,21,0
2020-06-27,"Lord Fairfax",60-69,212,44,12
2020-06-27,"Western Tidewater",0-9,7,0,0
2020-06-27,Rappahannock,70-79,98,28,14
2020-06-27,"Prince William",80+,223,74,64
2020-06-27,Hampton,80+,6,3,2
2020-06-27,Alexandria,80+,87,28,25
2020-06-27,"Mount Rogers",60-69,79,8,0
2020-06-27,"Eastern Shore",60-69,176,28,8
2020-06-27,"Lord Fairfax",70-79,126,37,15
2020-06-27,"New River",30-39,23,1,0
2020-06-27,Chesapeake,10-19,43,1,0
2020-06-27,Hampton,40-49,43,5,0
2020-06-27,Peninsula,Missing,7,0,0
2020-06-27,Henrico,70-79,207,45,34
2020-06-27,"Western Tidewater",20-29,70,3,0
2020-06-27,Peninsula,0-9,33,0,0
2020-06-27,Loudoun,40-49,785,45,1
2020-06-27,Pittsylvania-Danville,30-39,25,1,0
2020-06-27,Loudoun,20-29,632,6,0
2020-06-27,Crater,60-69,212,41,11
2020-06-27,Loudoun,80+,188,50,65
2020-06-27,Arlington,80+,204,84,69
2020-06-27,"Virginia Beach",10-19,57,0,0
2020-06-27,"Mount Rogers",80+,72,25,18
2020-06-27,"Eastern Shore",80+,50,21,18
2020-06-27,Crater,10-19,49,0,0
2020-06-27,Lenowisco,30-39,5,1,1
2020-06-27,Norfolk,Missing,7,1,0
2020-06-27,Henrico,Missing,29,1,1
2020-06-27,"New River",40-49,29,1,0
2020-06-27,"Central Virginia",0-9,7,0,0
2020-06-27,"New River",70-79,16,8,4
2020-06-27,Loudoun,0-9,148,3,0
2020-06-27,"Central Virginia",70-79,21,4,2
2020-06-27,Southside,0-9,3,0,0
2020-06-27,"Three Rivers",40-49,130,11,2
2020-06-27,Chickahominy,30-39,84,2,0
2020-06-27,"Central Shenandoah",60-69,251,44,8
2020-06-27,"Western Tidewater",60-69,120,13,6
2020-06-27,"Cumberland Plateau",30-39,8,0,0
2020-06-27,Portsmouth,10-19,15,0,0
2020-06-27,Chesterfield,Missing,71,0,0
2020-06-27,Alexandria,40-49,429,37,0
2020-06-27,"Thomas Jefferson",70-79,60,19,2
2020-06-27,"Three Rivers",30-39,135,3,0
2020-06-27,"Western Tidewater",70-79,87,21,16
2020-06-27,Arlington,60-69,278,77,19
2020-06-27,"Cumberland Plateau",10-19,19,0,0
2020-06-27,"West Piedmont",30-39,62,1,0
2020-06-27,Peninsula,10-19,49,1,0
2020-06-27,Lenowisco,10-19,3,0,0
2020-06-27,Chesapeake,0-9,22,1,0
2020-06-27,Peninsula,50-59,132,19,3
2020-06-27,"Cumberland Plateau",Missing,0,0,0
2020-06-27,Peninsula,60-69,121,29,3
2020-06-27,"Lord Fairfax",30-39,321,11,1
2020-06-27,"Virginia Beach",Missing,25,0,0
2020-06-27,Arlington,40-49,418,47,6
2020-06-27,"West Piedmont",10-19,44,0,0
2020-06-27,Chickahominy,70-79,54,20,6
2020-06-27,Pittsylvania-Danville,20-29,20,0,0
2020-06-27,Loudoun,50-59,611,48,1
2020-06-27,Richmond,30-39,468,24,1
2020-06-27,"Thomas Jefferson",Missing,1,0,0
2020-06-27,"Rappahannock Rapidan",80+,20,13,4
2020-06-27,"Lord Fairfax",Missing,2,0,0
2020-06-27,"Cumberland Plateau",50-59,6,1,0
2020-06-27,Loudoun,Missing,59,0,1
2020-06-27,Southside,50-59,56,7,0
2020-06-27,Chesterfield,20-29,482,5,0
2020-06-27,Norfolk,70-79,33,21,3
2020-06-27,Alleghany,10-19,39,0,0
2020-06-27,Crater,80+,96,17,2
2020-06-27,Portsmouth,Missing,7,0,0
2020-06-27,"Western Tidewater",10-19,15,0,0
2020-06-27,Chesterfield,10-19,290,0,0
2020-06-27,Southside,60-69,53,11,4
