"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
6/26/2020,20105,113,1558
6/26/2020,20106,39,255
6/26/2020,20109,1150,4503
6/26/2020,20110,1473,6393
6/26/2020,20111,941,3692
6/26/2020,20112,224,1833
6/26/2020,20115,39,336
6/26/2020,20117,8,129
6/26/2020,20118,Suppressed*,97
6/26/2020,20119,28,242
6/26/2020,20120,340,2288
6/26/2020,20121,233,1540
6/26/2020,20124,68,776
6/26/2020,20129,8,66
6/26/2020,20130,0,21
6/26/2020,20132,66,1012
6/26/2020,20135,10,167
6/26/2020,20136,198,1626
6/26/2020,20137,16,124
6/26/2020,20139,Suppressed*,14
6/26/2020,20141,22,376
6/26/2020,20143,Suppressed*,69
6/26/2020,20144,Suppressed*,44
6/26/2020,20147,395,4282
6/26/2020,20148,196,2464
6/26/2020,20151,276,1495
6/26/2020,20152,184,1837
6/26/2020,20155,246,2291
6/26/2020,20158,18,255
6/26/2020,20164,1208,4672
6/26/2020,20165,293,3154
6/26/2020,20166,198,1122
6/26/2020,20169,100,1313
6/26/2020,20170,1036,3735
6/26/2020,20171,301,2143
6/26/2020,20175,241,2563
6/26/2020,20176,726,4404
6/26/2020,20180,26,419
6/26/2020,20181,45,560
6/26/2020,20184,Suppressed*,52
6/26/2020,20186,76,1303
6/26/2020,20187,76,1003
6/26/2020,20190,216,1795
6/26/2020,20191,321,1845
6/26/2020,20194,36,578
6/26/2020,20197,7,157
6/26/2020,20198,6,111
6/26/2020,22003,1249,5283
6/26/2020,22015,374,2479
6/26/2020,22025,120,1103
6/26/2020,22026,242,1591
6/26/2020,22027,55,174
6/26/2020,22030,404,3557
6/26/2020,22031,404,2746
6/26/2020,22032,131,1476
6/26/2020,22033,259,2192
6/26/2020,22035,Suppressed*,39
6/26/2020,22039,60,882
6/26/2020,22041,734,3263
6/26/2020,22042,802,3338
6/26/2020,22043,243,1414
6/26/2020,22044,271,1195
6/26/2020,22046,202,1319
6/26/2020,22060,15,193
6/26/2020,22066,77,893
6/26/2020,22079,311,2093
6/26/2020,22101,127,2124
6/26/2020,22102,126,1459
6/26/2020,22124,64,905
6/26/2020,22125,Suppressed*,57
6/26/2020,22134,18,126
6/26/2020,22150,770,3541
6/26/2020,22151,281,1343
6/26/2020,22152,208,1563
6/26/2020,22153,170,1654
6/26/2020,22172,153,839
6/26/2020,22180,219,1571
6/26/2020,22181,64,711
6/26/2020,22182,122,1393
6/26/2020,22191,1593,7693
6/26/2020,22192,709,5405
6/26/2020,22193,1505,7626
6/26/2020,22201,219,2167
6/26/2020,22202,210,1583
6/26/2020,22203,327,1959
6/26/2020,22204,986,5137
6/26/2020,22205,140,1531
6/26/2020,22206,174,1488
6/26/2020,22207,274,2381
6/26/2020,22209,86,796
6/26/2020,22211,Suppressed*,19
6/26/2020,22213,18,190
6/26/2020,22214,0,3
6/26/2020,22301,85,952
6/26/2020,22302,240,2364
6/26/2020,22303,210,1138
6/26/2020,22304,678,4350
6/26/2020,22305,588,2228
6/26/2020,22306,862,3263
6/26/2020,22307,74,703
6/26/2020,22308,68,611
6/26/2020,22309,634,2549
6/26/2020,22310,288,1781
6/26/2020,22311,442,2312
6/26/2020,22312,572,2673
6/26/2020,22314,199,2204
6/26/2020,22315,106,1444
6/26/2020,22401,226,2090
6/26/2020,22405,140,1836
6/26/2020,22406,117,1483
6/26/2020,22407,588,4540
6/26/2020,22408,198,1838
6/26/2020,22427,16,252
6/26/2020,22432,Suppressed*,45
6/26/2020,22433,Suppressed*,9
6/26/2020,22435,6,149
6/26/2020,22436,0,48
6/26/2020,22437,Suppressed*,62
6/26/2020,22438,Suppressed*,39
6/26/2020,22443,33,433
6/26/2020,22448,Suppressed*,40
6/26/2020,22454,Suppressed*,95
6/26/2020,22460,5,124
6/26/2020,22469,14,144
6/26/2020,22473,21,325
6/26/2020,22476,Suppressed*,24
6/26/2020,22480,0,303
6/26/2020,22482,5,200
6/26/2020,22485,95,1390
6/26/2020,22488,7,84
6/26/2020,22503,6,317
6/26/2020,22504,0,14
6/26/2020,22508,58,838
6/26/2020,22509,Suppressed*,7
6/26/2020,22511,5,75
6/26/2020,22514,15,153
6/26/2020,22520,39,373
6/26/2020,22529,Suppressed*,15
6/26/2020,22530,0,3
6/26/2020,22534,5,139
6/26/2020,22535,Suppressed*,36
6/26/2020,22538,0,16
6/26/2020,22539,Suppressed*,134
6/26/2020,22542,9,130
6/26/2020,22546,67,960
6/26/2020,22548,0,6
6/26/2020,22551,94,1146
6/26/2020,22553,49,865
6/26/2020,22554,456,3509
6/26/2020,22556,228,1687
6/26/2020,22560,40,891
6/26/2020,22567,6,195
6/26/2020,22572,284,980
6/26/2020,22576,0,96
6/26/2020,22578,Suppressed*,130
6/26/2020,22579,Suppressed*,19
6/26/2020,22580,19,297
6/26/2020,22601,310,10472
6/26/2020,22602,164,743
6/26/2020,22603,110,454
6/26/2020,22610,8,39
6/26/2020,22611,24,295
6/26/2020,22620,10,95
6/26/2020,22623,Suppressed*,9
6/26/2020,22624,7,48
6/26/2020,22625,6,64
6/26/2020,22627,Suppressed*,26
6/26/2020,22630,239,1313
6/26/2020,22637,Suppressed*,40
6/26/2020,22639,0,19
6/26/2020,22640,Suppressed*,12
6/26/2020,22641,0,3
6/26/2020,22642,21,139
6/26/2020,22643,0,18
6/26/2020,22644,50,85
6/26/2020,22645,25,102
6/26/2020,22646,0,11
6/26/2020,22650,Suppressed*,19
6/26/2020,22652,7,37
6/26/2020,22654,Suppressed*,17
6/26/2020,22655,111,466
6/26/2020,22656,21,117
6/26/2020,22657,56,307
6/26/2020,22660,15,44
6/26/2020,22663,13,43
6/26/2020,22664,189,842
6/26/2020,22701,698,2794
6/26/2020,22709,Suppressed*,49
6/26/2020,22711,0,3
6/26/2020,22712,102,712
6/26/2020,22713,8,62
6/26/2020,22714,14,67
6/26/2020,22715,Suppressed*,63
6/26/2020,22716,Suppressed*,33
6/26/2020,22718,Suppressed*,28
6/26/2020,22719,0,11
6/26/2020,22720,Suppressed*,48
6/26/2020,22722,0,7
6/26/2020,22723,0,7
6/26/2020,22724,14,121
6/26/2020,22726,22,93
6/26/2020,22727,19,297
6/26/2020,22728,12,167
6/26/2020,22729,Suppressed*,14
6/26/2020,22730,Suppressed*,5
6/26/2020,22731,Suppressed*,17
6/26/2020,22732,Suppressed*,18
6/26/2020,22733,17,84
6/26/2020,22734,27,215
6/26/2020,22735,Suppressed*,98
6/26/2020,22736,Suppressed*,26
6/26/2020,22737,7,133
6/26/2020,22738,Suppressed*,51
6/26/2020,22740,Suppressed*,57
6/26/2020,22741,0,12
6/26/2020,22742,20,130
6/26/2020,22743,Suppressed*,4
6/26/2020,22747,Suppressed*,48
6/26/2020,22749,0,16
6/26/2020,22801,645,3029
6/26/2020,22802,520,2380
6/26/2020,22807,Suppressed*,7
6/26/2020,22810,Suppressed*,42
6/26/2020,22811,Suppressed*,33
6/26/2020,22812,35,495
6/26/2020,22815,91,558
6/26/2020,22820,0,5
6/26/2020,22821,30,288
6/26/2020,22824,88,212
6/26/2020,22827,72,679
6/26/2020,22830,16,111
6/26/2020,22831,7,58
6/26/2020,22832,Suppressed*,56
6/26/2020,22834,6,69
6/26/2020,22835,153,585
6/26/2020,22840,17,266
6/26/2020,22841,19,165
6/26/2020,22842,78,251
6/26/2020,22843,6,110
6/26/2020,22844,43,260
6/26/2020,22845,0,5
6/26/2020,22846,14,118
6/26/2020,22847,Suppressed*,35
6/26/2020,22849,36,259
6/26/2020,22850,8,63
6/26/2020,22851,72,236
6/26/2020,22853,61,310
6/26/2020,22901,189,2833
6/26/2020,22902,163,1776
6/26/2020,22903,109,2455
6/26/2020,22904,0,18
6/26/2020,22911,43,1524
6/26/2020,22920,6,181
6/26/2020,22922,6,115
6/26/2020,22923,11,286
6/26/2020,22931,0,18
6/26/2020,22932,23,477
6/26/2020,22935,Suppressed*,67
6/26/2020,22936,6,304
6/26/2020,22937,Suppressed*,84
6/26/2020,22938,Suppressed*,71
6/26/2020,22939,12,352
6/26/2020,22940,Suppressed*,65
6/26/2020,22942,26,694
6/26/2020,22943,Suppressed*,27
6/26/2020,22946,Suppressed*,16
6/26/2020,22947,8,274
6/26/2020,22948,0,9
6/26/2020,22949,0,96
6/26/2020,22952,5,118
6/26/2020,22958,Suppressed*,96
6/26/2020,22959,6,125
6/26/2020,22960,42,941
6/26/2020,22963,32,911
6/26/2020,22964,0,14
6/26/2020,22967,Suppressed*,82
6/26/2020,22968,34,668
6/26/2020,22969,Suppressed*,87
6/26/2020,22971,0,81
6/26/2020,22972,Suppressed*,28
6/26/2020,22973,11,600
6/26/2020,22974,15,292
6/26/2020,22976,0,16
6/26/2020,22980,79,1580
6/26/2020,22989,0,6
6/26/2020,23002,34,750
6/26/2020,23004,12,94
6/26/2020,23005,75,1371
6/26/2020,23009,26,475
6/26/2020,23011,Suppressed*,56
6/26/2020,23015,13,272
6/26/2020,23021,0,12
6/26/2020,23022,8,77
6/26/2020,23023,Suppressed*,27
6/26/2020,23024,37,578
6/26/2020,23025,0,15
6/26/2020,23027,7,97
6/26/2020,23030,32,371
6/26/2020,23032,0,17
6/26/2020,23035,Suppressed*,50
6/26/2020,23038,8,109
6/26/2020,23039,Suppressed*,60
6/26/2020,23040,30,342
6/26/2020,23043,Suppressed*,83
6/26/2020,23045,0,2
6/26/2020,23047,9,145
6/26/2020,23050,Suppressed*,33
6/26/2020,23055,41,96
6/26/2020,23056,0,4
6/26/2020,23059,98,2088
6/26/2020,23060,182,2544
6/26/2020,23061,32,928
6/26/2020,23062,5,120
6/26/2020,23063,59,581
6/26/2020,23064,0,4
6/26/2020,23065,Suppressed*,111
6/26/2020,23066,0,8
6/26/2020,23068,0,12
6/26/2020,23069,10,242
6/26/2020,23070,0,25
6/26/2020,23071,Suppressed*,95
6/26/2020,23072,9,463
6/26/2020,23075,140,923
6/26/2020,23076,0,27
6/26/2020,23079,0,17
6/26/2020,23083,7,147
6/26/2020,23084,9,142
6/26/2020,23085,Suppressed*,19
6/26/2020,23086,6,189
6/26/2020,23089,9,309
6/26/2020,23091,0,22
6/26/2020,23092,0,113
6/26/2020,23093,37,956
6/26/2020,23102,10,185
6/26/2020,23103,24,410
6/26/2020,23106,Suppressed*,62
6/26/2020,23108,0,2
6/26/2020,23109,Suppressed*,108
6/26/2020,23110,0,31
6/26/2020,23111,129,2817
6/26/2020,23112,176,3595
6/26/2020,23113,152,2044
6/26/2020,23114,71,1279
6/26/2020,23115,13,22
6/26/2020,23116,145,2226
6/26/2020,23117,25,681
6/26/2020,23119,Suppressed*,16
6/26/2020,23120,43,728
6/26/2020,23123,16,202
6/26/2020,23124,11,295
6/26/2020,23125,0,7
6/26/2020,23126,Suppressed*,34
6/26/2020,23128,Suppressed*,54
6/26/2020,23129,Suppressed*,21
6/26/2020,23130,Suppressed*,13
6/26/2020,23138,0,23
6/26/2020,23139,59,1395
6/26/2020,23140,22,424
6/26/2020,23141,23,482
6/26/2020,23146,7,170
