"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/29/2020,22853,48,153
5/29/2020,22901,112,1365
5/29/2020,22902,47,812
5/29/2020,22903,65,994
5/29/2020,22904,0,6
5/29/2020,22911,21,584
5/29/2020,22920,Suppressed*,72
5/29/2020,22922,5,61
5/29/2020,22923,11,154
5/29/2020,22931,0,9
5/29/2020,22932,16,249
5/29/2020,22935,Suppressed*,31
5/29/2020,22936,Suppressed*,131
5/29/2020,22937,Suppressed*,47
5/29/2020,22938,Suppressed*,40
5/29/2020,22939,6,107
5/29/2020,22940,Suppressed*,29
5/29/2020,22942,11,346
5/29/2020,22943,0,15
5/29/2020,22946,Suppressed*,8
5/29/2020,22947,Suppressed*,126
5/29/2020,22948,0,4
5/29/2020,22949,0,46
5/29/2020,22952,0,46
5/29/2020,22958,Suppressed*,43
5/29/2020,22959,Suppressed*,73
5/29/2020,22960,31,401
5/29/2020,22963,27,518
5/29/2020,22964,0,4
5/29/2020,22967,Suppressed*,33
5/29/2020,22968,16,332
5/29/2020,22969,Suppressed*,41
5/29/2020,22971,0,53
5/29/2020,22972,Suppressed*,19
5/29/2020,22973,8,224
5/29/2020,22974,6,161
5/29/2020,22976,0,10
5/29/2020,22980,46,696
5/29/2020,22989,0,5
5/29/2020,23002,23,359
5/29/2020,23004,10,56
5/29/2020,23005,59,505
5/29/2020,23009,17,177
5/29/2020,23011,Suppressed*,26
5/29/2020,23015,11,107
5/29/2020,23021,0,7
5/29/2020,23022,8,49
5/29/2020,23023,Suppressed*,7
5/29/2020,23024,26,227
5/29/2020,23025,0,9
5/29/2020,23027,5,55
5/29/2020,23030,18,159
5/29/2020,23032,0,4
5/29/2020,23035,Suppressed*,22
5/29/2020,23038,8,52
5/29/2020,23039,Suppressed*,31
5/29/2020,23040,13,154
5/29/2020,23043,Suppressed*,24
5/29/2020,23045,0,2
5/29/2020,23047,5,34
5/29/2020,23050,Suppressed*,10
5/29/2020,23055,38,69
5/29/2020,23056,0,0
5/29/2020,23059,59,790
5/29/2020,23060,122,1023
5/29/2020,23061,17,347
5/29/2020,23062,5,63
5/29/2020,23063,55,232
5/29/2020,23064,0,2
5/29/2020,23065,Suppressed*,43
5/29/2020,23066,0,4
5/29/2020,23068,0,6
5/29/2020,23069,9,77
5/29/2020,23070,0,7
5/29/2020,23071,Suppressed*,28
5/29/2020,23072,7,237
5/29/2020,23075,124,440
5/29/2020,23076,0,14
5/29/2020,23079,0,3
5/29/2020,23083,Suppressed*,60
5/29/2020,23084,6,80
5/29/2020,23085,Suppressed*,9
5/29/2020,23086,Suppressed*,64
5/29/2020,23089,8,148
5/29/2020,23091,0,14
5/29/2020,23092,0,9
5/29/2020,23093,30,502
5/29/2020,23102,8,65
5/29/2020,23103,18,152
5/29/2020,23106,Suppressed*,26
5/29/2020,23108,0,2
5/29/2020,23109,Suppressed*,38
5/29/2020,23110,0,15
5/29/2020,23111,105,1012
5/29/2020,23112,114,1353
5/29/2020,23113,87,820
5/29/2020,23114,44,540
5/29/2020,23115,Suppressed*,10
5/29/2020,23116,112,940
5/29/2020,23117,14,308
5/29/2020,23119,Suppressed*,4
5/29/2020,23120,30,304
5/29/2020,23123,16,123
5/29/2020,23124,6,102
5/29/2020,23125,0,1
5/29/2020,23126,0,8
5/29/2020,23128,Suppressed*,23
5/29/2020,23129,0,5
5/29/2020,23130,Suppressed*,7
5/29/2020,23138,0,6
5/29/2020,23139,32,571
5/29/2020,23140,18,182
5/29/2020,23141,14,178
5/29/2020,23146,6,52
5/29/2020,23148,Suppressed*,34
5/29/2020,23149,8,68
5/29/2020,23150,69,409
5/29/2020,23153,Suppressed*,33
5/29/2020,23156,Suppressed*,32
5/29/2020,23160,Suppressed*,11
5/29/2020,23161,0,1
5/29/2020,23163,0,1
5/29/2020,23168,9,230
5/29/2020,23169,0,18
5/29/2020,23173,0,2
5/29/2020,23175,Suppressed*,24
5/29/2020,23176,0,8
5/29/2020,23177,0,18
5/29/2020,23180,0,5
5/29/2020,23181,Suppressed*,142
5/29/2020,23185,144,1389
5/29/2020,23187,0,16
5/29/2020,23188,127,1370
5/29/2020,23192,12,137
5/29/2020,23219,14,128
5/29/2020,23220,71,670
5/29/2020,23221,30,325
5/29/2020,23222,94,723
5/29/2020,23223,282,1731
5/29/2020,23224,504,1822
5/29/2020,23225,274,1742
5/29/2020,23226,136,609
5/29/2020,23227,94,822
5/29/2020,23228,162,1167
5/29/2020,23229,128,988
5/29/2020,23230,21,224
5/29/2020,23231,127,1010
5/29/2020,23233,116,857
5/29/2020,23234,453,1842
5/29/2020,23235,126,1229
5/29/2020,23236,73,912
5/29/2020,23237,143,822
5/29/2020,23238,238,1045
5/29/2020,23250,0,2
5/29/2020,23294,78,544
5/29/2020,23301,68,163
5/29/2020,23302,Suppressed*,13
5/29/2020,23303,15,75
5/29/2020,23304,Suppressed*,11
5/29/2020,23306,23,79
5/29/2020,23307,15,45
5/29/2020,23308,43,150
5/29/2020,23310,19,119
5/29/2020,23313,Suppressed*,4
5/29/2020,23314,12,214
5/29/2020,23315,Suppressed*,42
5/29/2020,23316,12,53
5/29/2020,23320,162,1956
5/29/2020,23321,55,911
5/29/2020,23322,94,1258
5/29/2020,23323,74,892
5/29/2020,23324,62,591
5/29/2020,23325,46,533
5/29/2020,23336,9,79
5/29/2020,23337,0,13
5/29/2020,23347,15,43
5/29/2020,23350,63,207
5/29/2020,23354,13,28
5/29/2020,23356,Suppressed*,42
5/29/2020,23357,35,80
5/29/2020,23358,0,2
5/29/2020,23359,14,34
5/29/2020,23389,Suppressed*,4
5/29/2020,23395,16,53
5/29/2020,23398,Suppressed*,12
5/29/2020,23401,5,23
5/29/2020,23405,10,41
5/29/2020,23407,48,112
5/29/2020,23408,Suppressed*,6
5/29/2020,23409,Suppressed*,7
5/29/2020,23410,56,165
5/29/2020,23413,74,239
5/29/2020,23414,24,66
5/29/2020,23415,36,147
5/29/2020,23416,11,68
5/29/2020,23417,61,202
5/29/2020,23418,54,129
5/29/2020,23420,75,194
5/29/2020,23421,147,651
5/29/2020,23422,6,20
5/29/2020,23423,Suppressed*,11
5/29/2020,23426,5,8
5/29/2020,23427,5,13
5/29/2020,23430,32,408
5/29/2020,23432,7,31
5/29/2020,23433,0,39
5/29/2020,23434,173,1712
5/29/2020,23435,118,909
5/29/2020,23436,0,21
5/29/2020,23437,6,143
5/29/2020,23438,Suppressed*,66
5/29/2020,23440,0,7
5/29/2020,23441,23,62
5/29/2020,23442,23,114
5/29/2020,23451,56,1254
5/29/2020,23452,111,1968
5/29/2020,23453,53,980
5/29/2020,23454,98,1750
5/29/2020,23455,46,1360
5/29/2020,23456,72,1509
5/29/2020,23457,7,106
5/29/2020,23459,Suppressed*,87
5/29/2020,23460,0,24
5/29/2020,23461,0,14
5/29/2020,23462,135,2118
5/29/2020,23464,99,1907
5/29/2020,23480,Suppressed*,17
5/29/2020,23486,Suppressed*,6
5/29/2020,23487,62,190
5/29/2020,23488,8,27
5/29/2020,23502,45,687
5/29/2020,23503,56,772
5/29/2020,23504,58,1068
5/29/2020,23505,38,693
5/29/2020,23507,8,204
5/29/2020,23508,34,364
5/29/2020,23509,34,387
5/29/2020,23510,50,493
5/29/2020,23511,0,88
5/29/2020,23513,58,863
5/29/2020,23517,8,134
5/29/2020,23518,60,932
5/29/2020,23523,14,223
5/29/2020,23551,0,1
5/29/2020,23601,27,641
5/29/2020,23602,51,839
5/29/2020,23603,Suppressed*,63
5/29/2020,23604,Suppressed*,35
5/29/2020,23605,18,300
5/29/2020,23606,42,612
5/29/2020,23607,27,415
5/29/2020,23608,82,885
5/29/2020,23651,Suppressed*,11
5/29/2020,23661,17,293
5/29/2020,23662,7,271
5/29/2020,23663,13,266
5/29/2020,23664,8,205
5/29/2020,23665,Suppressed*,39
5/29/2020,23666,87,1130
5/29/2020,23669,59,826
5/29/2020,23690,0,61
5/29/2020,23691,0,9
5/29/2020,23692,17,371
5/29/2020,23693,13,355
5/29/2020,23696,0,63
5/29/2020,23701,121,1095
5/29/2020,23702,21,347
5/29/2020,23703,63,796
5/29/2020,23704,48,823
5/29/2020,23707,31,425
5/29/2020,23708,Suppressed*,148
5/29/2020,23709,0,125
5/29/2020,23801,10,130
5/29/2020,23803,125,1219
5/29/2020,23805,61,584
5/29/2020,23806,0,2
5/29/2020,23821,Suppressed*,36
5/29/2020,23824,11,193
5/29/2020,23827,Suppressed*,42
5/29/2020,23828,Suppressed*,17
5/29/2020,23829,81,477
5/29/2020,23830,Suppressed*,50
5/29/2020,23831,110,979
5/29/2020,23832,173,1196
5/29/2020,23833,Suppressed*,39
5/29/2020,23834,117,862
5/29/2020,23836,38,342
5/29/2020,23837,49,133
5/29/2020,23838,32,359
5/29/2020,23839,Suppressed*,30
5/29/2020,23840,Suppressed*,54
5/29/2020,23841,11,98
5/29/2020,23842,10,149
5/29/2020,23843,0,8
5/29/2020,23844,Suppressed*,13
5/29/2020,23845,0,6
5/29/2020,23846,Suppressed*,22
5/29/2020,23847,115,464
5/29/2020,23850,Suppressed*,38
5/29/2020,23851,41,608
5/29/2020,23856,Suppressed*,12
5/29/2020,23857,Suppressed*,18
5/29/2020,23860,137,1232
5/29/2020,23866,Suppressed*,68
5/29/2020,23867,27,95
5/29/2020,23868,14,104
5/29/2020,23872,5,73
5/29/2020,23874,0,31
5/29/2020,23875,35,346
5/29/2020,23876,0,3
5/29/2020,23878,Suppressed*,36
5/29/2020,23879,5,15
5/29/2020,23881,Suppressed*,53
5/29/2020,23882,8,74
5/29/2020,23883,Suppressed*,60
5/29/2020,23884,Suppressed*,0
5/29/2020,23885,Suppressed*,76
5/29/2020,23887,0,4
5/29/2020,23888,5,63
5/29/2020,23889,Suppressed*,11
5/29/2020,23890,65,177
5/29/2020,23891,64,113
5/29/2020,23893,Suppressed*,7
5/29/2020,23894,0,11
5/29/2020,23897,Suppressed*,18
5/29/2020,23898,6,50
5/29/2020,23899,Suppressed*,14
5/29/2020,23901,93,645
5/29/2020,23915,Suppressed*,18
5/29/2020,23917,10,65
5/29/2020,23919,5,39
5/29/2020,23920,Suppressed*,50
5/29/2020,23921,8,92
5/29/2020,23922,10,176
5/29/2020,23923,8,89
5/29/2020,23924,93,243
5/29/2020,23927,64,216
5/29/2020,23930,6,181
5/29/2020,23934,Suppressed*,35
5/29/2020,23936,415,346
5/29/2020,23937,Suppressed*,79
5/29/2020,23938,0,8
5/29/2020,23942,6,49
5/29/2020,23943,0,3
5/29/2020,23944,Suppressed*,84
5/29/2020,23947,Suppressed*,139
5/29/2020,23950,9,68
5/29/2020,23952,0,8
5/29/2020,23954,Suppressed*,68
5/29/2020,23958,13,148
5/29/2020,23959,0,33
5/29/2020,23960,22,109
5/29/2020,23962,Suppressed*,32
5/29/2020,23963,0,13
5/29/2020,23964,0,35
5/29/2020,23966,8,91
5/29/2020,23967,Suppressed*,30
5/29/2020,23968,Suppressed*,26
5/29/2020,23970,15,148
5/29/2020,23974,7,136
5/29/2020,23976,0,13
5/29/2020,24011,0,11
5/29/2020,24012,62,291
5/29/2020,24013,8,56
5/29/2020,24014,54,164
5/29/2020,24015,16,97
5/29/2020,24016,5,87
5/29/2020,24017,15,259
5/29/2020,24018,36,372
5/29/2020,24019,14,228
5/29/2020,24053,Suppressed*,38
5/29/2020,24054,15,97
5/29/2020,24055,17,202
5/29/2020,24058,0,4
5/29/2020,24059,0,7
5/29/2020,24060,38,558
5/29/2020,24064,0,28
5/29/2020,24065,Suppressed*,40
5/29/2020,24066,Suppressed*,19
5/29/2020,24067,Suppressed*,17
5/29/2020,24069,Suppressed*,38
5/29/2020,24070,Suppressed*,22
5/29/2020,24072,0,12
5/29/2020,24073,21,484
5/29/2020,24076,0,11
5/29/2020,24077,Suppressed*,5
5/29/2020,24078,20,135
5/29/2020,24079,Suppressed*,16
5/29/2020,24082,0,5
5/29/2020,24083,7,30
5/29/2020,24084,8,230
5/29/2020,24085,7,14
5/29/2020,24087,6,68
5/29/2020,24088,0,15
5/29/2020,24089,Suppressed*,41
5/29/2020,24090,10,26
5/29/2020,24091,Suppressed*,72
5/29/2020,24092,Suppressed*,13
5/29/2020,24093,0,1
5/29/2020,24095,Suppressed*,27
5/29/2020,24101,Suppressed*,41
5/29/2020,24102,0,5
5/29/2020,24104,Suppressed*,83
5/29/2020,24105,0,5
5/29/2020,24112,62,498
5/29/2020,24120,Suppressed*,12
5/29/2020,24121,Suppressed*,123
5/29/2020,24122,Suppressed*,18
5/29/2020,24124,Suppressed*,45
5/29/2020,24127,Suppressed*,61
5/29/2020,24128,Suppressed*,18
5/29/2020,24131,0,1
5/29/2020,24132,0,8
5/29/2020,24133,Suppressed*,44
5/29/2020,24134,0,48
5/29/2020,24136,0,21
5/29/2020,24137,Suppressed*,19
5/29/2020,24138,0,28
5/29/2020,24139,0,12
5/29/2020,24141,11,203
5/29/2020,24142,0,4
5/29/2020,24147,Suppressed*,12
5/29/2020,24148,13,112
5/29/2020,24149,0,34
5/29/2020,24150,Suppressed*,5
5/29/2020,24151,16,81
5/29/2020,24153,62,802
5/29/2020,24161,0,8
5/29/2020,24162,6,50
5/29/2020,24165,Suppressed*,34
5/29/2020,24167,0,4
5/29/2020,24168,Suppressed*,24
5/29/2020,24171,12,93
5/29/2020,24174,Suppressed*,32
5/29/2020,24175,Suppressed*,47
5/29/2020,24176,Suppressed*,19
5/29/2020,24179,17,133
5/29/2020,24184,6,26
5/29/2020,24185,0,9
5/29/2020,24201,Suppressed*,373
5/29/2020,24202,8,215
5/29/2020,24210,19,314
5/29/2020,24211,10,175
5/29/2020,24216,10,83
5/29/2020,24217,0,4
5/29/2020,24219,9,437
5/29/2020,24220,0,10
5/29/2020,24221,0,6
5/29/2020,24224,5,81
5/29/2020,24225,0,14
5/29/2020,24226,0,19
5/29/2020,24228,0,96
5/29/2020,24230,0,119
5/29/2020,24236,5,42
5/29/2020,24237,0,9
5/29/2020,24239,0,5
5/29/2020,24243,0,53
5/29/2020,24244,Suppressed*,142
5/29/2020,24245,0,23
5/29/2020,24246,0,8
5/29/2020,24248,Suppressed*,55
5/29/2020,24250,0,17
5/29/2020,24251,Suppressed*,200
5/29/2020,24256,0,50
5/29/2020,24258,0,30
5/29/2020,24260,0,79
5/29/2020,24263,Suppressed*,138
5/29/2020,24265,0,14
5/29/2020,24266,Suppressed*,132
5/29/2020,24269,0,4
5/29/2020,24270,Suppressed*,8
5/29/2020,24271,0,55
5/29/2020,24272,0,8
5/29/2020,24273,Suppressed*,84
5/29/2020,24277,Suppressed*,121
5/29/2020,24279,Suppressed*,40
5/29/2020,24280,0,8
5/29/2020,24281,0,43
5/29/2020,24282,0,16
5/29/2020,24283,0,60
5/29/2020,24290,0,41
5/29/2020,24292,0,12
5/29/2020,24293,Suppressed*,138
5/29/2020,24301,6,347
5/29/2020,24311,0,31
5/29/2020,24312,0,38
5/29/2020,24313,Suppressed*,13
5/29/2020,24314,0,29
5/29/2020,24315,0,43
5/29/2020,24316,0,2
5/29/2020,24317,5,60
5/29/2020,24318,0,10
5/29/2020,24319,5,99
5/29/2020,24322,0,3
5/29/2020,24323,Suppressed*,12
5/29/2020,24324,0,45
5/29/2020,24325,Suppressed*,12
5/29/2020,24326,0,13
5/29/2020,24328,Suppressed*,26
5/29/2020,24330,17,81
5/29/2020,24333,159,640
5/29/2020,24340,Suppressed*,89
5/29/2020,24343,36,242
5/29/2020,24347,Suppressed*,31
5/29/2020,24348,Suppressed*,95
5/29/2020,24350,0,19
5/29/2020,24351,0,7
5/29/2020,24352,Suppressed*,14
5/29/2020,24354,6,225
5/29/2020,24360,5,117
5/29/2020,24361,Suppressed*,86
5/29/2020,24363,0,13
5/29/2020,24366,Suppressed*,19
5/29/2020,24368,Suppressed*,81
5/29/2020,24370,Suppressed*,92
5/29/2020,24374,0,19
5/29/2020,24375,0,13
5/29/2020,24377,0,4
5/29/2020,24378,Suppressed*,13
5/29/2020,24380,Suppressed*,13
5/29/2020,24381,Suppressed*,56
5/29/2020,24382,9,274
5/29/2020,24401,49,652
5/29/2020,24412,0,1
5/29/2020,24413,0,6
5/29/2020,24415,0,2
5/29/2020,24416,13,51
5/29/2020,24421,Suppressed*,41
5/29/2020,24422,7,132
5/29/2020,24426,15,291
5/29/2020,24430,Suppressed*,47
5/29/2020,24431,5,63
5/29/2020,24432,Suppressed*,1
5/29/2020,24433,0,1
5/29/2020,24435,Suppressed*,24
5/29/2020,24437,0,12
5/29/2020,24439,0,16
5/29/2020,24440,8,58
5/29/2020,24441,30,163
5/29/2020,24442,0,2
5/29/2020,24445,0,34
5/29/2020,24448,Suppressed*,8
5/29/2020,24450,9,103
5/29/2020,24457,0,19
5/29/2020,24458,0,5
5/29/2020,24459,6,10
5/29/2020,24460,0,20
5/29/2020,24465,Suppressed*,24
5/29/2020,24467,Suppressed*,33
5/29/2020,24471,Suppressed*,40
5/29/2020,24472,Suppressed*,62
5/29/2020,24473,0,7
5/29/2020,24474,0,10
5/29/2020,24476,Suppressed*,11
5/29/2020,24477,15,195
5/29/2020,24479,0,30
5/29/2020,24482,5,85
5/29/2020,24483,Suppressed*,8
5/29/2020,24484,0,7
5/29/2020,24485,Suppressed*,6
5/29/2020,24486,20,94
5/29/2020,24487,0,5
5/29/2020,24501,29,645
5/29/2020,24502,34,892
5/29/2020,24503,13,432
5/29/2020,24504,7,224
5/29/2020,24517,Suppressed*,137
5/29/2020,24520,Suppressed*,40
5/29/2020,24521,8,269
5/29/2020,24522,21,271
5/29/2020,24523,13,510
5/29/2020,24526,Suppressed*,37
5/29/2020,24527,Suppressed*,54
5/29/2020,24528,Suppressed*,79
5/29/2020,24529,Suppressed*,59
5/29/2020,24530,0,20
5/29/2020,24531,5,139
5/29/2020,24534,5,42
5/29/2020,24536,0,3
5/29/2020,24538,Suppressed*,114
5/29/2020,24539,0,7
5/29/2020,24540,29,553
5/29/2020,24541,27,510
5/29/2020,24549,Suppressed*,66
5/29/2020,24550,5,149
5/29/2020,24551,20,511
5/29/2020,24553,Suppressed*,48
5/29/2020,24554,Suppressed*,87
5/29/2020,24555,Suppressed*,22
5/29/2020,24556,0,83
5/29/2020,24557,6,152
5/29/2020,24558,5,191
5/29/2020,24562,0,17
5/29/2020,24563,Suppressed*,121
5/29/2020,24565,0,16
5/29/2020,24566,Suppressed*,26
5/29/2020,24569,0,22
5/29/2020,24571,Suppressed*,42
5/29/2020,24572,13,412
5/29/2020,24574,Suppressed*,75
5/29/2020,24577,Suppressed*,101
5/29/2020,24578,Suppressed*,4
5/29/2020,24579,0,5
5/29/2020,24580,Suppressed*,22
5/29/2020,24586,Suppressed*,104
5/29/2020,24588,Suppressed*,222
5/29/2020,24589,0,51
5/29/2020,24590,11,264
5/29/2020,24592,13,387
5/29/2020,24593,Suppressed*,40
5/29/2020,24594,Suppressed*,41
5/29/2020,24595,0,7
5/29/2020,24597,Suppressed*,23
5/29/2020,24598,Suppressed*,43
5/29/2020,24599,Suppressed*,18
5/29/2020,24601,0,1
5/29/2020,24602,0,12
5/29/2020,24603,Suppressed*,12
5/29/2020,24605,Suppressed*,161
5/29/2020,24606,0,3
5/29/2020,24607,0,2
5/29/2020,24609,Suppressed*,103
5/29/2020,24612,0,3
5/29/2020,24613,0,23
5/29/2020,24614,17,294
5/29/2020,24620,0,19
5/29/2020,24622,0,20
5/29/2020,24628,0,6
5/29/2020,24630,0,93
5/29/2020,24631,0,25
5/29/2020,24634,0,8
5/29/2020,24635,0,11
5/29/2020,24637,Suppressed*,40
5/29/2020,24639,Suppressed*,66
5/29/2020,24641,0,140
5/29/2020,24646,0,7
5/29/2020,24649,0,32
5/29/2020,24651,0,85
5/29/2020,24656,0,45
5/29/2020,24657,0,3
5/29/2020,"Not Reported",956,38064
5/29/2020,Out-of-State,0,5090
