"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-10,"Three Rivers",20-29,45,1,0
2020-05-10,Rappahannock,40-49,155,22,1
2020-05-10,Portsmouth,80+,13,4,1
2020-05-10,"Central Shenandoah",Missing,0,0,0
2020-05-10,"Eastern Shore",70-79,30,5,1
2020-05-10,"Mount Rogers",70-79,13,6,1
2020-05-10,"Cumberland Plateau",70-79,2,0,0
2020-05-10,Piedmont,10-19,3,0,0
2020-05-10,Southside,20-29,19,2,0
2020-05-10,Chesterfield,50-59,133,16,1
2020-05-10,"Rappahannock Rapidan",20-29,88,1,0
2020-05-10,"Cumberland Plateau",60-69,2,1,0
2020-05-10,Roanoke,70-79,6,1,0
2020-05-10,"Central Shenandoah",20-29,177,1,0
2020-05-10,Pittsylvania-Danville,80+,3,2,1
2020-05-10,"Virginia Beach",80+,63,18,11
2020-05-10,"Central Shenandoah",50-59,202,15,1
2020-05-10,Lenowisco,Missing,0,0,0
2020-05-10,Fairfax,30-39,1115,90,3
2020-05-10,Lenowisco,60-69,5,4,2
2020-05-10,Loudoun,30-39,171,10,0
2020-05-10,"West Piedmont",80+,3,1,0
2020-05-10,Roanoke,80+,35,3,1
2020-05-10,Fairfax,40-49,1167,140,4
2020-05-10,"Thomas Jefferson",80+,58,19,9
2020-05-10,Roanoke,20-29,9,0,0
2020-05-10,Henrico,60-69,146,24,17
2020-05-10,"Lord Fairfax",40-49,102,4,0
2020-05-10,"Western Tidewater",Missing,0,0,0
2020-05-10,Chickahominy,60-69,39,13,3
2020-05-10,Chesapeake,20-29,33,3,0
2020-05-10,"Three Rivers",Missing,1,0,0
2020-05-10,Henrico,10-19,16,1,0
2020-05-10,"Mount Rogers",30-39,33,3,0
2020-05-10,"Eastern Shore",30-39,121,2,0
2020-05-10,Chesterfield,0-9,6,0,0
2020-05-10,"Central Shenandoah",10-19,41,1,0
2020-05-10,Crater,0-9,2,1,0
2020-05-10,Fairfax,70-79,349,128,41
2020-05-10,Rappahannock,80+,14,9,2
2020-05-10,Alexandria,10-19,74,1,0
2020-05-10,Portsmouth,40-49,32,3,0
2020-05-10,"Three Rivers",50-59,39,3,0
2020-05-10,Alleghany,Missing,0,0,0
2020-05-10,Alexandria,30-39,289,17,0
2020-05-10,Southside,Missing,0,0,0
2020-05-10,Portsmouth,60-69,26,8,4
2020-05-10,Roanoke,30-39,12,0,0
2020-05-10,"Three Rivers",60-69,51,7,0
2020-05-10,Fairfax,50-59,1025,159,15
2020-05-10,Portsmouth,50-59,37,12,1
2020-05-10,Chickahominy,80+,44,22,16
2020-05-10,"Rappahannock Rapidan",50-59,71,9,0
2020-05-10,Fairfax,80+,465,179,153
2020-05-10,Hampton,Missing,0,0,0
2020-05-10,"Cumberland Plateau",80+,0,0,0
2020-05-10,Alleghany,50-59,33,4,0
2020-05-10,"Prince William",40-49,709,63,2
2020-05-10,Fairfax,Missing,23,1,0
2020-05-10,"Virginia Beach",40-49,73,13,1
2020-05-10,Richmond,Missing,0,0,0
2020-05-10,Norfolk,40-49,56,8,0
2020-05-10,Piedmont,80+,11,2,1
2020-05-10,"Virginia Beach",60-69,80,13,1
2020-05-10,"West Piedmont",40-49,9,0,0
2020-05-10,Arlington,10-19,32,4,0
2020-05-10,Lenowisco,0-9,4,0,0
2020-05-10,Pittsylvania-Danville,50-59,12,5,0
2020-05-10,"Virginia Beach",50-59,78,12,0
2020-05-10,Chesapeake,Missing,0,0,0
2020-05-10,"Central Shenandoah",80+,65,9,10
2020-05-10,"Thomas Jefferson",40-49,38,5,0
2020-05-10,"Rappahannock Rapidan",60-69,43,8,1
2020-05-10,Norfolk,30-39,64,5,0
2020-05-10,"Rappahannock Rapidan",Missing,1,0,0
2020-05-10,"Lord Fairfax",80+,52,13,10
2020-05-10,"Three Rivers",10-19,8,0,0
2020-05-10,Piedmont,40-49,72,3,0
2020-05-10,Norfolk,80+,8,6,3
2020-05-10,Peninsula,20-29,38,1,0
2020-05-10,Norfolk,50-59,53,7,0
2020-05-10,"Thomas Jefferson",50-59,54,9,1
2020-05-10,Richmond,70-79,32,17,6
2020-05-10,Chesterfield,70-79,63,12,5
2020-05-10,Piedmont,30-39,74,0,0
2020-05-10,"Prince William",30-39,628,34,1
2020-05-10,Alleghany,20-29,17,1,0
2020-05-10,Alleghany,0-9,0,0,0
2020-05-10,"Mount Rogers",40-49,29,0,0
2020-05-10,"Eastern Shore",40-49,127,3,1
2020-05-10,"Central Virginia",60-69,28,3,1
2020-05-10,Richmond,10-19,12,1,0
2020-05-10,Pittsylvania-Danville,60-69,8,4,1
2020-05-10,Pittsylvania-Danville,Missing,0,0,0
2020-05-10,Chesterfield,60-69,100,17,8
2020-05-10,Southside,10-19,3,0,0
2020-05-10,"New River",80+,4,2,0
2020-05-10,"Central Virginia",50-59,27,1,1
2020-05-10,Hampton,70-79,11,6,0
2020-05-10,Pittsylvania-Danville,10-19,1,0,0
2020-05-10,Richmond,60-69,81,26,5
2020-05-10,Chickahominy,40-49,47,7,1
2020-05-10,"Three Rivers",80+,20,5,3
2020-05-10,Rappahannock,30-39,156,9,0
2020-05-10,"Lord Fairfax",60-69,102,20,5
2020-05-10,"Western Tidewater",0-9,3,0,0
2020-05-10,Rappahannock,70-79,20,14,4
2020-05-10,"Prince William",80+,84,27,21
2020-05-10,Hampton,80+,3,2,1
2020-05-10,Alexandria,80+,49,19,13
2020-05-10,"Mount Rogers",60-69,19,1,0
2020-05-10,"Eastern Shore",60-69,98,7,3
2020-05-10,"Lord Fairfax",70-79,51,12,5
2020-05-10,"New River",30-39,4,0,0
2020-05-10,Chesapeake,10-19,7,0,0
2020-05-10,Hampton,40-49,16,2,0
2020-05-10,Peninsula,Missing,2,0,0
2020-05-10,Henrico,70-79,149,35,30
2020-05-10,"Western Tidewater",20-29,30,0,0
2020-05-10,Peninsula,0-9,10,0,0
2020-05-10,Loudoun,40-49,257,14,0
2020-05-10,Pittsylvania-Danville,30-39,6,0,0
2020-05-10,Loudoun,20-29,163,2,0
2020-05-10,Crater,60-69,52,20,8
2020-05-10,Loudoun,80+,103,27,22
2020-05-10,Arlington,80+,132,45,31
2020-05-10,"Virginia Beach",10-19,12,0,0
2020-05-10,"Mount Rogers",80+,4,4,3
2020-05-10,"Eastern Shore",80+,31,9,4
2020-05-10,Crater,10-19,11,0,0
2020-05-10,Lenowisco,30-39,3,1,1
2020-05-10,Norfolk,Missing,3,0,0
2020-05-10,Henrico,Missing,7,0,0
2020-05-10,"New River",40-49,13,1,0
2020-05-10,"Central Virginia",0-9,3,0,0
2020-05-10,"New River",70-79,9,5,1
2020-05-10,Loudoun,0-9,26,0,0
2020-05-10,"Central Virginia",70-79,13,4,0
2020-05-10,Southside,0-9,1,0,0
2020-05-10,"Three Rivers",40-49,75,6,1
2020-05-10,Chickahominy,30-39,38,0,0
2020-05-10,"Central Shenandoah",60-69,139,16,4
2020-05-10,"Western Tidewater",60-69,87,10,4
2020-05-10,"Cumberland Plateau",30-39,5,0,0
2020-05-10,Portsmouth,10-19,1,0,0
2020-05-10,Chesterfield,Missing,2,0,0
2020-05-10,Alexandria,40-49,238,20,0
2020-05-10,"Thomas Jefferson",70-79,44,14,1
2020-05-10,"Three Rivers",30-39,64,2,0
2020-05-10,"Western Tidewater",70-79,64,17,9
2020-05-10,Arlington,60-69,187,44,9
2020-05-10,"Cumberland Plateau",10-19,11,0,0
2020-05-10,"West Piedmont",30-39,1,0,0
2020-05-10,Peninsula,10-19,8,1,0
2020-05-10,Lenowisco,10-19,2,0,0
2020-05-10,Chesapeake,0-9,5,1,0
2020-05-10,Peninsula,50-59,79,15,2
2020-05-10,"Cumberland Plateau",Missing,0,0,0
2020-05-10,Peninsula,60-69,91,24,3
2020-05-10,"Lord Fairfax",30-39,102,6,0
2020-05-10,"Virginia Beach",Missing,8,0,0
2020-05-10,Arlington,40-49,213,32,2
2020-05-10,"West Piedmont",10-19,2,0,0
2020-05-10,Chickahominy,70-79,28,11,3
2020-05-10,Pittsylvania-Danville,20-29,6,0,0
2020-05-10,Loudoun,50-59,222,19,1
2020-05-10,Richmond,30-39,90,6,0
2020-05-10,"Thomas Jefferson",Missing,0,0,0
2020-05-10,"Rappahannock Rapidan",80+,13,7,4
2020-05-10,"Lord Fairfax",Missing,1,0,0
2020-05-10,"Cumberland Plateau",50-59,4,1,0
2020-05-10,Loudoun,Missing,1,0,0
2020-05-10,Southside,50-59,23,5,0
2020-05-10,Chesterfield,20-29,101,3,0
2020-05-10,Norfolk,70-79,15,11,1
2020-05-10,Alleghany,10-19,2,0,0
2020-05-10,Crater,80+,19,5,0
2020-05-10,Portsmouth,Missing,0,0,0
2020-05-10,"Western Tidewater",10-19,3,0,0
2020-05-10,Chesterfield,10-19,54,0,0
2020-05-10,Southside,60-69,22,7,1
