"﻿Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-06-22,23130,Suppressed*,13
2020-06-22,23350,75,320
2020-06-22,24553,Suppressed*,97
2020-06-22,22958,Suppressed*,88
2020-06-22,24562,0,33
2020-06-22,23175,Suppressed*,140
2020-06-22,23120,42,679
2020-06-22,23129,Suppressed*,19
2020-06-22,24347,Suppressed*,53
2020-06-22,24271,0,86
2020-06-22,22203,320,1849
2020-06-22,24322,0,6
2020-06-22,23831,200,2506
2020-06-22,24504,8,443
2020-06-22,22663,13,34
2020-06-22,23063,59,454
2020-06-22,23236,136,2050
2020-06-22,23108,0,2
2020-06-22,23117,26,632
2020-06-22,23161,0,4
2020-06-22,23947,8,276
2020-06-22,22443,33,384
2020-06-22,22529,Suppressed*,15
2020-06-22,22642,21,122
2020-06-22,20164,1154,4373
2020-06-22,24292,0,14
2020-06-22,24485,Suppressed*,12
2020-06-22,22720,Suppressed*,46
2020-06-22,22301,82,890
2020-06-22,23420,90,273
2020-06-22,24171,27,219
2020-06-22,24381,18,122
2020-06-22,24450,12,685
2020-06-22,23426,5,13
2020-06-22,23962,Suppressed*,53
2020-06-22,22937,Suppressed*,76
2020-06-22,23023,Suppressed*,24
2020-06-22,22302,238,2280
2020-06-22,24269,0,8
2020-06-22,23487,72,367
2020-06-22,24077,Suppressed*,12
2020-06-22,23829,81,805
2020-06-22,23320,234,5396
2020-06-22,23661,26,581
2020-06-22,20119,27,231
2020-06-22,23857,Suppressed*,47
2020-06-22,24133,Suppressed*,84
2020-06-22,23454,152,3080
2020-06-22,Out-of-State,0,17909
2020-06-22,23064,0,4
2020-06-22,23230,59,2877
2020-06-22,24527,5,107
2020-06-22,23952,Suppressed*,24
2020-06-22,23836,67,853
2020-06-22,23833,11,118
2020-06-22,24580,Suppressed*,34
2020-06-22,22644,49,79
2020-06-22,22938,Suppressed*,64
2020-06-22,24018,56,734
2020-06-22,23071,Suppressed*,76
2020-06-22,24588,Suppressed*,426
2020-06-22,20118,Suppressed*,90
2020-06-22,23112,165,3326
2020-06-22,24095,5,68
2020-06-22,23091,0,22
2020-06-22,24280,0,17
2020-06-22,23919,5,190
2020-06-22,24272,0,9
2020-06-22,22740,Suppressed*,53
2020-06-22,23453,63,1628
2020-06-22,23123,16,188
2020-06-22,22713,7,57
2020-06-22,23401,6,31
2020-06-22,24184,6,54
2020-06-22,24070,Suppressed*,39
2020-06-22,22715,Suppressed*,61
2020-06-22,24149,0,59
2020-06-22,24083,11,63
2020-06-22,23306,27,120
2020-06-22,22448,Suppressed*,33
2020-06-22,22610,8,31
2020-06-22,24256,0,66
2020-06-22,24089,5,87
2020-06-22,24251,Suppressed*,279
2020-06-22,23030,30,339
2020-06-22,24602,0,14
2020-06-22,23488,8,32
2020-06-22,22840,17,237
2020-06-22,23069,9,218
2020-06-22,23899,Suppressed*,27
2020-06-22,23959,0,62
2020-06-22,22655,112,404
2020-06-22,23045,0,2
2020-06-22,24246,0,12
2020-06-22,23125,0,6
2020-06-22,22192,677,5050
2020-06-22,23089,10,289
2020-06-22,22959,6,109
2020-06-22,22206,173,1403
2020-06-22,22405,134,1751
2020-06-22,23455,77,2501
2020-06-22,23651,Suppressed*,21
2020-06-22,22511,5,62
2020-06-22,22436,0,44
2020-06-22,24412,0,1
2020-06-22,23890,86,307
2020-06-22,23093,37,903
2020-06-22,23220,93,2253
2020-06-22,22025,115,1039
2020-06-22,24282,0,19
2020-06-22,24066,Suppressed*,41
2020-06-22,23924,97,524
2020-06-22,24435,Suppressed*,52
2020-06-22,22514,14,144
2020-06-22,23459,17,118
2020-06-22,22408,187,1733
2020-06-22,24088,0,49
2020-06-22,23307,17,63
2020-06-22,22454,Suppressed*,88
2020-06-22,22026,236,1481
2020-06-22,24179,39,299
2020-06-22,23043,Suppressed*,70
2020-06-22,24219,9,623
2020-06-22,24120,Suppressed*,32
2020-06-22,24093,0,2
2020-06-22,23954,Suppressed*,152
2020-06-22,22032,131,1366
2020-06-22,23885,5,160
2020-06-22,20136,189,1519
2020-06-22,23038,8,102
2020-06-22,22843,6,101
2020-06-22,23075,139,880
2020-06-22,24147,Suppressed*,18
2020-06-22,22476,Suppressed*,22
2020-06-22,24380,Suppressed*,39
2020-06-22,24245,0,32
2020-06-22,23901,121,1181
2020-06-22,23708,5,346
2020-06-22,23068,0,11
2020-06-22,20187,74,948
2020-06-22,24162,8,72
2020-06-22,23872,9,146
2020-06-22,23226,218,2014
2020-06-22,23062,5,114
2020-06-22,22846,13,112
2020-06-22,23025,0,15
2020-06-22,23065,Suppressed*,104
2020-06-22,20186,72,1251
2020-06-22,23337,0,19
2020-06-22,24530,0,40
2020-06-22,22733,17,84
2020-06-22,23850,Suppressed*,75
2020-06-22,23662,17,476
2020-06-22,23828,Suppressed*,24
2020-06-22,24483,Suppressed*,16
2020-06-22,22729,Suppressed*,13
2020-06-22,24413,0,7
2020-06-22,22831,7,54
2020-06-22,23009,25,438
2020-06-22,22102,124,1363
2020-06-22,23604,7,53
2020-06-22,24433,0,2
2020-06-22,23887,Suppressed*,18
2020-06-22,23313,Suppressed*,9
2020-06-22,23509,49,1688
2020-06-22,23250,0,3
2020-06-22,24244,Suppressed*,312
2020-06-22,24069,9,83
2020-06-22,24090,12,45
2020-06-22,23148,Suppressed*,107
2020-06-22,23187,Suppressed*,21
2020-06-22,23027,7,92
2020-06-22,23106,Suppressed*,59
2020-06-22,22722,0,7
2020-06-22,23432,7,66
2020-06-22,24377,0,5
2020-06-22,24174,Suppressed*,90
2020-06-22,23937,6,148
2020-06-22,24432,Suppressed*,14
2020-06-22,24260,0,118
2020-06-22,24551,24,1019
2020-06-22,22305,591,2153
2020-06-22,23856,8,68
2020-06-22,22709,Suppressed*,47
2020-06-22,23238,272,2005
2020-06-22,23409,Suppressed*,9
2020-06-22,24607,0,3
2020-06-22,22308,69,559
2020-06-22,23115,13,19
2020-06-22,24073,36,1579
2020-06-22,23801,15,216
2020-06-22,22664,187,812
2020-06-22,24363,Suppressed*,24
2020-06-22,24411,0,2
2020-06-22,23664,10,391
2020-06-22,23889,Suppressed*,49
2020-06-22,23169,Suppressed*,57
2020-06-22,22936,6,283
2020-06-22,23415,38,220
2020-06-22,23004,11,89
2020-06-22,23128,Suppressed*,52
2020-06-22,24352,Suppressed*,34
2020-06-22,22811,Suppressed*,30
2020-06-22,23416,12,95
2020-06-22,22101,126,1972
2020-06-22,23114,66,1210
2020-06-22,23607,44,894
2020-06-22,24422,9,217
2020-06-22,24228,Suppressed*,156
2020-06-22,23844,Suppressed*,30
2020-06-22,22180,219,1456
2020-06-22,23451,77,2536
2020-06-22,24128,Suppressed*,30
2020-06-22,22307,74,648
2020-06-22,24058,0,9
2020-06-22,22538,0,16
2020-06-22,24168,5,41
2020-06-22,23315,Suppressed*,68
2020-06-22,22560,39,793
2020-06-22,22821,28,247
2020-06-22,24202,9,361
2020-06-22,20165,282,2934
2020-06-22,22003,1234,5017
2020-06-22,24134,Suppressed*,185
2020-06-22,24265,0,18
2020-06-22,24121,5,285
2020-06-22,20148,181,2241
2020-06-22,23163,0,5
2020-06-22,22980,68,1469
2020-06-22,23124,7,274
2020-06-22,22841,18,147
2020-06-22,24528,Suppressed*,145
2020-06-22,22205,138,1434
2020-06-22,23963,0,16
2020-06-22,24609,Suppressed*,144
2020-06-22,24237,0,14
2020-06-22,22553,46,817
2020-06-22,23505,66,1932
2020-06-22,22801,633,2702
2020-06-22,22960,40,908
2020-06-22,23079,0,17
2020-06-22,24474,0,13
2020-06-22,22830,16,96
2020-06-22,23418,67,183
2020-06-22,22850,8,57
2020-06-22,22407,571,4342
2020-06-22,24484,0,12
2020-06-22,24442,0,4
2020-06-22,22845,0,4
2020-06-22,22730,Suppressed*,5
2020-06-22,23235,227,2731
2020-06-22,24279,Suppressed*,76
2020-06-22,22989,0,6
2020-06-22,23126,Suppressed*,30
2020-06-22,24087,6,99
2020-06-22,23414,34,81
2020-06-22,23173,Suppressed*,6
2020-06-22,23920,7,235
2020-06-22,23893,Suppressed*,25
2020-06-22,22030,399,3360
2020-06-22,23860,260,2821
2020-06-22,22743,Suppressed*,4
2020-06-22,23294,149,1292
2020-06-22,23964,0,83
2020-06-22,24082,0,12
2020-06-22,23696,0,112
2020-06-22,23138,0,22
2020-06-22,23834,182,2129
2020-06-22,23433,0,57
2020-06-22,23704,82,1290
2020-06-22,24540,49,1286
2020-06-22,23301,96,254
2020-06-22,24431,7,127
2020-06-22,23408,Suppressed*,8
2020-06-22,22923,11,266
2020-06-22,23005,75,1254
2020-06-22,22551,91,1089
2020-06-22,22406,114,1416
2020-06-22,23066,0,7
2020-06-22,24281,0,69
2020-06-22,24072,0,26
2020-06-22,23421,180,818
2020-06-22,24351,0,14
2020-06-22,24486,25,171
2020-06-22,24620,0,31
2020-06-22,24465,Suppressed*,50
2020-06-22,24439,Suppressed*,58
2020-06-22,24076,Suppressed*,35
2020-06-22,20129,7,60
2020-06-22,23692,34,677
2020-06-22,24270,Suppressed*,12
2020-06-22,22473,21,272
2020-06-22,23310,31,234
2020-06-22,23868,65,1527
2020-06-22,22942,23,660
2020-06-22,23703,90,1735
2020-06-22,24054,41,270
2020-06-22,23225,453,4130
2020-06-22,23040,30,326
2020-06-22,22485,94,1299
2020-06-22,23517,21,263
2020-06-22,22214,0,3
2020-06-22,20197,7,140
2020-06-22,23109,Suppressed*,96
2020-06-22,24574,Suppressed*,150
2020-06-22,24104,Suppressed*,148
2020-06-22,24019,62,570
2020-06-22,24634,0,12
2020-06-22,22735,Suppressed*,89
2020-06-22,24657,0,4
2020-06-22,24578,Suppressed*,13
2020-06-22,23605,41,587
2020-06-22,23666,123,2241
2020-06-22,22734,27,210
2020-06-22,22901,171,2536
2020-06-22,22046,201,1241
2020-06-22,24210,23,581
2020-06-22,23092,0,33
2020-06-22,24526,Suppressed*,88
2020-06-22,24221,0,11
2020-06-22,23405,10,60
2020-06-22,24536,0,9
2020-06-22,24563,Suppressed*,248
2020-06-22,24592,17,824
2020-06-22,23103,24,374
2020-06-22,22639,0,19
2020-06-22,23407,63,148
2020-06-22,22554,442,3296
2020-06-22,23110,0,24
2020-06-22,23356,Suppressed*,79
2020-06-22,24330,36,163
2020-06-22,23944,Suppressed*,266
2020-06-22,24136,0,44
2020-06-22,24225,0,40
2020-06-22,23223,380,4617
2020-06-22,23357,42,99
2020-06-22,22737,7,129
2020-06-22,23866,7,115
2020-06-22,23843,Suppressed*,37
2020-06-22,24529,Suppressed*,101
2020-06-22,24138,Suppressed*,41
2020-06-22,22701,689,2715
2020-06-22,23347,18,72
2020-06-22,24554,Suppressed*,160
2020-06-22,23398,5,20
2020-06-22,22625,6,51
2020-06-22,24430,Suppressed*,109
2020-06-22,23024,36,529
2020-06-22,24283,0,71
2020-06-22,24316,0,2
2020-06-22,22310,289,1644
2020-06-22,22567,6,186
2020-06-22,23805,101,2412
2020-06-22,24401,84,1773
2020-06-22,23608,143,1852
2020-06-22,24555,Suppressed*,50
2020-06-22,24092,Suppressed*,43
2020-06-22,22641,0,2
2020-06-22,23440,0,8
2020-06-22,23050,Suppressed*,32
2020-06-22,23322,127,4122
2020-06-22,24333,302,1153
2020-06-22,24017,40,561
2020-06-22,24599,Suppressed*,43
2020-06-22,20194,36,549
2020-06-22,24594,Suppressed*,65
2020-06-22,23878,Suppressed*,69
2020-06-22,22643,0,18
2020-06-22,24273,6,396
2020-06-22,22645,24,90
2020-06-22,23480,Suppressed*,24
2020-06-22,23325,63,886
2020-06-22,22623,Suppressed*,9
2020-06-22,23321,79,1826
2020-06-22,23943,0,6
2020-06-22,22546,65,888
2020-06-22,24085,9,34
2020-06-22,20112,215,1709
2020-06-22,22060,14,183
2020-06-22,24606,0,4
2020-06-22,23665,6,75
2020-06-22,22620,9,85
2020-06-22,22741,0,12
2020-06-22,23324,118,1075
2020-06-22,23968,Suppressed*,62
2020-06-22,22125,Suppressed*,54
2020-06-22,24360,11,198
2020-06-22,22974,11,272
2020-06-22,24572,15,747
2020-06-22,22432,Suppressed*,39
2020-06-22,22940,Suppressed*,55
2020-06-22,23891,67,159
2020-06-22,23304,Suppressed*,13
2020-06-22,24064,Suppressed*,74
2020-06-22,24501,37,1464
2020-06-22,24641,0,175
2020-06-22,24415,0,1
2020-06-22,22031,396,2580
2020-06-22,23938,0,37
2020-06-22,22427,15,232
2020-06-22,24556,0,165
2020-06-22,22311,431,2222
2020-06-22,23934,Suppressed*,55
2020-06-22,22314,193,2052
2020-06-22,22738,Suppressed*,48
2020-06-22,24523,41,1436
2020-06-22,22964,0,13
2020-06-22,24637,Suppressed*,74
2020-06-22,23176,0,33
2020-06-22,24015,28,219
2020-06-22,23884,Suppressed*,0
2020-06-22,24557,8,289
2020-06-22,23841,19,254
2020-06-22,23180,0,19
2020-06-22,22646,0,11
2020-06-22,22946,Suppressed*,15
2020-06-22,20124,66,720
2020-06-22,22482,5,151
2020-06-22,22556,223,1595
2020-06-22,23002,34,713
2020-06-22,22503,6,263
2020-06-22,23389,Suppressed*,7
2020-06-22,23084,10,130
2020-06-22,23323,137,1820
2020-06-22,24150,Suppressed*,9
2020-06-22,23181,Suppressed*,292
2020-06-22,22033,255,2062
2020-06-22,23874,0,70
2020-06-22,22043,241,1313
2020-06-22,24277,Suppressed*,178
2020-06-22,22079,305,1943
2020-06-22,20115,37,326
2020-06-22,22920,6,172
2020-06-22,24263,Suppressed*,213
2020-06-22,22209,85,745
2020-06-22,22603,108,386
2020-06-22,24315,Suppressed*,97
2020-06-22,23113,142,1924
2020-06-22,24217,0,6
2020-06-22,22835,153,573
2020-06-22,22630,235,1216
2020-06-22,23915,5,492
2020-06-22,23035,Suppressed*,44
2020-06-22,23803,209,2778
2020-06-22,22827,69,632
2020-06-22,24325,Suppressed*,22
2020-06-22,22627,0,26
2020-06-22,23438,Suppressed*,114
2020-06-22,20105,110,1448
2020-06-22,"Not Reported",1185,3351
2020-06-22,22151,276,1247
2020-06-22,23847,382,1229
2020-06-22,24318,0,13
2020-06-22,23936,505,625
2020-06-22,24458,Suppressed*,11
2020-06-22,22213,18,176
2020-06-22,22935,Suppressed*,65
2020-06-22,23960,31,194
2020-06-22,24312,Suppressed*,59
2020-06-22,24059,0,16
2020-06-22,24534,5,75
2020-06-22,24370,Suppressed*,125
2020-06-22,23504,87,1596
2020-06-22,23358,0,4
2020-06-22,23011,Suppressed*,53
2020-06-22,24361,Suppressed*,113
2020-06-22,22728,12,161
2020-06-22,23168,11,430
2020-06-22,22742,20,126
2020-06-22,23039,Suppressed*,55
2020-06-22,24613,0,29
2020-06-22,24368,Suppressed*,137
2020-06-22,22948,0,8
2020-06-22,20155,245,2158
2020-06-22,23867,34,179
2020-06-22,23824,26,489
2020-06-22,24220,0,17
2020-06-22,24124,Suppressed*,76
2020-06-22,23141,21,458
2020-06-22,24539,0,16
2020-06-22,23427,5,18
2020-06-22,24084,15,382
2020-06-22,23302,Suppressed*,16
2020-06-22,22504,0,10
2020-06-22,22810,Suppressed*,40
2020-06-22,22736,Suppressed*,25
2020-06-22,24324,0,68
2020-06-22,24201,Suppressed*,589
2020-06-22,22153,167,1510
2020-06-22,23072,9,418
2020-06-22,24230,0,153
2020-06-22,23464,131,3324
2020-06-22,23511,9,386
2020-06-22,22602,162,645
2020-06-22,23060,176,2334
2020-06-22,20132,65,914
2020-06-22,23410,65,245
2020-06-22,24326,6,34
2020-06-22,23709,0,130
2020-06-22,23015,13,257
2020-06-22,22718,Suppressed*,25
2020-06-22,23111,124,2537
2020-06-22,22714,14,64
2020-06-22,22303,209,1068
2020-06-22,22657,57,285
2020-06-22,23076,0,25
2020-06-22,23354,15,47
2020-06-22,24566,6,42
2020-06-22,22711,0,3
2020-06-22,23879,10,42
2020-06-22,23842,21,409
2020-06-22,23830,7,112
2020-06-22,22847,Suppressed*,35
2020-06-22,24317,10,145
2020-06-22,22849,34,233
2020-06-22,20147,378,3919
2020-06-22,22853,58,274
2020-06-22,23222,151,2074
2020-06-22,22624,7,44
2020-06-22,22654,Suppressed*,13
2020-06-22,24131,0,2
2020-06-22,22480,0,51
2020-06-22,20181,40,515
2020-06-22,23707,50,769
2020-06-22,23430,50,761
2020-06-22,23224,847,5357
2020-06-22,22520,39,355
2020-06-22,24148,28,292
2020-06-22,24467,8,77
2020-06-22,22172,148,792
2020-06-22,24132,0,11
2020-06-22,23192,16,387
2020-06-22,24226,0,36
2020-06-22,23927,67,396
2020-06-22,22727,19,272
2020-06-22,24597,Suppressed*,57
2020-06-22,22548,0,5
2020-06-22,24441,37,346
2020-06-22,22969,Suppressed*,81
2020-06-22,23606,76,1147
2020-06-22,24550,11,320
2020-06-22,22027,55,164
2020-06-22,23160,7,65
2020-06-22,23219,29,707
2020-06-22,24476,Suppressed*,18
2020-06-22,24593,Suppressed*,76
2020-06-22,20184,Suppressed*,51
2020-06-22,24161,0,15
2020-06-22,24635,0,24
2020-06-22,24586,7,214
2020-06-22,23518,85,1583
2020-06-22,22660,16,41
2020-06-22,23061,27,853
2020-06-22,24565,Suppressed*,39
2020-06-22,24067,Suppressed*,29
2020-06-22,20130,0,19
2020-06-22,23308,51,213
2020-06-22,24460,0,50
2020-06-22,22652,7,32
2020-06-22,23149,7,227
2020-06-22,20143,Suppressed*,62
2020-06-22,24137,Suppressed*,41
2020-06-22,22207,271,2230
2020-06-22,22922,6,109
2020-06-22,24579,0,19
2020-06-22,24293,5,285
2020-06-22,22304,661,4087
2020-06-22,23055,41,88
2020-06-22,23413,81,295
2020-06-22,22306,842,3092
2020-06-22,23691,0,12
2020-06-22,24105,Suppressed*,6
2020-06-22,22530,0,3
2020-06-22,23970,21,679
2020-06-22,24060,57,861
2020-06-22,24366,Suppressed*,30
2020-06-22,24055,46,501
2020-06-22,24343,87,424
2020-06-22,23921,10,141
2020-06-22,22972,Suppressed*,27
2020-06-22,23234,938,4562
2020-06-22,24448,Suppressed*,17
2020-06-22,24656,0,61
2020-06-22,22723,0,7
2020-06-22,23417,86,319
2020-06-22,22732,Suppressed*,17
2020-06-22,22834,6,61
2020-06-22,24101,Suppressed*,93
2020-06-22,24622,0,28
2020-06-22,24569,0,34
2020-06-22,22460,5,111
2020-06-22,22309,622,2398
2020-06-22,24628,0,7
2020-06-22,24313,Suppressed*,23
2020-06-22,23359,14,53
2020-06-22,22943,Suppressed*,26
2020-06-22,22903,96,2291
2020-06-22,23457,8,182
2020-06-22,23119,Suppressed*,14
2020-06-22,23436,0,40
2020-06-22,23838,44,937
2020-06-22,24426,20,490
2020-06-22,24502,52,1777
2020-06-22,22815,87,477
2020-06-22,23452,147,3331
2020-06-22,24175,6,87
2020-06-22,22832,Suppressed*,49
2020-06-22,24479,Suppressed*,61
2020-06-22,24577,Suppressed*,192
2020-06-22,23423,Suppressed*,15
2020-06-22,23897,Suppressed*,35
2020-06-22,20151,267,1386
2020-06-22,23456,115,2736
2020-06-22,24153,88,3264
2020-06-22,23047,8,124
2020-06-22,24167,0,5
2020-06-22,23146,6,154
2020-06-22,24522,24,450
2020-06-22,22842,76,228
2020-06-22,22312,560,2505
2020-06-22,24571,Suppressed*,74
2020-06-22,23085,Suppressed*,19
2020-06-22,24165,Suppressed*,65
2020-06-22,22579,Suppressed*,15
2020-06-22,24224,6,106
2020-06-22,24549,Suppressed*,126
2020-06-22,23958,18,233
2020-06-22,22747,Suppressed*,41
2020-06-22,22971,0,79
2020-06-22,23840,Suppressed*,110
2020-06-22,24521,8,556
2020-06-22,22726,22,91
2020-06-22,24127,5,122
2020-06-22,23881,5,113
2020-06-22,22542,7,122
2020-06-22,22911,41,1448
2020-06-22,20141,18,336
2020-06-22,24520,Suppressed*,77
2020-06-22,24612,0,4
2020-06-22,24290,0,54
2020-06-22,23086,5,162
2020-06-22,24440,8,96
2020-06-22,23441,40,79
2020-06-22,23663,16,481
2020-06-22,24239,0,11
2020-06-22,24311,0,43
2020-06-22,22469,13,132
2020-06-22,24142,0,5
2020-06-22,24482,10,176
2020-06-22,24590,15,445
2020-06-22,23233,145,1992
2020-06-22,23523,25,388
2020-06-22,24639,Suppressed*,85
2020-06-22,20158,17,220
2020-06-22,23508,43,716
2020-06-22,24328,6,50
2020-06-22,22716,Suppressed*,30
2020-06-22,24091,11,129
2020-06-22,23693,21,679
2020-06-22,24250,0,25
2020-06-22,23022,8,74
2020-06-22,24487,0,8
2020-06-22,23510,51,796
2020-06-22,24319,7,132
2020-06-22,20175,230,2361
2020-06-22,22433,Suppressed*,9
2020-06-22,22580,19,278
2020-06-22,24012,166,727
2020-06-22,23601,41,2050
2020-06-22,23832,312,2967
2020-06-22,23070,0,23
2020-06-22,24437,0,41
2020-06-22,23922,52,2010
2020-06-22,23827,Suppressed*,69
2020-06-22,22534,5,131
2020-06-22,22150,762,3398
2020-06-22,23950,14,264
2020-06-22,22039,58,806
2020-06-22,23882,12,136
2020-06-22,20111,926,3502
2020-06-22,23502,69,1869
2020-06-22,23437,6,234
2020-06-22,23185,167,2908
2020-06-22,23177,0,38
2020-06-22,24053,Suppressed*,64
2020-06-22,24614,17,349
2020-06-22,22931,0,17
2020-06-22,24457,Suppressed*,28
2020-06-22,22731,Suppressed*,16
2020-06-22,20171,295,1983
2020-06-22,22124,61,821
2020-06-22,22968,33,610
2020-06-22,22820,0,5
2020-06-22,24185,0,20
2020-06-22,22904,0,13
2020-06-22,23227,164,2388
2020-06-22,22152,199,1452
2020-06-22,23083,7,142
2020-06-22,24112,124,1840
2020-06-22,23507,18,1007
2020-06-22,22724,14,112
2020-06-22,22535,Suppressed*,32
2020-06-22,20152,165,1717
2020-06-22,23435,136,1684
2020-06-22,23974,11,332
2020-06-22,22437,Suppressed*,53
2020-06-22,22539,Suppressed*,118
2020-06-22,23442,29,170
2020-06-22,24464,0,4
2020-06-22,24314,0,49
2020-06-22,22712,101,669
2020-06-22,22488,Suppressed*,71
2020-06-22,22578,Suppressed*,101
2020-06-22,22572,282,950
2020-06-22,22963,31,861
2020-06-22,24243,0,71
2020-06-22,23116,139,2049
2020-06-22,23153,5,86
2020-06-22,24472,Suppressed*,98
2020-06-22,24141,15,373
2020-06-22,22807,Suppressed*,6
2020-06-22,20109,1126,4299
2020-06-22,24236,6,58
2020-06-22,24122,Suppressed*,34
2020-06-22,23316,14,77
