"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
6/24/2020,22432,Suppressed*,41
6/24/2020,22433,Suppressed*,9
6/24/2020,22435,Suppressed*,139
6/24/2020,22436,0,44
6/24/2020,22437,Suppressed*,56
6/24/2020,22438,Suppressed*,38
6/24/2020,22443,33,402
6/24/2020,22448,Suppressed*,34
6/24/2020,22454,Suppressed*,89
6/24/2020,22460,5,114
6/24/2020,22469,14,133
6/24/2020,22473,21,275
6/24/2020,22476,Suppressed*,22
6/24/2020,22480,0,51
6/24/2020,22482,5,154
6/24/2020,22485,94,1339
6/24/2020,22488,Suppressed*,73
6/24/2020,22503,6,264
6/24/2020,22504,0,10
6/24/2020,22508,58,812
6/24/2020,22509,Suppressed*,6
6/24/2020,22511,5,63
6/24/2020,22514,14,145
6/24/2020,22520,39,366
6/24/2020,22529,Suppressed*,14
6/24/2020,22530,0,3
6/24/2020,22534,5,134
6/24/2020,22535,Suppressed*,32
6/24/2020,22538,0,16
6/24/2020,22539,Suppressed*,119
6/24/2020,22542,8,125
6/24/2020,22546,66,915
6/24/2020,22548,0,5
6/24/2020,22551,93,1109
6/24/2020,22553,47,834
6/24/2020,22554,445,3362
6/24/2020,22556,227,1632
6/24/2020,22560,39,807
6/24/2020,22567,6,188
6/24/2020,22572,282,952
6/24/2020,22576,0,72
6/24/2020,22578,Suppressed*,104
6/24/2020,22579,Suppressed*,14
6/24/2020,22580,19,285
6/24/2020,22601,307,10266
6/24/2020,22602,162,679
6/24/2020,22603,108,419
6/24/2020,22610,8,38
6/24/2020,22611,24,256
6/24/2020,22620,9,93
6/24/2020,22623,Suppressed*,9
6/24/2020,22624,7,45
6/24/2020,22625,6,56
6/24/2020,22627,Suppressed*,26
6/24/2020,22630,236,1258
6/24/2020,22637,Suppressed*,31
6/24/2020,22639,0,19
6/24/2020,22640,Suppressed*,12
6/24/2020,22641,0,2
6/24/2020,22642,21,127
6/24/2020,22643,0,18
6/24/2020,22644,50,84
6/24/2020,22645,24,91
6/24/2020,22646,0,11
6/24/2020,22650,Suppressed*,18
6/24/2020,22652,7,35
6/24/2020,22654,Suppressed*,15
6/24/2020,22655,112,437
6/24/2020,22656,21,107
6/24/2020,22657,57,300
6/24/2020,22660,16,43
6/24/2020,22663,13,40
6/24/2020,22664,187,821
6/24/2020,22701,695,2736
6/24/2020,22709,Suppressed*,48
6/24/2020,22711,0,3
6/24/2020,22712,101,690
6/24/2020,22713,7,58
6/24/2020,22714,14,66
6/24/2020,22715,Suppressed*,61
6/24/2020,22716,Suppressed*,33
6/24/2020,22718,Suppressed*,26
6/24/2020,22719,0,10
6/24/2020,22720,Suppressed*,47
6/24/2020,22722,0,7
6/24/2020,22723,0,7
6/24/2020,22724,14,115
6/24/2020,22726,22,92
6/24/2020,22727,19,277
6/24/2020,22728,12,164
6/24/2020,22729,Suppressed*,13
6/24/2020,22730,Suppressed*,5
6/24/2020,22731,Suppressed*,16
6/24/2020,22732,Suppressed*,17
6/24/2020,22733,17,84
6/24/2020,22734,27,212
6/24/2020,22735,Suppressed*,91
6/24/2020,22736,Suppressed*,25
6/24/2020,22737,7,129
6/24/2020,22738,Suppressed*,49
6/24/2020,22740,Suppressed*,55
6/24/2020,22741,0,12
6/24/2020,22742,20,128
6/24/2020,22743,Suppressed*,4
6/24/2020,22747,Suppressed*,45
6/24/2020,22749,0,16
6/24/2020,22801,638,2973
6/24/2020,22802,513,2322
6/24/2020,22807,Suppressed*,6
6/24/2020,22810,Suppressed*,40
6/24/2020,22811,Suppressed*,30
6/24/2020,22812,32,480
6/24/2020,22815,88,505
6/24/2020,22820,0,5
6/24/2020,22821,29,275
6/24/2020,22824,85,202
6/24/2020,22827,70,656
6/24/2020,22830,16,103
6/24/2020,22831,7,56
6/24/2020,22832,Suppressed*,50
6/24/2020,22834,6,65
6/24/2020,22835,153,581
6/24/2020,22840,17,259
6/24/2020,22841,18,159
6/24/2020,22842,76,237
6/24/2020,22843,6,106
6/24/2020,22844,43,251
6/24/2020,22845,0,5
6/24/2020,22846,13,114
6/24/2020,22847,Suppressed*,36
6/24/2020,22849,35,245
6/24/2020,22850,8,62
6/24/2020,22851,71,226
6/24/2020,22853,57,289
6/24/2020,22901,177,2720
6/24/2020,22902,153,1711
6/24/2020,22903,104,2356
6/24/2020,22904,0,15
6/24/2020,22911,43,1483
6/24/2020,22920,6,176
6/24/2020,22922,6,112
6/24/2020,22923,11,274
6/24/2020,22931,0,18
6/24/2020,22932,22,460
6/24/2020,22935,Suppressed*,65
6/24/2020,22936,6,293
6/24/2020,22937,Suppressed*,81
6/24/2020,22938,Suppressed*,66
6/24/2020,22939,12,340
6/24/2020,22940,Suppressed*,59
6/24/2020,22942,24,674
6/24/2020,22943,Suppressed*,27
6/24/2020,22946,Suppressed*,15
6/24/2020,22947,8,255
6/24/2020,22948,0,8
6/24/2020,22949,0,92
6/24/2020,22952,5,113
6/24/2020,22958,Suppressed*,93
6/24/2020,22959,6,119
6/24/2020,22960,41,927
6/24/2020,22963,32,874
6/24/2020,22964,0,14
6/24/2020,22967,Suppressed*,82
6/24/2020,22968,33,630
6/24/2020,22969,Suppressed*,84
6/24/2020,22971,0,81
6/24/2020,22972,Suppressed*,27
6/24/2020,22973,11,488
6/24/2020,22974,13,280
6/24/2020,22976,0,16
6/24/2020,22980,74,1516
6/24/2020,22989,0,6
6/24/2020,23002,34,728
6/24/2020,23004,11,90
6/24/2020,23005,75,1284
6/24/2020,23009,24,450
6/24/2020,23011,Suppressed*,54
6/24/2020,23015,13,261
6/24/2020,23021,0,12
6/24/2020,23022,8,75
6/24/2020,23023,Suppressed*,24
6/24/2020,23024,37,540
6/24/2020,23025,0,16
6/24/2020,23027,7,94
6/24/2020,23030,31,352
6/24/2020,23032,0,16
6/24/2020,23035,Suppressed*,45
6/24/2020,23038,9,102
6/24/2020,23039,Suppressed*,55
6/24/2020,23040,30,328
6/24/2020,23043,Suppressed*,72
6/24/2020,23045,0,2
6/24/2020,23047,8,138
6/24/2020,23050,Suppressed*,33
6/24/2020,23055,41,94
6/24/2020,23056,0,4
6/24/2020,23059,96,1966
6/24/2020,23060,179,2401
6/24/2020,23061,30,873
6/24/2020,23062,5,114
6/24/2020,23063,59,464
6/24/2020,23064,0,4
6/24/2020,23065,Suppressed*,105
6/24/2020,23066,0,7
6/24/2020,23068,0,11
6/24/2020,23069,10,227
6/24/2020,23070,0,23
6/24/2020,23071,Suppressed*,77
6/24/2020,23072,9,436
6/24/2020,23075,140,888
6/24/2020,23076,0,25
6/24/2020,23079,0,17
6/24/2020,23083,7,142
6/24/2020,23084,9,132
6/24/2020,23085,Suppressed*,19
6/24/2020,23086,5,168
6/24/2020,23089,10,294
6/24/2020,23091,0,22
6/24/2020,23092,0,34
6/24/2020,23093,37,921
6/24/2020,23102,9,172
6/24/2020,23103,24,390
6/24/2020,23106,Suppressed*,60
6/24/2020,23108,0,2
6/24/2020,23109,Suppressed*,99
6/24/2020,23110,0,28
6/24/2020,23111,127,2695
6/24/2020,23112,175,3399
6/24/2020,23113,144,1964
6/24/2020,23114,68,1231
6/24/2020,23115,13,21
6/24/2020,23116,143,2122
6/24/2020,23117,25,650
6/24/2020,23119,Suppressed*,14
6/24/2020,23120,43,690
6/24/2020,23123,16,193
6/24/2020,23124,8,284
6/24/2020,23125,0,6
6/24/2020,23126,Suppressed*,30
6/24/2020,23128,Suppressed*,52
6/24/2020,23129,Suppressed*,20
6/24/2020,23130,Suppressed*,13
6/24/2020,23138,0,22
6/24/2020,23139,57,1314
6/24/2020,23140,22,398
6/24/2020,23141,21,466
6/24/2020,23146,6,159
6/24/2020,23148,Suppressed*,110
6/24/2020,23149,7,229
6/24/2020,23150,98,956
6/24/2020,23153,5,86
6/24/2020,23156,5,65
6/24/2020,23160,8,65
6/24/2020,23161,0,4
6/24/2020,23163,0,6
6/24/2020,23168,11,437
6/24/2020,23169,Suppressed*,57
6/24/2020,23173,Suppressed*,6
6/24/2020,23175,Suppressed*,140
6/24/2020,23176,0,33
6/24/2020,23177,0,40
6/24/2020,23180,0,19
6/24/2020,23181,Suppressed*,299
6/24/2020,23185,168,2960
6/24/2020,23187,Suppressed*,21
6/24/2020,23188,158,2454
6/24/2020,23192,16,400
6/24/2020,23219,28,726
6/24/2020,23220,97,2338
6/24/2020,23221,44,1070
6/24/2020,23222,150,2143
6/24/2020,23223,385,4763
6/24/2020,23224,866,5546
6/24/2020,23225,465,4250
6/24/2020,23226,219,2059
6/24/2020,23227,169,2449
6/24/2020,23228,296,2796
6/24/2020,23229,243,2670
6/24/2020,23230,63,2903
6/24/2020,23231,177,2785
6/24/2020,23233,148,2055
6/24/2020,23234,996,4677
6/24/2020,23235,242,2798
6/24/2020,23236,149,2095
6/24/2020,23237,350,2317
6/24/2020,23238,272,2145
6/24/2020,23250,0,3
6/24/2020,23294,150,1323
6/24/2020,23301,96,256
6/24/2020,23302,Suppressed*,17
6/24/2020,23303,19,116
6/24/2020,23304,Suppressed*,13
6/24/2020,23306,27,123
6/24/2020,23307,17,63
6/24/2020,23308,51,215
6/24/2020,23310,31,245
6/24/2020,23313,Suppressed*,9
6/24/2020,23314,17,392
6/24/2020,23315,Suppressed*,69
6/24/2020,23316,14,83
6/24/2020,23320,245,5687
6/24/2020,23321,84,1888
6/24/2020,23322,128,4424
6/24/2020,23323,146,1980
6/24/2020,23324,125,1111
6/24/2020,23325,64,920
6/24/2020,23336,10,147
6/24/2020,23337,0,19
6/24/2020,23347,18,74
6/24/2020,23350,75,334
6/24/2020,23354,15,48
6/24/2020,23356,Suppressed*,80
6/24/2020,23357,42,100
6/24/2020,23358,0,4
6/24/2020,23359,14,55
6/24/2020,23389,Suppressed*,7
6/24/2020,23395,18,83
6/24/2020,23398,5,22
6/24/2020,23401,6,31
6/24/2020,23405,10,65
6/24/2020,23407,63,150
6/24/2020,23408,Suppressed*,8
6/24/2020,23409,Suppressed*,9
6/24/2020,23410,65,248
6/24/2020,23413,81,300
6/24/2020,23414,34,81
6/24/2020,23415,38,221
6/24/2020,23416,12,95
6/24/2020,23417,86,326
6/24/2020,23418,68,184
6/24/2020,23420,90,277
6/24/2020,23421,180,824
6/24/2020,23422,7,32
6/24/2020,23423,Suppressed*,15
6/24/2020,23426,5,13
6/24/2020,23427,5,18
6/24/2020,23430,51,788
6/24/2020,23432,7,67
6/24/2020,23433,0,57
6/24/2020,23434,225,3803
6/24/2020,23435,140,1735
6/24/2020,23436,0,42
6/24/2020,23437,7,240
6/24/2020,23438,Suppressed*,115
6/24/2020,23440,0,7
6/24/2020,23441,41,79
6/24/2020,23442,29,171
6/24/2020,23451,81,2611
6/24/2020,23452,152,3439
6/24/2020,23453,63,1700
6/24/2020,23454,158,3357
6/24/2020,23455,80,2577
6/24/2020,23456,119,2817
6/24/2020,23457,8,183
6/24/2020,23459,17,119
6/24/2020,23460,Suppressed*,32
6/24/2020,23461,Suppressed*,62
6/24/2020,23462,211,4036
6/24/2020,23464,134,3586
6/24/2020,23480,Suppressed*,24
6/24/2020,23486,Suppressed*,8
6/24/2020,23487,72,381
6/24/2020,23488,8,32
6/24/2020,23502,68,1916
6/24/2020,23503,96,1421
6/24/2020,23504,94,1647
6/24/2020,23505,68,1976
6/24/2020,23507,20,1027
6/24/2020,23508,44,745
6/24/2020,23509,49,1714
6/24/2020,23510,51,1029
6/24/2020,23511,10,389
6/24/2020,23513,103,1677
6/24/2020,23517,22,276
6/24/2020,23518,86,1630
6/24/2020,23523,26,405
6/24/2020,23551,0,7
6/24/2020,23601,44,2062
6/24/2020,23602,84,1606
6/24/2020,23603,5,116
6/24/2020,23604,8,54
6/24/2020,23605,42,602
6/24/2020,23606,79,1170
6/24/2020,23607,46,943
6/24/2020,23608,144,1896
6/24/2020,23651,Suppressed*,21
6/24/2020,23661,27,600
6/24/2020,23662,17,489
6/24/2020,23663,16,495
6/24/2020,23664,10,402
6/24/2020,23665,6,75
6/24/2020,23666,127,2284
6/24/2020,23669,80,2360
6/24/2020,23690,0,126
6/24/2020,23691,0,12
6/24/2020,23692,36,691
6/24/2020,23693,22,699
6/24/2020,23696,0,112
6/24/2020,23701,152,1798
6/24/2020,23702,35,561
6/24/2020,23703,89,1778
6/24/2020,23704,83,1321
6/24/2020,23707,53,801
6/24/2020,23708,6,346
6/24/2020,23709,0,131
6/24/2020,23801,25,234
6/24/2020,23803,223,2850
6/24/2020,23805,105,2448
6/24/2020,23806,0,182
6/24/2020,23821,Suppressed*,173
6/24/2020,23824,26,497
6/24/2020,23827,Suppressed*,70
6/24/2020,23828,Suppressed*,24
6/24/2020,23829,81,807
6/24/2020,23830,7,118
6/24/2020,23831,206,2599
6/24/2020,23832,323,3032
6/24/2020,23833,11,126
6/24/2020,23834,187,2178
6/24/2020,23836,70,872
6/24/2020,23837,53,243
6/24/2020,23838,47,960
6/24/2020,23839,Suppressed*,53
6/24/2020,23840,5,112
6/24/2020,23841,21,263
6/24/2020,23842,21,412
6/24/2020,23843,Suppressed*,40
6/24/2020,23844,Suppressed*,33
6/24/2020,23845,0,29
6/24/2020,23846,Suppressed*,45
6/24/2020,23847,389,1281
6/24/2020,23850,Suppressed*,75
6/24/2020,23851,44,1423
6/24/2020,23856,8,73
6/24/2020,23857,Suppressed*,52
6/24/2020,23860,257,2884
6/24/2020,23866,7,120
6/24/2020,23867,35,186
6/24/2020,23868,67,2035
6/24/2020,23872,9,149
6/24/2020,23874,0,72
6/24/2020,23875,47,803
6/24/2020,23876,0,13
6/24/2020,23878,Suppressed*,71
6/24/2020,23879,10,43
6/24/2020,23881,5,113
6/24/2020,23882,12,139
6/24/2020,23883,5,105
6/24/2020,23884,Suppressed*,0
6/24/2020,23885,5,164
6/24/2020,23887,Suppressed*,22
6/24/2020,23888,11,123
6/24/2020,23889,Suppressed*,52
6/24/2020,23890,88,314
6/24/2020,23891,67,160
6/24/2020,23893,Suppressed*,28
6/24/2020,23894,Suppressed*,43
6/24/2020,23897,Suppressed*,35
6/24/2020,23898,10,108
6/24/2020,23899,Suppressed*,27
6/24/2020,23901,121,1185
6/24/2020,23915,5,495
6/24/2020,23917,12,258
6/24/2020,23919,5,200
6/24/2020,23920,9,244
6/24/2020,23921,10,145
6/24/2020,23922,55,2015
6/24/2020,23923,8,151
6/24/2020,23924,98,543
6/24/2020,23927,67,400
6/24/2020,23930,26,422
6/24/2020,23934,Suppressed*,55
6/24/2020,23936,505,626
6/24/2020,23937,6,149
6/24/2020,23938,0,39
6/24/2020,23942,14,110
6/24/2020,23943,0,6
6/24/2020,23944,5,277
6/24/2020,23947,8,283
6/24/2020,23950,14,280
6/24/2020,23952,Suppressed*,24
6/24/2020,23954,Suppressed*,153
6/24/2020,23958,19,237
6/24/2020,23959,0,62
6/24/2020,23960,31,194
6/24/2020,23962,Suppressed*,54
6/24/2020,23963,0,16
6/24/2020,23964,0,85
6/24/2020,23966,10,182
6/24/2020,23967,Suppressed*,61
6/24/2020,23968,Suppressed*,63
6/24/2020,23970,21,715
6/24/2020,23974,11,340
6/24/2020,23976,Suppressed*,25
6/24/2020,24011,0,12527
6/24/2020,24012,185,759
6/24/2020,24013,22,127
6/24/2020,24014,66,392
6/24/2020,24015,30,227
6/24/2020,24016,14,207
6/24/2020,24017,48,581
6/24/2020,24018,65,761
6/24/2020,24019,72,595
6/24/2020,24053,Suppressed*,66
6/24/2020,24054,42,275
6/24/2020,24055,47,504
6/24/2020,24058,0,9
6/24/2020,24059,0,16
6/24/2020,24060,58,899
6/24/2020,24064,Suppressed*,76
6/24/2020,24065,Suppressed*,80
6/24/2020,24066,Suppressed*,42
6/24/2020,24067,Suppressed*,29
6/24/2020,24069,9,83
6/24/2020,24070,Suppressed*,40
6/24/2020,24072,Suppressed*,27
6/24/2020,24073,39,1631
6/24/2020,24076,Suppressed*,35
6/24/2020,24077,Suppressed*,12
6/24/2020,24078,47,345
6/24/2020,24079,Suppressed*,30
6/24/2020,24082,0,12
6/24/2020,24083,11,66
6/24/2020,24084,17,393
6/24/2020,24085,9,35
6/24/2020,24087,7,100
6/24/2020,24088,0,49
6/24/2020,24089,5,87
6/24/2020,24090,12,48
6/24/2020,24091,11,130
6/24/2020,24092,Suppressed*,43
6/24/2020,24093,0,2
6/24/2020,24095,5,72
6/24/2020,24101,5,93
6/24/2020,24102,0,22
6/24/2020,24104,Suppressed*,149
6/24/2020,24105,Suppressed*,6
6/24/2020,24112,135,1858
6/24/2020,24120,Suppressed*,34
6/24/2020,24121,6,289
6/24/2020,24122,Suppressed*,34
6/24/2020,24124,Suppressed*,77
6/24/2020,24127,5,130
6/24/2020,24128,Suppressed*,30
6/24/2020,24131,0,2
6/24/2020,24132,0,11
6/24/2020,24133,5,86
6/24/2020,24134,Suppressed*,190
6/24/2020,24136,0,45
6/24/2020,24137,Suppressed*,42
6/24/2020,24138,Suppressed*,45
6/24/2020,24139,8,37
6/24/2020,24141,16,380
6/24/2020,24142,0,6
6/24/2020,24147,Suppressed*,18
6/24/2020,24148,28,295
6/24/2020,24149,0,61
6/24/2020,24150,Suppressed*,9
6/24/2020,24151,26,593
6/24/2020,24153,90,3367
6/24/2020,24161,0,15
6/24/2020,24162,9,75
6/24/2020,24165,Suppressed*,69
6/24/2020,24167,0,5
6/24/2020,24168,5,41
6/24/2020,24171,27,221
6/24/2020,24174,Suppressed*,91
6/24/2020,24175,13,95
6/24/2020,24176,Suppressed*,37
6/24/2020,24179,43,312
6/24/2020,24184,6,55
6/24/2020,24185,0,20
6/24/2020,24201,Suppressed*,598
6/24/2020,24202,9,369
6/24/2020,24210,23,590
6/24/2020,24211,10,665
6/24/2020,24216,10,102
6/24/2020,24217,0,6
6/24/2020,24219,9,628
6/24/2020,24220,0,17
6/24/2020,24221,0,11
6/24/2020,24224,6,109
6/24/2020,24225,0,40
6/24/2020,24226,0,37
6/24/2020,24228,Suppressed*,160
6/24/2020,24230,0,155
6/24/2020,24236,6,63
6/24/2020,24237,0,15
6/24/2020,24239,0,11
6/24/2020,24243,0,71
6/24/2020,24244,5,314
6/24/2020,24245,0,32
6/24/2020,24246,0,12
6/24/2020,24248,Suppressed*,78
6/24/2020,24250,0,28
6/24/2020,24251,Suppressed*,285
6/24/2020,24256,0,66
6/24/2020,24258,0,36
6/24/2020,24260,0,119
6/24/2020,24263,Suppressed*,216
6/24/2020,24265,0,20
6/24/2020,24266,Suppressed*,276
6/24/2020,24269,0,8
6/24/2020,24270,Suppressed*,12
6/24/2020,24271,0,86
6/24/2020,24272,0,9
6/24/2020,24273,6,412
6/24/2020,24277,Suppressed*,182
6/24/2020,24279,Suppressed*,77
6/24/2020,24280,0,17
6/24/2020,24281,0,71
6/24/2020,24282,0,19
6/24/2020,24283,0,71
6/24/2020,24290,0,55
6/24/2020,24292,0,15
6/24/2020,24293,5,286
6/24/2020,24301,14,587
6/24/2020,24311,0,43
6/24/2020,24312,Suppressed*,60
6/24/2020,24313,Suppressed*,23
6/24/2020,24314,0,51
6/24/2020,24315,Suppressed*,97
6/24/2020,24316,0,2
6/24/2020,24317,11,145
6/24/2020,24318,0,14
6/24/2020,24319,7,135
6/24/2020,24322,0,6
6/24/2020,24323,Suppressed*,19
6/24/2020,24324,0,71
6/24/2020,24325,Suppressed*,22
6/24/2020,24326,6,35
6/24/2020,24328,6,50
6/24/2020,24330,37,164
6/24/2020,24333,311,1167
6/24/2020,24340,9,130
6/24/2020,24343,90,432
6/24/2020,24347,Suppressed*,53
6/24/2020,24348,10,164
6/24/2020,24350,Suppressed*,33
6/24/2020,24351,0,14
6/24/2020,24352,5,34
6/24/2020,24354,20,457
6/24/2020,24360,11,206
6/24/2020,24361,Suppressed*,119
6/24/2020,24363,Suppressed*,25
6/24/2020,24366,Suppressed*,30
6/24/2020,24368,Suppressed*,137
6/24/2020,24370,Suppressed*,126
6/24/2020,24374,0,30
6/24/2020,24375,0,18
6/24/2020,24377,0,5
6/24/2020,24378,Suppressed*,28
6/24/2020,24380,Suppressed*,40
6/24/2020,24381,20,123
6/24/2020,24382,21,544
6/24/2020,24401,85,1839
6/24/2020,24411,0,2
6/24/2020,24412,0,1
6/24/2020,24413,0,8
6/24/2020,24415,0,1
6/24/2020,24416,14,193
6/24/2020,24421,Suppressed*,125
6/24/2020,24422,9,226
6/24/2020,24426,20,501
6/24/2020,24430,Suppressed*,111
6/24/2020,24431,7,132
6/24/2020,24432,Suppressed*,14
6/24/2020,24433,0,2
6/24/2020,24435,Suppressed*,56
6/24/2020,24437,0,41
6/24/2020,24439,Suppressed*,59
6/24/2020,24440,8,104
6/24/2020,24441,37,364
6/24/2020,24442,0,4
6/24/2020,24445,0,53
6/24/2020,24448,Suppressed*,18
6/24/2020,24450,13,695
6/24/2020,24457,Suppressed*,31
6/24/2020,24458,Suppressed*,12
6/24/2020,24459,6,27
6/24/2020,24460,0,52
6/24/2020,24464,0,4
6/24/2020,24465,Suppressed*,50
6/24/2020,24467,8,78
6/24/2020,24471,7,88
6/24/2020,24472,Suppressed*,110
6/24/2020,24473,0,26
6/24/2020,24474,0,13
6/24/2020,24476,Suppressed*,18
6/24/2020,24477,30,445
6/24/2020,24479,Suppressed*,62
6/24/2020,24482,10,191
6/24/2020,24483,Suppressed*,16
6/24/2020,24484,0,12
6/24/2020,24485,Suppressed*,15
6/24/2020,24486,25,183
6/24/2020,24487,0,8
6/24/2020,24501,38,1476
6/24/2020,24502,53,1808
6/24/2020,24503,22,937
6/24/2020,24504,9,450
6/24/2020,24517,Suppressed*,297
6/24/2020,24520,Suppressed*,82
6/24/2020,24521,8,562
6/24/2020,24522,24,457
6/24/2020,24523,43,1461
6/24/2020,24526,Suppressed*,88
6/24/2020,24527,5,111
6/24/2020,24528,Suppressed*,146
6/24/2020,24529,Suppressed*,104
6/24/2020,24530,0,40
6/24/2020,24531,9,302
6/24/2020,24534,5,77
6/24/2020,24536,0,9
6/24/2020,24538,Suppressed*,212
6/24/2020,24539,0,16
6/24/2020,24540,49,1314
6/24/2020,24541,36,1169
6/24/2020,24549,Suppressed*,129
6/24/2020,24550,11,324
6/24/2020,24551,25,1052
6/24/2020,24553,Suppressed*,97
6/24/2020,24554,Suppressed*,161
6/24/2020,24555,Suppressed*,52
6/24/2020,24556,Suppressed*,167
6/24/2020,24557,8,292
6/24/2020,24558,8,321
6/24/2020,24562,0,33
6/24/2020,24563,Suppressed*,251
6/24/2020,24565,Suppressed*,47
6/24/2020,24566,7,45
6/24/2020,24569,0,34
6/24/2020,24571,Suppressed*,75
6/24/2020,24572,17,760
6/24/2020,24574,Suppressed*,152
6/24/2020,24577,Suppressed*,195
6/24/2020,24578,Suppressed*,14
6/24/2020,24579,0,19
6/24/2020,24580,Suppressed*,34
6/24/2020,24586,7,216
6/24/2020,24588,5,435
6/24/2020,24589,0,107
6/24/2020,24590,15,457
6/24/2020,24592,18,843
6/24/2020,24593,Suppressed*,78
6/24/2020,24594,Suppressed*,65
6/24/2020,24595,0,10
6/24/2020,24597,Suppressed*,58
6/24/2020,24598,Suppressed*,74
6/24/2020,24599,Suppressed*,43
6/24/2020,24601,0,2
6/24/2020,24602,0,14
6/24/2020,24603,Suppressed*,19
6/24/2020,24605,Suppressed*,310
6/24/2020,24606,0,5
6/24/2020,24607,0,3
6/24/2020,24609,Suppressed*,143
6/24/2020,24612,0,4
6/24/2020,24613,0,31
6/24/2020,24614,17,351
6/24/2020,24620,0,31
6/24/2020,24622,0,28
6/24/2020,24628,0,7
6/24/2020,24630,0,149
6/24/2020,24631,0,34
6/24/2020,24634,0,12
6/24/2020,24635,0,24
6/24/2020,24637,Suppressed*,75
6/24/2020,24639,Suppressed*,87
6/24/2020,24641,0,178
6/24/2020,24646,0,15
6/24/2020,24649,0,51
6/24/2020,24651,0,371
6/24/2020,24656,0,61
6/24/2020,24657,0,4
6/24/2020,"Not Reported",1176,3406
6/24/2020,Out-of-State,0,19469
