"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-06-18,"Eastern Shore",Missing,15,0,0
2020-06-18,"Mount Rogers",Missing,1,0,0
2020-06-18,"Prince William",60-69,703,151,28
2020-06-18,Alleghany,70-79,30,5,7
2020-06-18,Crater,20-29,193,7,0
2020-06-18,Loudoun,60-69,233,41,4
2020-06-18,Fairfax,0-9,426,16,0
2020-06-18,Roanoke,Missing,3,0,0
2020-06-18,Alexandria,20-29,330,7,1
2020-06-18,Portsmouth,70-79,27,9,4
2020-06-18,Alleghany,30-39,30,2,0
2020-06-18,"Prince William",20-29,1490,47,0
2020-06-18,Southside,70-79,52,9,11
2020-06-18,Piedmont,Missing,1,0,0
2020-06-18,Rappahannock,0-9,95,1,0
2020-06-18,Henrico,30-39,384,13,0
2020-06-18,"Prince William",10-19,617,8,0
2020-06-18,Chickahominy,10-19,29,0,0
2020-06-18,"Lord Fairfax",0-9,53,0,0
2020-06-18,"Central Virginia",Missing,1,0,0
2020-06-18,Fairfax,60-69,1378,287,47
2020-06-18,Henrico,10-19,119,3,0
2020-06-18,"Mount Rogers",30-39,90,3,0
2020-06-18,"Eastern Shore",30-39,227,8,0
2020-06-18,Chesterfield,0-9,77,0,0
2020-06-18,"Central Shenandoah",10-19,100,1,0
2020-06-18,Crater,0-9,19,1,0
2020-06-18,Fairfax,70-79,650,223,91
2020-06-18,Rappahannock,80+,72,23,9
2020-06-18,Alexandria,10-19,155,3,0
2020-06-18,Portsmouth,40-49,58,6,0
2020-06-18,"Three Rivers",50-59,81,6,0
2020-06-18,Alleghany,Missing,1,0,0
2020-06-18,Alexandria,30-39,510,28,0
2020-06-18,Southside,Missing,0,0,0
2020-06-18,Portsmouth,60-69,46,13,4
2020-06-18,Roanoke,30-39,59,0,0
2020-06-18,"Three Rivers",60-69,67,10,0
2020-06-18,Fairfax,50-59,2090,266,26
2020-06-18,Portsmouth,50-59,65,17,2
2020-06-18,Chickahominy,80+,80,32,21
2020-06-18,"Rappahannock Rapidan",50-59,197,22,2
2020-06-18,Fairfax,80+,786,282,266
2020-06-18,Hampton,Missing,5,0,0
2020-06-18,"Cumberland Plateau",80+,0,0,0
2020-06-18,Alleghany,50-59,50,4,1
2020-06-18,"Prince William",40-49,1820,134,6
2020-06-18,Fairfax,Missing,146,2,0
2020-06-18,"Virginia Beach",40-49,138,18,1
2020-06-18,Richmond,Missing,18,0,0
2020-06-18,Norfolk,40-49,109,10,0
2020-06-18,Piedmont,80+,34,12,3
2020-06-18,"Virginia Beach",60-69,126,16,1
2020-06-18,"West Piedmont",40-49,64,7,1
2020-06-18,Arlington,10-19,88,5,0
2020-06-18,Lenowisco,0-9,3,0,0
2020-06-18,Pittsylvania-Danville,50-59,28,9,0
2020-06-18,"Virginia Beach",50-59,128,13,0
2020-06-18,Chesapeake,Missing,6,1,0
2020-06-18,"Central Shenandoah",80+,90,21,11
2020-06-18,"Thomas Jefferson",40-49,115,5,0
2020-06-18,"Rappahannock Rapidan",60-69,104,16,2
2020-06-18,Norfolk,30-39,138,10,0
2020-06-18,"Rappahannock Rapidan",Missing,6,0,0
2020-06-18,"Lord Fairfax",80+,115,29,34
2020-06-18,"Three Rivers",10-19,20,0,0
2020-06-18,Piedmont,40-49,176,7,0
2020-06-18,Norfolk,80+,13,7,3
2020-06-18,Peninsula,20-29,129,1,0
2020-06-18,Norfolk,50-59,107,17,0
2020-06-18,"Thomas Jefferson",50-59,97,9,1
2020-06-18,Richmond,70-79,72,33,11
2020-06-18,Chesterfield,70-79,110,19,13
2020-06-18,Piedmont,30-39,178,2,0
2020-06-18,"Prince William",30-39,1577,89,2
2020-06-18,Alleghany,20-29,63,1,0
2020-06-18,Alleghany,0-9,4,0,0
2020-06-18,"Mount Rogers",40-49,74,0,0
2020-06-18,"Eastern Shore",40-49,238,10,2
2020-06-18,"Central Virginia",60-69,41,4,1
2020-06-18,Richmond,10-19,151,2,0
2020-06-18,Pittsylvania-Danville,60-69,20,7,1
2020-06-18,Pittsylvania-Danville,Missing,0,0,0
2020-06-18,Chesterfield,60-69,241,32,8
2020-06-18,Southside,10-19,5,0,0
2020-06-18,"New River",80+,8,3,1
2020-06-18,"Central Virginia",50-59,46,2,1
2020-06-18,Hampton,70-79,15,7,0
2020-06-18,Pittsylvania-Danville,10-19,7,0,0
2020-06-18,Richmond,60-69,176,43,6
2020-06-18,Chickahominy,40-49,77,11,1
2020-06-18,"Three Rivers",80+,28,5,3
2020-06-18,Rappahannock,30-39,442,20,0
2020-06-18,"Lord Fairfax",60-69,200,41,10
2020-06-18,"Western Tidewater",0-9,5,0,0
2020-06-18,Rappahannock,70-79,88,25,11
2020-06-18,"Prince William",80+,212,72,61
2020-06-18,Hampton,80+,5,3,2
2020-06-18,Alexandria,80+,83,27,21
2020-06-18,"Mount Rogers",60-69,66,6,0
2020-06-18,"Eastern Shore",60-69,172,26,8
2020-06-18,"Lord Fairfax",70-79,111,30,14
2020-06-18,"New River",30-39,19,1,0
2020-06-18,Chesapeake,10-19,30,1,0
2020-06-18,Hampton,40-49,37,3,0
2020-06-18,Peninsula,Missing,6,0,0
