DEPUTIES TESTED,73
DEPUTY NEGATIVE RESULTS,71
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,0
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,407
