DEPUTIES TESTED,79
DEPUTY NEGATIVE RESULTS,74
DEPUTY POSITIVE RESULTS,5
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,2
DEPUTIES CLEARED*,3
TOTAL DEPUTIES,414
