DEPUTIES TESTED,80
DEPUTY NEGATIVE RESULTS,75
DEPUTY POSITIVE RESULTS,5
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,3
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,413
