DEPUTIES TESTED,120
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,23
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,5
DEPUTIES CLEARED*,18
TOTAL DEPUTIES,416
