DEPUTIES TESTED,90
DEPUTY NEGATIVE RESULTS,83
DEPUTY POSITIVE RESULTS,7
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,0
DEPUTIES CLEARED*,7
TOTAL DEPUTIES,414
