DEPUTIES TESTED,145
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,48
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,8
DEPUTIES CLEARED*,40
TOTAL DEPUTIES,407
