DEPUTIES TESTED,90
DEPUTY NEGATIVE RESULTS,82
DEPUTY POSITIVE RESULTS,7
DEPUTY RESULTS PENDING,1
ACTIVE DEPUTY CASES,0
DEPUTIES CLEARED*,7
TOTAL DEPUTIES,414
