DEPUTIES TESTED,81
DEPUTY NEGATIVE RESULTS,75
DEPUTY POSITIVE RESULTS,6
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,2
DEPUTIES CLEARED*,4
TOTAL DEPUTIES,413
