DEPUTIES TESTED,77
DEPUTY NEGATIVE RESULTS,74
DEPUTY POSITIVE RESULTS,3
DEPUTY RESULTS PENDING,0
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,414
