DEPUTIES TESTED,161
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,64
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,6
DEPUTIES CLEARED*,58
TOTAL DEPUTIES,404
