DEPUTIES TESTED,73
DEPUTY NEGATIVE RESULTS,69
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,2
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,407
