DEPUTIES TESTED,154
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,57
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,7
DEPUTIES CLEARED*,50
TOTAL DEPUTIES,407
