DEPUTIES TESTED,74
DEPUTY NEGATIVE RESULTS,71
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,1
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,407
