INMATES TESTED,72
INMATE NEGATIVE RESULTS,64
INMATE POSITIVE RESULTS,5
INMATE RESULTS PENDING,3
ACTIVE INMATE CASES,2
INMATES CLEARED OR RELEASED*,3
TOTAL INMATES (CURRENT JAIL POPULATION),1049
