DEPUTIES TESTED,86
DEPUTY NEGATIVE RESULTS,79
DEPUTY POSITIVE RESULTS,6
DEPUTY RESULTS PENDING,1
ACTIVE DEPUTY CASES,0
DEPUTIES CLEARED*,6
TOTAL DEPUTIES,411
