DEPUTIES TESTED,73
DEPUTY NEGATIVE RESULTS,68
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,3
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,407
