DEPUTIES TESTED,74
DEPUTY NEGATIVE RESULTS,72
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,0
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,407
