DEPUTIES TESTED,132
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,35
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,12
DEPUTIES CLEARED*,23
TOTAL DEPUTIES,410
