INMATE TESTS*,675
INMATE NEGATIVE RESULTS,596
INMATE POSITIVE RESULTS,79
INMATE RESULTS PENDING,0
ACTIVE INMATE CASES,10
INMATES CLEARED OR RELEASED**,69
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1093
Total Inmates with COVID-19 as of 2021-03-26,70
