DEPUTIES TESTED,80
DEPUTY NEGATIVE RESULTS,75
DEPUTY POSITIVE RESULTS,5
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,1
DEPUTIES CLEARED*,4
TOTAL DEPUTIES,414
