DEPUTIES TESTED,87
DEPUTY NEGATIVE RESULTS,80
DEPUTY POSITIVE RESULTS,7
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,1
DEPUTIES CLEARED*,6
TOTAL DEPUTIES,408
