DEPUTIES TESTED,98
DEPUTY NEGATIVE RESULTS,87
DEPUTY POSITIVE RESULTS,11
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,3
DEPUTIES CLEARED*,8
TOTAL DEPUTIES,417
