DEPUTIES TESTED,100
DEPUTY NEGATIVE RESULTS,89
DEPUTY POSITIVE RESULTS,11
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,0
DEPUTIES CLEARED*,11
TOTAL DEPUTIES,414
