DEPUTIES TESTED,121
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,24
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,5
DEPUTIES CLEARED*,18
TOTAL DEPUTIES,416
