INMATES TESTED,99
INMATE NEGATIVE RESULTS,84
INMATE POSITIVE RESULTS,14
INMATE RESULTS PENDING,1
ACTIVE INMATE CASES,5
INMATES CLEARED OR RELEASED*,9
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1105
