DEPUTIES TESTED,109
DEPUTY NEGATIVE RESULTS,93
DEPUTY POSITIVE RESULTS,15
DEPUTY RESULTS PENDING,1
ACTIVE DEPUTY CASES,4
DEPUTIES CLEARED*,11
TOTAL DEPUTIES,415
