DEPUTIES TESTED,108
DEPUTY NEGATIVE RESULTS,92
DEPUTY POSITIVE RESULTS,13
DEPUTY RESULTS PENDING,3
ACTIVE DEPUTY CASES,2
DEPUTIES CLEARED*,11
TOTAL DEPUTIES,415
