DEPUTIES TESTED,103
DEPUTY NEGATIVE RESULTS,91
DEPUTY POSITIVE RESULTS,12
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,0
DEPUTIES CLEARED*,12
TOTAL DEPUTIES,415
