INMATES TESTED*,300
INMATE NEGATIVE RESULTS,268
INMATE POSITIVE RESULTS,32
INMATE RESULTS PENDING,0
ACTIVE INMATE CASES,23
INMATES CLEARED OR RELEASED**,9
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1093
