DEPUTIES TESTED,138
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,41
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,10
DEPUTIES CLEARED*,31
TOTAL DEPUTIES,410
