INMATES TESTED,84
INMATE NEGATIVE RESULTS,75
INMATE POSITIVE RESULTS,9
INMATE RESULTS PENDING,0
ACTIVE INMATE CASES,2
INMATES CLEARED OR RELEASED*,7
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1096
