INMATE TESTS*,589
INMATE NEGATIVE RESULTS,525
INMATE POSITIVE RESULTS,64
INMATE RESULTS PENDING,0
ACTIVE INMATE CASES,31
INMATES CLEARED OR RELEASED**,33
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1110
