DEPUTIES TESTED,83
DEPUTY NEGATIVE RESULTS,76
DEPUTY POSITIVE RESULTS,6
DEPUTY RESULTS PENDING,1
ACTIVE DEPUTY CASES,1
DEPUTIES CLEARED*,6
TOTAL DEPUTIES,408
