DEPUTIES TESTED,73
DEPUTY NEGATIVE RESULTS,70
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,1
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,407
