DEPUTIES TESTED,130
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,33
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,11
DEPUTIES CLEARED*,22
TOTAL DEPUTIES,411
