INMATES TESTED,85
INMATE NEGATIVE RESULTS,74
INMATE POSITIVE RESULTS,7
INMATE RESULTS PENDING,4
ACTIVE INMATE CASES,0
INMATES CLEARED OR RELEASED*,5
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1102
