INMATES TESTED,70
INMATE NEGATIVE RESULTS,65
INMATE POSITIVE RESULTS,5
INMATE RESULTS PENDING,0
ACTIVE INMATE CASES,1
INMATES CLEARED OR RELEASED*,4
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1028
