DEPUTIES TESTED,85
DEPUTY NEGATIVE RESULTS,76
DEPUTY POSITIVE RESULTS,6
DEPUTY RESULTS PENDING,3
ACTIVE DEPUTY CASES,1
DEPUTIES CLEARED*,6
TOTAL DEPUTIES,408
