DEPUTY TESTS,166
DEPUTY NEGATIVE RESULTS,97
DEPUTY POSITIVE RESULTS,69
DEPUTY RESULTS PENDING,0
ACTIVE DEPUTY CASES,5
DEPUTIES CLEARED*,64
TOTAL DEPUTIES,404
