DEPUTIES TESTED,85
DEPUTY NEGATIVE RESULTS,77
DEPUTY POSITIVE RESULTS,6
DEPUTY RESULTS PENDING,2
ACTIVE DEPUTY CASES,0
DEPUTIES CLEARED*,6
TOTAL DEPUTIES,411
