DEPUTIES TESTED,52
DEPUTY NEGATIVE RESULTS,15
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,35
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,408
