INMATES TESTED,73
INMATE NEGATIVE RESULTS,67
INMATE POSITIVE RESULTS,5
INMATE RESULTS PENDING,1
ACTIVE INMATE CASES,0
INMATES CLEARED OR RELEASED*,5
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1043
