DEPUTIES TESTED,82
DEPUTY NEGATIVE RESULTS,75
DEPUTY POSITIVE RESULTS,6
DEPUTY RESULTS PENDING,1
ACTIVE DEPUTY CASES,1
DEPUTIES CLEARED*,5
TOTAL DEPUTIES,408
