DEPUTIES TESTED,111
DEPUTY NEGATIVE RESULTS,93
DEPUTY POSITIVE RESULTS,17
DEPUTY RESULTS PENDING,1
ACTIVE DEPUTY CASES,3
DEPUTIES CLEARED*,14
TOTAL DEPUTIES,415
