INMATES TESTED,91
INMATE NEGATIVE RESULTS,82
INMATE POSITIVE RESULTS,9
INMATE RESULTS PENDING,0
ACTIVE INMATE CASES,0
INMATES CLEARED OR RELEASED*,9
INMATE DEATHS DUE TO COVID-19,0
TOTAL INMATES (CURRENT JAIL POPULATION),1119
