"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
7/19/2020,22203,352,2672
7/19/2020,22204,1103,6623
7/19/2020,22205,153,2058
7/19/2020,22206,199,2084
7/19/2020,22207,327,3730
7/19/2020,22209,93,1228
7/19/2020,22211,Suppressed*,21
7/19/2020,22213,20,275
7/19/2020,22214,0,Suppressed*
7/19/2020,22301,96,1357
7/19/2020,22302,260,3016
7/19/2020,22303,237,1497
7/19/2020,22304,761,5689
7/19/2020,22305,620,2742
7/19/2020,22306,940,4199
7/19/2020,22307,86,996
7/19/2020,22308,80,897
7/19/2020,22309,711,3391
7/19/2020,22310,306,2430
7/19/2020,22311,493,2814
7/19/2020,22312,649,3435
7/19/2020,22314,233,3142
7/19/2020,22315,135,2102
7/19/2020,22401,285,3054
7/19/2020,22405,171,2652
7/19/2020,22406,146,2190
7/19/2020,22407,690,6484
7/19/2020,22408,251,2577
7/19/2020,22427,17,741
7/19/2020,22432,Suppressed*,70
7/19/2020,22433,Suppressed*,12
7/19/2020,22435,13,288
7/19/2020,22436,Suppressed*,64
7/19/2020,22437,Suppressed*,90
7/19/2020,22438,5,60
7/19/2020,22443,39,740
7/19/2020,22448,Suppressed*,78
7/19/2020,22454,Suppressed*,140
7/19/2020,22460,8,200
7/19/2020,22469,44,286
7/19/2020,22473,23,607
7/19/2020,22476,Suppressed*,29
7/19/2020,22480,0,341
7/19/2020,22482,8,440
7/19/2020,22485,103,1966
7/19/2020,22488,56,234
7/19/2020,22503,9,419
7/19/2020,22504,0,25
7/19/2020,22508,71,1193
7/19/2020,22509,Suppressed*,8
7/19/2020,22511,6,138
7/19/2020,22514,17,220
7/19/2020,22520,47,719
7/19/2020,22529,Suppressed*,26
7/19/2020,22530,0,6
7/19/2020,22534,7,206
7/19/2020,22535,Suppressed*,47
7/19/2020,22538,0,24
7/19/2020,22539,7,256
7/19/2020,22542,9,169
7/19/2020,22546,87,1341
7/19/2020,22548,0,9
7/19/2020,22551,112,1558
7/19/2020,22553,69,1239
7/19/2020,22554,516,5062
7/19/2020,22556,264,2325
7/19/2020,22560,52,1193
7/19/2020,22567,6,259
7/19/2020,22572,295,1286
7/19/2020,22576,Suppressed*,148
7/19/2020,22578,Suppressed*,200
7/19/2020,22579,Suppressed*,29
7/19/2020,22580,25,403
7/19/2020,22601,380,13226
7/19/2020,22602,207,1575
7/19/2020,22603,152,1322
7/19/2020,22610,11,76
7/19/2020,22611,31,637
7/19/2020,22620,12,161
7/19/2020,22623,Suppressed*,16
7/19/2020,22624,11,126
7/19/2020,22625,9,176
7/19/2020,22627,Suppressed*,51
7/19/2020,22630,283,2046
7/19/2020,22637,6,102
7/19/2020,22639,Suppressed*,30
7/19/2020,22640,Suppressed*,17
7/19/2020,22641,0,9
7/19/2020,22642,27,210
7/19/2020,22643,0,20
7/19/2020,22644,57,124
7/19/2020,22645,29,191
7/19/2020,22646,0,19
7/19/2020,22650,Suppressed*,33
7/19/2020,22652,8,68
7/19/2020,22654,Suppressed*,30
7/19/2020,22655,128,958
7/19/2020,22656,26,249
7/19/2020,22657,74,579
7/19/2020,22660,16,81
7/19/2020,22663,14,73
7/19/2020,22664,205,1265
7/19/2020,22701,759,3728
7/19/2020,22709,6,166
7/19/2020,22711,0,Suppressed*
7/19/2020,22712,117,934
7/19/2020,22713,8,87
7/19/2020,22714,14,86
7/19/2020,22715,Suppressed*,87
7/19/2020,22716,6,58
7/19/2020,22718,7,42
7/19/2020,22719,0,16
7/19/2020,22720,6,62
7/19/2020,22722,0,11
7/19/2020,22723,Suppressed*,11
7/19/2020,22724,18,156
7/19/2020,22726,23,107
7/19/2020,22727,23,497
7/19/2020,22728,19,229
7/19/2020,22729,Suppressed*,19
7/19/2020,22730,Suppressed*,6
7/19/2020,22731,Suppressed*,25
7/19/2020,22732,Suppressed*,21
7/19/2020,22733,21,106
7/19/2020,22734,32,290
7/19/2020,22735,Suppressed*,133
7/19/2020,22736,5,36
7/19/2020,22737,20,188
7/19/2020,22738,Suppressed*,77
7/19/2020,22740,Suppressed*,80
7/19/2020,22741,0,16
7/19/2020,22742,19,159
7/19/2020,22743,Suppressed*,6
7/19/2020,22747,Suppressed*,72
7/19/2020,22749,0,17
7/19/2020,22801,727,4312
7/19/2020,22802,557,3251
7/19/2020,22807,Suppressed*,13
7/19/2020,22810,Suppressed*,66
7/19/2020,22811,Suppressed*,44
7/19/2020,22812,47,723
7/19/2020,22815,103,834
7/19/2020,22820,0,11
7/19/2020,22821,36,410
7/19/2020,22824,95,363
7/19/2020,22827,93,1015
7/19/2020,22830,17,154
7/19/2020,22831,8,82
7/19/2020,22832,6,85
7/19/2020,22834,7,115
7/19/2020,22835,165,848
7/19/2020,22840,26,429
7/19/2020,22841,24,261
7/19/2020,22842,85,394
7/19/2020,22843,7,156
7/19/2020,22844,75,582
7/19/2020,22845,0,9
7/19/2020,22846,16,176
7/19/2020,22847,6,66
7/19/2020,22849,63,433
7/19/2020,22850,9,82
7/19/2020,22851,86,392
7/19/2020,22853,80,474
7/19/2020,22901,275,4664
7/19/2020,22902,224,3030
7/19/2020,22903,239,4302
7/19/2020,22904,Suppressed*,87
7/19/2020,22911,115,2265
7/19/2020,22920,10,298
7/19/2020,22922,7,152
7/19/2020,22923,19,472
7/19/2020,22931,0,28
7/19/2020,22932,26,776
7/19/2020,22935,Suppressed*,105
7/19/2020,22936,19,492
7/19/2020,22937,5,124
7/19/2020,22938,Suppressed*,99
7/19/2020,22939,15,616
7/19/2020,22940,5,110
7/19/2020,22942,33,933
7/19/2020,22943,Suppressed*,51
7/19/2020,22946,Suppressed*,25
7/19/2020,22947,15,469
7/19/2020,22948,0,15
7/19/2020,22949,0,141
7/19/2020,22952,6,179
7/19/2020,22958,8,140
7/19/2020,22959,8,186
7/19/2020,22960,51,1317
7/19/2020,22963,45,1385
7/19/2020,22964,0,19
7/19/2020,22967,Suppressed*,160
7/19/2020,22968,55,1012
7/19/2020,22969,Suppressed*,126
7/19/2020,22971,0,122
7/19/2020,22972,Suppressed*,41
7/19/2020,22973,25,883
7/19/2020,22974,32,461
7/19/2020,22976,Suppressed*,20
7/19/2020,22980,147,2788
7/19/2020,22989,0,11
7/19/2020,23002,45,1277
7/19/2020,23004,13,115
7/19/2020,23005,79,1863
7/19/2020,23009,31,662
7/19/2020,23011,Suppressed*,96
7/19/2020,23015,17,366
7/19/2020,23021,0,13
7/19/2020,23022,15,117
7/19/2020,23023,Suppressed*,30
7/19/2020,23024,43,760
7/19/2020,23025,0,21
7/19/2020,23027,15,134
7/19/2020,23030,32,552
7/19/2020,23032,0,30
7/19/2020,23035,Suppressed*,93
7/19/2020,23038,10,149
7/19/2020,23039,Suppressed*,84
7/19/2020,23040,34,430
7/19/2020,23043,Suppressed*,131
7/19/2020,23045,0,Suppressed*
7/19/2020,23047,10,193
7/19/2020,23050,Suppressed*,67
7/19/2020,23055,43,124
7/19/2020,23056,0,12
7/19/2020,23059,126,2908
7/19/2020,23060,223,3756
7/19/2020,23061,54,1792
7/19/2020,23062,6,196
7/19/2020,23063,62,704
7/19/2020,23064,0,8
7/19/2020,23065,Suppressed*,144
7/19/2020,23066,0,68
7/19/2020,23068,0,16
7/19/2020,23069,14,333
7/19/2020,23070,0,33
7/19/2020,23071,Suppressed*,121
7/19/2020,23072,29,910
7/19/2020,23075,147,1256
7/19/2020,23076,Suppressed*,42
7/19/2020,23079,0,27
7/19/2020,23083,13,205
7/19/2020,23084,9,190
7/19/2020,23085,Suppressed*,26
7/19/2020,23086,17,266
7/19/2020,23089,17,471
7/19/2020,23091,0,30
7/19/2020,23092,0,131
7/19/2020,23093,54,1403
7/19/2020,23102,14,286
7/19/2020,23103,32,603
7/19/2020,23106,Suppressed*,84
7/19/2020,23108,0,7
7/19/2020,23109,Suppressed*,163
7/19/2020,23110,Suppressed*,51
7/19/2020,23111,167,3805
7/19/2020,23112,242,5346
7/19/2020,23113,169,3002
7/19/2020,23114,96,1832
7/19/2020,23115,13,35
7/19/2020,23116,183,3058
7/19/2020,23117,35,938
7/19/2020,23119,Suppressed*,26
7/19/2020,23120,54,1063
7/19/2020,23123,17,255
7/19/2020,23124,20,423
7/19/2020,23125,Suppressed*,11
7/19/2020,23126,5,52
7/19/2020,23128,Suppressed*,91
7/19/2020,23129,Suppressed*,31
7/19/2020,23130,Suppressed*,13
7/19/2020,23138,0,42
7/19/2020,23139,77,1934
7/19/2020,23140,30,615
7/19/2020,23141,32,649
7/19/2020,23146,10,258
7/19/2020,23148,Suppressed*,163
7/19/2020,23149,8,366
7/19/2020,23150,110,1335
7/19/2020,23153,5,119
7/19/2020,23156,6,114
7/19/2020,23160,13,91
7/19/2020,23161,0,6
7/19/2020,23163,0,11
7/19/2020,23168,25,741
7/19/2020,23169,Suppressed*,88
7/19/2020,23173,Suppressed*,10
7/19/2020,23175,Suppressed*,192
7/19/2020,23176,0,54
7/19/2020,23177,Suppressed*,64
7/19/2020,23180,0,28
7/19/2020,23181,8,552
7/19/2020,23185,320,4818
7/19/2020,23187,Suppressed*,32
7/19/2020,23188,251,4481
7/19/2020,23192,21,605
7/19/2020,23219,30,999
7/19/2020,23220,154,4005
7/19/2020,23221,60,1825
7/19/2020,23222,188,3157
7/19/2020,23223,469,7050
7/19/2020,23224,1020,7516
7/19/2020,23225,562,6674
7/19/2020,23226,260,3409
7/19/2020,23227,202,4206
7/19/2020,23228,421,4516
7/19/2020,23229,312,4416
7/19/2020,23230,96,3370
7/19/2020,23231,254,4160
7/19/2020,23233,185,3445
7/19/2020,23234,1209,6527
7/19/2020,23235,327,4151
7/19/2020,23236,197,3037
7/19/2020,23237,429,3250
7/19/2020,23238,308,3544
7/19/2020,23250,0,6
7/19/2020,23294,185,1897
7/19/2020,23301,98,298
7/19/2020,23302,Suppressed*,20
7/19/2020,23303,21,151
7/19/2020,23304,Suppressed*,18
7/19/2020,23306,26,169
7/19/2020,23307,18,88
7/19/2020,23308,53,262
7/19/2020,23310,33,369
7/19/2020,23313,Suppressed*,13
7/19/2020,23314,34,673
7/19/2020,23315,5,124
7/19/2020,23316,14,113
7/19/2020,23320,466,9793
7/19/2020,23321,219,3208
7/19/2020,23322,249,6026
7/19/2020,23323,331,3392
7/19/2020,23324,292,2145
7/19/2020,23325,121,1543
7/19/2020,23336,10,217
7/19/2020,23337,0,29
7/19/2020,23347,19,99
7/19/2020,23350,76,438
7/19/2020,23354,15,57
7/19/2020,23356,Suppressed*,123
7/19/2020,23357,42,119
7/19/2020,23358,0,9
7/19/2020,23359,16,68
7/19/2020,23389,Suppressed*,12
7/19/2020,23395,18,108
7/19/2020,23398,5,25
7/19/2020,23401,Suppressed*,43
7/19/2020,23405,10,92
7/19/2020,23407,63,169
7/19/2020,23408,Suppressed*,12
7/19/2020,23409,Suppressed*,13
7/19/2020,23410,68,1290
7/19/2020,23413,83,344
7/19/2020,23414,34,90
7/19/2020,23415,38,271
7/19/2020,23416,12,107
7/19/2020,23417,88,461
7/19/2020,23418,69,242
7/19/2020,23420,91,369
7/19/2020,23421,186,997
7/19/2020,23422,7,56
7/19/2020,23423,Suppressed*,23
7/19/2020,23426,5,14
7/19/2020,23427,Suppressed*,23
7/19/2020,23430,98,1568
7/19/2020,23432,13,110
7/19/2020,23433,0,90
7/19/2020,23434,429,6389
7/19/2020,23435,254,2965
7/19/2020,23436,Suppressed*,76
7/19/2020,23437,18,390
7/19/2020,23438,6,167
7/19/2020,23440,0,12
7/19/2020,23441,41,98
7/19/2020,23442,29,200
7/19/2020,23451,274,4910
7/19/2020,23452,356,5965
7/19/2020,23453,200,3116
7/19/2020,23454,351,6401
7/19/2020,23455,209,4715
7/19/2020,23456,266,6110
7/19/2020,23457,14,331
7/19/2020,23459,21,238
7/19/2020,23460,7,71
7/19/2020,23461,Suppressed*,114
7/19/2020,23462,525,7143
7/19/2020,23464,348,6667
7/19/2020,23480,Suppressed*,41
7/19/2020,23486,Suppressed*,12
7/19/2020,23487,97,744
7/19/2020,23488,8,39
7/19/2020,23502,227,3215
7/19/2020,23503,214,2616
7/19/2020,23504,341,3111
7/19/2020,23505,205,3313
7/19/2020,23507,50,1666
7/19/2020,23508,125,1553
7/19/2020,23509,121,2408
7/19/2020,23510,91,1556
7/19/2020,23511,26,605
7/19/2020,23513,306,3210
7/19/2020,23517,46,545
7/19/2020,23518,186,2889
7/19/2020,23523,112,845
7/19/2020,23551,Suppressed*,17
7/19/2020,23601,140,4515
7/19/2020,23602,232,3633
7/19/2020,23603,19,232
7/19/2020,23604,28,87
7/19/2020,23605,84,1067
7/19/2020,23606,192,2072
7/19/2020,23607,137,1799
7/19/2020,23608,310,3401
7/19/2020,23651,Suppressed*,30
7/19/2020,23661,77,1313
7/19/2020,23662,26,845
7/19/2020,23663,45,908
7/19/2020,23664,25,665
7/19/2020,23665,13,145
7/19/2020,23666,317,4395
7/19/2020,23669,205,3653
7/19/2020,23690,8,255
7/19/2020,23691,0,16
7/19/2020,23692,54,1276
7/19/2020,23693,62,1260
7/19/2020,23696,8,197
7/19/2020,23701,268,2888
7/19/2020,23702,103,999
7/19/2020,23703,223,3137
7/19/2020,23704,220,2344
7/19/2020,23707,120,1462
7/19/2020,23708,21,472
7/19/2020,23709,Suppressed*,148
7/19/2020,23801,57,368
7/19/2020,23803,332,4315
7/19/2020,23805,186,3755
7/19/2020,23806,0,175
7/19/2020,23821,5,260
7/19/2020,23824,33,749
7/19/2020,23827,5,138
7/19/2020,23828,Suppressed*,42
7/19/2020,23829,83,878
7/19/2020,23830,12,179
7/19/2020,23831,264,3784
7/19/2020,23832,414,4384
7/19/2020,23833,11,187
7/19/2020,23834,217,3063
7/19/2020,23836,99,1279
7/19/2020,23837,66,450
7/19/2020,23838,67,1422
7/19/2020,23839,6,82
7/19/2020,23840,13,173
7/19/2020,23841,27,416
7/19/2020,23842,35,599
7/19/2020,23843,Suppressed*,59
7/19/2020,23844,Suppressed*,74
7/19/2020,23845,Suppressed*,49
7/19/2020,23846,Suppressed*,69
7/19/2020,23847,442,1773
7/19/2020,23850,Suppressed*,113
7/19/2020,23851,94,2696
7/19/2020,23856,9,109
7/19/2020,23857,5,78
7/19/2020,23860,329,4278
7/19/2020,23866,14,252
7/19/2020,23867,48,265
7/19/2020,23868,109,2398
7/19/2020,23872,9,196
7/19/2020,23874,7,141
7/19/2020,23875,63,1142
7/19/2020,23876,0,19
7/19/2020,23878,5,126
7/19/2020,23879,11,63
7/19/2020,23881,6,151
7/19/2020,23882,17,175
7/19/2020,23883,7,171
7/19/2020,23884,Suppressed*,7
7/19/2020,23885,6,232
7/19/2020,23887,Suppressed*,37
7/19/2020,23888,33,247
7/19/2020,23889,5,77
7/19/2020,23890,99,435
7/19/2020,23891,66,1698
7/19/2020,23893,Suppressed*,46
7/19/2020,23894,Suppressed*,64
7/19/2020,23897,Suppressed*,42
7/19/2020,23898,19,210
7/19/2020,23899,Suppressed*,35
7/19/2020,23901,171,1894
7/19/2020,23909,0,5
7/19/2020,23915,6,518
7/19/2020,23917,13,350
7/19/2020,23919,5,306
7/19/2020,23920,9,359
7/19/2020,23921,10,215
7/19/2020,23922,80,2231
7/19/2020,23923,10,207
7/19/2020,23924,100,819
7/19/2020,23927,71,534
7/19/2020,23930,34,593
7/19/2020,23934,5,72
7/19/2020,23936,517,2128
7/19/2020,23937,7,203
7/19/2020,23938,Suppressed*,63
7/19/2020,23942,19,149
7/19/2020,23943,0,6
7/19/2020,23944,12,529
7/19/2020,23947,10,397
7/19/2020,23950,20,386
7/19/2020,23952,Suppressed*,34
7/19/2020,23954,Suppressed*,225
7/19/2020,23958,22,293
7/19/2020,23959,0,86
7/19/2020,23960,33,235
7/19/2020,23962,Suppressed*,71
7/19/2020,23963,0,27
7/19/2020,23964,Suppressed*,110
7/19/2020,23966,15,263
7/19/2020,23967,Suppressed*,87
7/19/2020,23968,Suppressed*,87
7/19/2020,23970,41,1010
7/19/2020,23974,15,596
7/19/2020,23976,Suppressed*,37
7/19/2020,24011,0,22155
7/19/2020,24012,306,1987
7/19/2020,24013,31,306
7/19/2020,24014,102,873
7/19/2020,24015,64,870
7/19/2020,24016,36,663
7/19/2020,24017,122,2007
7/19/2020,24018,104,1674
7/19/2020,24019,145,1448
7/19/2020,24020,0,Suppressed*
7/19/2020,24053,5,114
7/19/2020,24054,64,451
7/19/2020,24055,82,867
7/19/2020,24058,0,17
7/19/2020,24059,0,30
7/19/2020,24060,104,1632
7/19/2020,24064,6,176
7/19/2020,24065,7,174
7/19/2020,24066,7,127
7/19/2020,24067,Suppressed*,62
7/19/2020,24069,10,140
7/19/2020,24070,Suppressed*,68
7/19/2020,24072,5,40
7/19/2020,24073,83,2635
7/19/2020,24076,Suppressed*,55
7/19/2020,24077,5,46
7/19/2020,24078,78,573
7/19/2020,24079,Suppressed*,54
7/19/2020,24082,0,16
7/19/2020,24083,57,495
7/19/2020,24084,24,606
7/19/2020,24085,12,90
7/19/2020,24086,0,Suppressed*
7/19/2020,24087,13,172
7/19/2020,24088,7,103
7/19/2020,24089,10,154
7/19/2020,24090,19,200
7/19/2020,24091,17,220
7/19/2020,24092,6,90
7/19/2020,24093,0,9
7/19/2020,24095,9,134
7/19/2020,24101,12,197
7/19/2020,24102,Suppressed*,51
7/19/2020,24104,8,229
7/19/2020,24105,Suppressed*,9
7/19/2020,24112,252,3330
7/19/2020,24120,6,65
7/19/2020,24121,13,535
7/19/2020,24122,6,62
7/19/2020,24124,Suppressed*,202
7/19/2020,24127,10,226
7/19/2020,24128,8,67
7/19/2020,24131,0,7
7/19/2020,24132,0,17
7/19/2020,24133,5,131
7/19/2020,24134,Suppressed*,386
7/19/2020,24136,0,110
7/19/2020,24137,9,98
7/19/2020,24138,Suppressed*,56
7/19/2020,24139,9,65
7/19/2020,24141,27,747
7/19/2020,24142,0,12
7/19/2020,24147,Suppressed*,43
7/19/2020,24148,35,463
7/19/2020,24149,6,121
7/19/2020,24150,Suppressed*,16
7/19/2020,24151,50,1066
7/19/2020,24153,174,5768
7/19/2020,24161,0,21
7/19/2020,24162,9,109
7/19/2020,24165,11,106
7/19/2020,24167,Suppressed*,12
7/19/2020,24168,6,52
7/19/2020,24171,39,363
7/19/2020,24174,Suppressed*,156
7/19/2020,24175,33,290
7/19/2020,24176,7,63
7/19/2020,24179,67,851
7/19/2020,24184,13,126
7/19/2020,24185,Suppressed*,35
7/19/2020,24201,21,1040
7/19/2020,24202,21,571
7/19/2020,24210,39,936
7/19/2020,24211,20,1080
7/19/2020,24216,10,173
7/19/2020,24217,Suppressed*,13
7/19/2020,24219,18,815
7/19/2020,24220,Suppressed*,27
7/19/2020,24221,Suppressed*,21
7/19/2020,24224,7,167
7/19/2020,24225,0,56
7/19/2020,24226,0,65
7/19/2020,24228,Suppressed*,457
7/19/2020,24230,10,315
7/19/2020,24236,12,99
7/19/2020,24237,0,22
7/19/2020,24239,0,16
7/19/2020,24243,0,129
7/19/2020,24244,8,401
7/19/2020,24245,0,55
7/19/2020,24246,0,16
7/19/2020,24248,9,137
7/19/2020,24250,0,42
7/19/2020,24251,15,452
7/19/2020,24256,Suppressed*,100
7/19/2020,24258,0,53
7/19/2020,24260,5,180
7/19/2020,24263,Suppressed*,480
7/19/2020,24265,0,31
7/19/2020,24266,14,406
7/19/2020,24269,0,11
7/19/2020,24270,Suppressed*,18
7/19/2020,24271,0,124
7/19/2020,24272,0,15
7/19/2020,24273,6,570
7/19/2020,24277,9,605
7/19/2020,24279,5,144
7/19/2020,24280,Suppressed*,27
7/19/2020,24281,5,122
7/19/2020,24282,Suppressed*,41
7/19/2020,24283,Suppressed*,104
7/19/2020,24290,Suppressed*,171
7/19/2020,24292,0,24
7/19/2020,24293,6,523
7/19/2020,24301,24,997
7/19/2020,24311,Suppressed*,83
7/19/2020,24312,Suppressed*,116
7/19/2020,24313,8,58
7/19/2020,24314,0,183
7/19/2020,24315,Suppressed*,845
7/19/2020,24316,0,Suppressed*
7/19/2020,24317,22,265
7/19/2020,24318,Suppressed*,37
7/19/2020,24319,19,485
7/19/2020,24322,0,11
7/19/2020,24323,Suppressed*,35
7/19/2020,24324,5,98
7/19/2020,24325,Suppressed*,40
7/19/2020,24326,9,76
7/19/2020,24328,17,118
7/19/2020,24330,45,294
7/19/2020,24333,398,1888
7/19/2020,24340,12,224
7/19/2020,24343,114,676
7/19/2020,24347,6,82
7/19/2020,24348,13,1311
7/19/2020,24350,Suppressed*,65
7/19/2020,24351,Suppressed*,30
7/19/2020,24352,5,124
7/19/2020,24354,33,1266
7/19/2020,24360,15,370
7/19/2020,24361,6,211
7/19/2020,24363,Suppressed*,59
7/19/2020,24366,Suppressed*,70
7/19/2020,24368,10,418
7/19/2020,24370,11,291
7/19/2020,24374,Suppressed*,45
7/19/2020,24375,Suppressed*,67
7/19/2020,24377,0,9
7/19/2020,24378,Suppressed*,64
7/19/2020,24380,Suppressed*,63
7/19/2020,24381,35,223
7/19/2020,24382,31,1197
7/19/2020,24401,135,3273
7/19/2020,24411,0,Suppressed*
7/19/2020,24412,0,Suppressed*
7/19/2020,24413,0,9
7/19/2020,24415,0,Suppressed*
7/19/2020,24416,28,434
7/19/2020,24421,7,214
7/19/2020,24422,19,588
7/19/2020,24426,34,976
7/19/2020,24430,5,152
7/19/2020,24431,12,211
7/19/2020,24432,Suppressed*,20
7/19/2020,24433,0,Suppressed*
7/19/2020,24435,6,95
7/19/2020,24437,0,76
7/19/2020,24439,Suppressed*,74
7/19/2020,24440,8,148
7/19/2020,24441,55,559
7/19/2020,24442,0,8
7/19/2020,24445,Suppressed*,165
7/19/2020,24448,Suppressed*,38
7/19/2020,24450,37,1347
7/19/2020,24457,Suppressed*,68
7/19/2020,24458,Suppressed*,22
7/19/2020,24459,6,44
7/19/2020,24460,0,72
7/19/2020,24464,0,6
7/19/2020,24465,Suppressed*,69
7/19/2020,24467,9,137
7/19/2020,24471,11,127
7/19/2020,24472,Suppressed*,152
7/19/2020,24473,0,38
7/19/2020,24474,Suppressed*,31
7/19/2020,24476,Suppressed*,34
7/19/2020,24477,44,762
7/19/2020,24479,Suppressed*,93
7/19/2020,24482,18,333
7/19/2020,24483,Suppressed*,30
7/19/2020,24484,0,27
7/19/2020,24485,Suppressed*,29
7/19/2020,24486,33,291
7/19/2020,24487,0,11
7/19/2020,24501,55,2424
7/19/2020,24502,108,3242
7/19/2020,24503,67,1797
7/19/2020,24504,16,729
7/19/2020,24517,15,492
7/19/2020,24520,6,154
7/19/2020,24521,10,769
7/19/2020,24522,31,754
7/19/2020,24523,54,2478
7/19/2020,24526,Suppressed*,126
7/19/2020,24527,10,190
7/19/2020,24528,6,202
7/19/2020,24529,5,137
7/19/2020,24530,6,79
7/19/2020,24531,27,1566
7/19/2020,24534,7,121
7/19/2020,24536,0,12
7/19/2020,24538,7,316
7/19/2020,24539,0,20
7/19/2020,24540,124,2541
7/19/2020,24541,95,2053
7/19/2020,24549,15,269
7/19/2020,24550,20,546
7/19/2020,24551,62,1718
7/19/2020,24553,Suppressed*,140
7/19/2020,24554,Suppressed*,255
7/19/2020,24555,6,91
7/19/2020,24556,5,295
7/19/2020,24557,49,577
7/19/2020,24558,18,514
7/19/2020,24562,Suppressed*,49
7/19/2020,24563,17,406
7/19/2020,24565,Suppressed*,89
7/19/2020,24566,11,86
7/19/2020,24569,Suppressed*,65
7/19/2020,24571,Suppressed*,119
7/19/2020,24572,31,1164
7/19/2020,24574,5,215
7/19/2020,24577,20,341
7/19/2020,24578,Suppressed*,31
7/19/2020,24579,6,39
7/19/2020,24580,6,48
7/19/2020,24586,9,344
7/19/2020,24588,13,678
7/19/2020,24589,Suppressed*,168
7/19/2020,24590,31,726
7/19/2020,24592,40,1253
7/19/2020,24593,7,126
7/19/2020,24594,Suppressed*,96
7/19/2020,24595,0,13
7/19/2020,24597,Suppressed*,95
7/19/2020,24598,6,124
7/19/2020,24599,Suppressed*,62
7/19/2020,24601,0,Suppressed*
7/19/2020,24602,0,27
7/19/2020,24603,13,61
7/19/2020,24605,11,988
7/19/2020,24606,0,8
7/19/2020,24607,0,6
7/19/2020,24609,8,259
7/19/2020,24612,0,14
7/19/2020,24613,Suppressed*,71
7/19/2020,24614,19,522
7/19/2020,24620,5,65
7/19/2020,24622,0,36
7/19/2020,24628,0,12
7/19/2020,24630,0,297
7/19/2020,24631,Suppressed*,968
7/19/2020,24634,Suppressed*,23
7/19/2020,24635,0,37
7/19/2020,24637,9,165
7/19/2020,24639,12,166
7/19/2020,24641,7,273
7/19/2020,24646,0,26
7/19/2020,24649,Suppressed*,76
7/19/2020,24651,Suppressed*,606
7/19/2020,24656,Suppressed*,110
7/19/2020,24657,Suppressed*,11
7/19/2020,"Not Reported",1210,4684
7/19/2020,Out-of-State,0,30643
