"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/26/2020,22309,464,1408
5/26/2020,22310,221,915
5/26/2020,22311,332,986
5/26/2020,22312,382,1265
5/26/2020,22314,159,1047
5/26/2020,22315,79,644
5/26/2020,22401,124,757
5/26/2020,22405,89,839
5/26/2020,22406,66,658
5/26/2020,22407,285,1712
5/26/2020,22408,91,756
5/26/2020,22427,5,73
5/26/2020,22432,Suppressed*,21
5/26/2020,22433,Suppressed*,6
5/26/2020,22435,Suppressed*,61
5/26/2020,22436,0,12
5/26/2020,22437,Suppressed*,18
5/26/2020,22438,Suppressed*,7
5/26/2020,22443,14,183
5/26/2020,22448,Suppressed*,22
5/26/2020,22454,Suppressed*,36
5/26/2020,22460,Suppressed*,32
5/26/2020,22469,8,54
5/26/2020,22473,16,138
5/26/2020,22476,Suppressed*,6
5/26/2020,22480,0,25
5/26/2020,22482,Suppressed*,94
5/26/2020,22485,59,622
5/26/2020,22488,Suppressed*,27
5/26/2020,22503,5,141
5/26/2020,22504,0,6
5/26/2020,22508,35,380
5/26/2020,22509,Suppressed*,1
5/26/2020,22511,Suppressed*,27
5/26/2020,22514,Suppressed*,35
5/26/2020,22520,27,140
5/26/2020,22529,0,7
5/26/2020,22530,0,2
5/26/2020,22534,Suppressed*,48
5/26/2020,22535,0,16
5/26/2020,22538,0,8
5/26/2020,22539,Suppressed*,59
5/26/2020,22542,Suppressed*,52
5/26/2020,22546,31,324
5/26/2020,22548,0,3
5/26/2020,22551,60,513
5/26/2020,22553,24,359
5/26/2020,22554,316,1684
5/26/2020,22556,154,803
5/26/2020,22560,33,191
5/26/2020,22567,5,97
5/26/2020,22572,265,502
5/26/2020,22576,0,37
5/26/2020,22578,Suppressed*,51
5/26/2020,22579,Suppressed*,4
5/26/2020,22580,7,112
5/26/2020,22601,149,326
5/26/2020,22602,107,233
5/26/2020,22603,47,122
5/26/2020,22610,7,15
5/26/2020,22611,12,96
5/26/2020,22620,Suppressed*,27
5/26/2020,22623,Suppressed*,1
5/26/2020,22624,Suppressed*,11
5/26/2020,22625,6,16
5/26/2020,22627,0,11
5/26/2020,22630,93,241
5/26/2020,22637,Suppressed*,8
5/26/2020,22639,0,6
5/26/2020,22640,Suppressed*,6
5/26/2020,22641,0,1
5/26/2020,22642,16,60
5/26/2020,22643,0,5
5/26/2020,22644,44,41
5/26/2020,22645,16,32
5/26/2020,22646,0,4
5/26/2020,22650,Suppressed*,12
5/26/2020,22652,Suppressed*,16
5/26/2020,22654,Suppressed*,5
5/26/2020,22655,71,147
5/26/2020,22656,12,42
5/26/2020,22657,39,106
5/26/2020,22660,7,10
5/26/2020,22663,5,10
5/26/2020,22664,126,148
5/26/2020,22701,541,1335
5/26/2020,22709,Suppressed*,24
5/26/2020,22711,0,2
5/26/2020,22712,76,334
5/26/2020,22713,6,31
5/26/2020,22714,15,40
5/26/2020,22715,Suppressed*,26
5/26/2020,22716,Suppressed*,10
5/26/2020,22718,Suppressed*,13
5/26/2020,22719,0,5
5/26/2020,22720,0,18
5/26/2020,22722,0,1
5/26/2020,22723,0,3
5/26/2020,22724,10,56
5/26/2020,22726,22,78
5/26/2020,22727,18,149
5/26/2020,22728,7,74
5/26/2020,22729,Suppressed*,11
5/26/2020,22730,0,2
5/26/2020,22731,Suppressed*,8
5/26/2020,22732,Suppressed*,9
5/26/2020,22733,12,45
5/26/2020,22734,20,110
5/26/2020,22735,Suppressed*,43
5/26/2020,22736,Suppressed*,15
5/26/2020,22737,6,63
5/26/2020,22738,Suppressed*,26
5/26/2020,22740,Suppressed*,28
5/26/2020,22741,0,5
5/26/2020,22742,15,66
5/26/2020,22743,0,2
5/26/2020,22747,0,22
5/26/2020,22749,0,4
5/26/2020,22801,531,1310
5/26/2020,22802,421,1185
5/26/2020,22807,Suppressed*,3
5/26/2020,22810,Suppressed*,17
5/26/2020,22811,Suppressed*,19
5/26/2020,22812,17,208
5/26/2020,22815,61,239
5/26/2020,22820,0,2
5/26/2020,22821,17,123
5/26/2020,22824,55,82
5/26/2020,22827,45,305
5/26/2020,22830,14,46
5/26/2020,22831,Suppressed*,21
5/26/2020,22832,Suppressed*,20
5/26/2020,22834,Suppressed*,29
5/26/2020,22835,129,326
5/26/2020,22840,8,92
5/26/2020,22841,12,68
5/26/2020,22842,52,108
5/26/2020,22843,Suppressed*,40
5/26/2020,22844,31,117
5/26/2020,22845,0,3
5/26/2020,22846,7,53
5/26/2020,22847,Suppressed*,14
5/26/2020,22849,12,111
5/26/2020,22850,6,30
5/26/2020,22851,54,128
5/26/2020,22853,42,140
5/26/2020,22901,102,1229
5/26/2020,22902,37,734
5/26/2020,22903,57,911
5/26/2020,22904,0,6
5/26/2020,22911,18,531
5/26/2020,22920,Suppressed*,66
5/26/2020,22922,5,56
5/26/2020,22923,9,134
5/26/2020,22931,0,9
5/26/2020,22932,15,227
5/26/2020,22935,Suppressed*,28
5/26/2020,22936,Suppressed*,119
5/26/2020,22937,Suppressed*,44
5/26/2020,22938,Suppressed*,30
5/26/2020,22939,6,96
5/26/2020,22940,Suppressed*,25
5/26/2020,22942,10,323
5/26/2020,22943,0,12
5/26/2020,22946,Suppressed*,6
5/26/2020,22947,Suppressed*,116
5/26/2020,22948,0,4
5/26/2020,22949,0,45
5/26/2020,22952,0,42
5/26/2020,22958,Suppressed*,38
5/26/2020,22959,Suppressed*,68
5/26/2020,22960,29,380
5/26/2020,22963,24,476
5/26/2020,22964,0,4
5/26/2020,22967,Suppressed*,30
5/26/2020,22968,12,296
5/26/2020,22969,Suppressed*,38
5/26/2020,22971,0,50
5/26/2020,22972,Suppressed*,17
5/26/2020,22973,8,202
5/26/2020,22974,6,149
5/26/2020,22976,0,9
5/26/2020,22980,46,638
5/26/2020,22989,0,4
5/26/2020,23002,21,335
5/26/2020,23004,10,52
5/26/2020,23005,54,482
5/26/2020,23009,16,161
5/26/2020,23011,Suppressed*,25
5/26/2020,23015,11,104
5/26/2020,23021,0,6
5/26/2020,23022,8,44
5/26/2020,23023,Suppressed*,6
5/26/2020,23024,25,202
5/26/2020,23025,0,9
5/26/2020,23027,Suppressed*,47
5/26/2020,23030,17,147
5/26/2020,23032,0,3
5/26/2020,23035,Suppressed*,21
5/26/2020,23038,8,50
5/26/2020,23039,Suppressed*,29
5/26/2020,23040,11,137
5/26/2020,23043,Suppressed*,20
5/26/2020,23045,0,2
5/26/2020,23047,5,34
5/26/2020,23050,Suppressed*,10
5/26/2020,23055,38,65
5/26/2020,23056,0,0
5/26/2020,23059,49,706
5/26/2020,23060,109,925
5/26/2020,23061,17,325
5/26/2020,23062,5,60
5/26/2020,23063,55,213
5/26/2020,23064,0,2
5/26/2020,23065,Suppressed*,35
5/26/2020,23066,0,4
5/26/2020,23068,0,6
5/26/2020,23069,9,72
5/26/2020,23070,0,6
5/26/2020,23071,Suppressed*,25
5/26/2020,23072,7,223
5/26/2020,23075,115,392
5/26/2020,23076,0,13
5/26/2020,23079,0,3
5/26/2020,23083,Suppressed*,56
5/26/2020,23084,6,75
5/26/2020,23085,Suppressed*,9
5/26/2020,23086,Suppressed*,56
5/26/2020,23089,8,138
5/26/2020,23091,0,13
5/26/2020,23092,0,6
5/26/2020,23093,29,460
5/26/2020,23102,8,60
5/26/2020,23103,16,132
5/26/2020,23106,Suppressed*,26
5/26/2020,23108,0,2
5/26/2020,23109,Suppressed*,38
5/26/2020,23110,0,14
5/26/2020,23111,99,914
5/26/2020,23112,102,1222
5/26/2020,23113,71,759
5/26/2020,23114,38,486
5/26/2020,23115,Suppressed*,9
5/26/2020,23116,107,871
5/26/2020,23117,14,294
5/26/2020,23119,Suppressed*,4
5/26/2020,23120,27,273
5/26/2020,23123,16,114
5/26/2020,23124,6,95
5/26/2020,23125,0,1
5/26/2020,23126,0,7
5/26/2020,23128,Suppressed*,22
5/26/2020,23129,0,4
5/26/2020,23130,Suppressed*,7
5/26/2020,23138,0,5
5/26/2020,23139,29,511
5/26/2020,23140,18,161
5/26/2020,23141,13,167
5/26/2020,23146,6,49
5/26/2020,23148,Suppressed*,33
5/26/2020,23149,8,64
5/26/2020,23150,57,361
5/26/2020,23153,Suppressed*,31
5/26/2020,23156,Suppressed*,29
5/26/2020,23160,Suppressed*,10
5/26/2020,23161,0,1
5/26/2020,23163,0,1
5/26/2020,23168,8,219
5/26/2020,23169,0,17
5/26/2020,23173,0,2
5/26/2020,23175,Suppressed*,23
5/26/2020,23176,0,7
5/26/2020,23177,0,16
5/26/2020,23180,0,5
5/26/2020,23181,Suppressed*,137
5/26/2020,23185,143,1319
5/26/2020,23187,0,15
5/26/2020,23188,126,1283
5/26/2020,23192,11,124
5/26/2020,23219,14,120
5/26/2020,23220,68,620
5/26/2020,23221,26,294
5/26/2020,23222,91,661
5/26/2020,23223,260,1586
5/26/2020,23224,465,1645
5/26/2020,23225,235,1554
5/26/2020,23226,132,512
5/26/2020,23227,87,760
5/26/2020,23228,148,1072
5/26/2020,23229,118,880
5/26/2020,23230,13,194
5/26/2020,23231,119,911
5/26/2020,23233,112,795
5/26/2020,23234,386,1666
5/26/2020,23235,107,1123
5/26/2020,23236,63,826
5/26/2020,23237,124,748
5/26/2020,23238,230,959
5/26/2020,23250,0,2
5/26/2020,23294,68,479
5/26/2020,23301,62,150
5/26/2020,23302,Suppressed*,9
5/26/2020,23303,14,62
5/26/2020,23304,Suppressed*,7
5/26/2020,23306,23,76
5/26/2020,23307,13,44
5/26/2020,23308,39,131
5/26/2020,23310,19,113
5/26/2020,23313,Suppressed*,4
5/26/2020,23314,11,201
5/26/2020,23315,Suppressed*,39
5/26/2020,23316,11,51
5/26/2020,23320,152,1825
5/26/2020,23321,49,835
5/26/2020,23322,89,1115
5/26/2020,23323,70,803
5/26/2020,23324,53,529
5/26/2020,23325,45,485
5/26/2020,23336,9,76
5/26/2020,23337,0,11
5/26/2020,23347,15,42
5/26/2020,23350,62,194
5/26/2020,23354,12,26
5/26/2020,23356,Suppressed*,38
5/26/2020,23357,33,74
5/26/2020,23358,0,2
5/26/2020,23359,12,32
5/26/2020,23389,Suppressed*,4
5/26/2020,23395,16,48
5/26/2020,23398,Suppressed*,11
5/26/2020,23401,Suppressed*,21
5/26/2020,23405,10,38
5/26/2020,23407,46,101
5/26/2020,23408,Suppressed*,6
5/26/2020,23409,Suppressed*,7
5/26/2020,23410,52,154
5/26/2020,23413,74,235
5/26/2020,23414,23,59
5/26/2020,23415,35,138
5/26/2020,23416,11,57
5/26/2020,23417,55,188
5/26/2020,23418,46,116
5/26/2020,23420,71,183
5/26/2020,23421,130,627
5/26/2020,23422,Suppressed*,19
5/26/2020,23423,Suppressed*,11
5/26/2020,23426,5,6
5/26/2020,23427,5,11
5/26/2020,23430,32,385
5/26/2020,23432,7,31
5/26/2020,23433,0,30
5/26/2020,23434,172,1596
5/26/2020,23435,111,826
5/26/2020,23436,0,20
5/26/2020,23437,6,129
5/26/2020,23438,Suppressed*,62
5/26/2020,23440,0,6
5/26/2020,23441,19,59
5/26/2020,23442,21,91
5/26/2020,23451,51,1147
5/26/2020,23452,100,1749
5/26/2020,23453,52,896
5/26/2020,23454,95,1581
5/26/2020,23455,44,1235
5/26/2020,23456,67,1376
5/26/2020,23457,6,98
5/26/2020,23459,Suppressed*,65
5/26/2020,23460,0,22
5/26/2020,23461,0,11
5/26/2020,23462,132,1909
5/26/2020,23464,89,1717
5/26/2020,23480,Suppressed*,15
5/26/2020,23486,Suppressed*,5
5/26/2020,23487,61,179
5/26/2020,23488,8,24
5/26/2020,23502,43,632
5/26/2020,23503,50,708
5/26/2020,23504,58,1003
5/26/2020,23505,38,620
5/26/2020,23507,8,183
5/26/2020,23508,31,333
5/26/2020,23509,33,360
5/26/2020,23510,49,477
5/26/2020,23511,0,81
5/26/2020,23513,55,797
5/26/2020,23517,7,117
5/26/2020,23518,58,847
5/26/2020,23523,13,202
5/26/2020,23551,0,1
5/26/2020,23601,27,607
5/26/2020,23602,51,801
5/26/2020,23603,Suppressed*,59
5/26/2020,23604,Suppressed*,33
5/26/2020,23605,17,282
5/26/2020,23606,40,574
5/26/2020,23607,27,391
5/26/2020,23608,78,828
5/26/2020,23651,Suppressed*,10
5/26/2020,23661,16,275
5/26/2020,23662,7,256
5/26/2020,23663,13,250
5/26/2020,23664,7,182
5/26/2020,23665,Suppressed*,37
5/26/2020,23666,82,1064
5/26/2020,23669,58,767
5/26/2020,23690,0,58
5/26/2020,23691,0,9
5/26/2020,23692,17,347
5/26/2020,23693,12,338
5/26/2020,23696,0,62
5/26/2020,23701,120,1027
5/26/2020,23702,21,310
5/26/2020,23703,60,761
5/26/2020,23704,44,751
5/26/2020,23707,30,402
5/26/2020,23708,Suppressed*,132
5/26/2020,23709,0,120
5/26/2020,23801,10,117
5/26/2020,23803,110,1059
5/26/2020,23805,45,509
5/26/2020,23806,0,2
5/26/2020,23821,Suppressed*,33
5/26/2020,23824,11,183
5/26/2020,23827,Suppressed*,35
5/26/2020,23828,Suppressed*,16
5/26/2020,23829,79,474
5/26/2020,23830,Suppressed*,42
5/26/2020,23831,93,867
5/26/2020,23832,160,1071
5/26/2020,23833,Suppressed*,33
5/26/2020,23834,112,747
5/26/2020,23836,27,287
5/26/2020,23837,49,119
5/26/2020,23838,27,325
5/26/2020,23839,Suppressed*,29
5/26/2020,23840,Suppressed*,47
5/26/2020,23841,10,89
5/26/2020,23842,9,130
5/26/2020,23843,0,7
5/26/2020,23844,Suppressed*,10
5/26/2020,23845,0,6
5/26/2020,23846,0,19
5/26/2020,23847,93,419
5/26/2020,23850,0,33
5/26/2020,23851,39,584
5/26/2020,23856,Suppressed*,10
5/26/2020,23857,Suppressed*,18
5/26/2020,23860,90,969
5/26/2020,23866,Suppressed*,63
5/26/2020,23867,21,83
5/26/2020,23868,12,91
5/26/2020,23872,Suppressed*,62
5/26/2020,23874,0,31
5/26/2020,23875,27,307
5/26/2020,23876,0,3
5/26/2020,23878,Suppressed*,33
5/26/2020,23879,5,14
5/26/2020,23881,Suppressed*,47
5/26/2020,23882,6,66
5/26/2020,23883,Suppressed*,58
5/26/2020,23884,Suppressed*,0
5/26/2020,23885,Suppressed*,66
5/26/2020,23887,0,4
5/26/2020,23888,Suppressed*,55
5/26/2020,23889,Suppressed*,10
5/26/2020,23890,58,164
5/26/2020,23891,64,113
5/26/2020,23893,Suppressed*,7
5/26/2020,23894,0,11
5/26/2020,23897,Suppressed*,15
5/26/2020,23898,6,48
5/26/2020,23899,Suppressed*,14
5/26/2020,23901,90,609
5/26/2020,23915,Suppressed*,17
5/26/2020,23917,10,63
5/26/2020,23919,5,35
5/26/2020,23920,Suppressed*,48
5/26/2020,23921,8,86
5/26/2020,23922,9,155
5/26/2020,23923,8,83
5/26/2020,23924,90,223
5/26/2020,23927,64,208
5/26/2020,23930,Suppressed*,164
5/26/2020,23934,Suppressed*,31
5/26/2020,23936,407,312
5/26/2020,23937,Suppressed*,74
5/26/2020,23938,0,7
5/26/2020,23942,5,46
5/26/2020,23943,0,3
5/26/2020,23944,Suppressed*,80
5/26/2020,23947,Suppressed*,124
5/26/2020,23950,9,63
5/26/2020,23952,0,8
5/26/2020,23954,Suppressed*,62
5/26/2020,23958,13,139
5/26/2020,23959,0,31
5/26/2020,23960,20,99
5/26/2020,23962,Suppressed*,29
5/26/2020,23963,0,11
5/26/2020,23964,0,35
5/26/2020,23966,7,85
5/26/2020,23967,Suppressed*,27
5/26/2020,23968,Suppressed*,24
5/26/2020,23970,15,136
5/26/2020,23974,5,122
5/26/2020,23976,0,13
5/26/2020,24011,0,11
5/26/2020,24012,59,264
5/26/2020,24013,8,52
5/26/2020,24014,54,153
5/26/2020,24015,14,84
5/26/2020,24016,5,78
5/26/2020,24017,14,241
5/26/2020,24018,36,338
5/26/2020,24019,10,204
5/26/2020,24053,Suppressed*,36
5/26/2020,24054,15,93
5/26/2020,24055,13,187
5/26/2020,24058,0,4
5/26/2020,24059,0,7
5/26/2020,24060,34,525
5/26/2020,24064,0,28
5/26/2020,24065,Suppressed*,36
5/26/2020,24066,Suppressed*,18
5/26/2020,24067,Suppressed*,16
5/26/2020,24069,Suppressed*,35
5/26/2020,24070,Suppressed*,20
5/26/2020,24072,0,12
5/26/2020,24073,21,452
5/26/2020,24076,0,10
5/26/2020,24077,Suppressed*,3
5/26/2020,24078,18,127
5/26/2020,24079,Suppressed*,16
5/26/2020,24082,0,5
5/26/2020,24083,7,26
5/26/2020,24084,7,216
5/26/2020,24085,7,12
5/26/2020,24087,6,68
5/26/2020,24088,0,12
5/26/2020,24089,Suppressed*,40
5/26/2020,24090,10,26
5/26/2020,24091,Suppressed*,65
5/26/2020,24092,Suppressed*,12
5/26/2020,24093,0,1
5/26/2020,24095,Suppressed*,27
5/26/2020,24101,Suppressed*,38
5/26/2020,24102,0,3
5/26/2020,24104,Suppressed*,77
5/26/2020,24105,0,5
5/26/2020,24112,51,465
5/26/2020,24120,Suppressed*,12
5/26/2020,24121,Suppressed*,114
5/26/2020,24122,Suppressed*,18
5/26/2020,24124,Suppressed*,42
5/26/2020,24127,Suppressed*,53
5/26/2020,24128,Suppressed*,17
5/26/2020,24131,0,1
5/26/2020,24132,0,8
5/26/2020,24133,Suppressed*,41
5/26/2020,24134,0,44
5/26/2020,24136,0,20
5/26/2020,24137,Suppressed*,19
5/26/2020,24138,0,26
5/26/2020,24139,0,12
5/26/2020,24141,7,185
5/26/2020,24142,0,3
5/26/2020,24147,Suppressed*,11
5/26/2020,24148,10,106
5/26/2020,24149,0,32
5/26/2020,24150,Suppressed*,4
5/26/2020,24151,14,66
5/26/2020,24153,60,748
5/26/2020,24161,0,8
5/26/2020,24162,6,49
5/26/2020,24165,Suppressed*,31
5/26/2020,24167,0,4
5/26/2020,24168,Suppressed*,23
5/26/2020,24171,9,90
5/26/2020,24174,Suppressed*,30
5/26/2020,24175,Suppressed*,42
5/26/2020,24176,Suppressed*,19
5/26/2020,24179,15,121
5/26/2020,24184,6,23
5/26/2020,24185,0,6
5/26/2020,24201,Suppressed*,355
5/26/2020,24202,8,201
5/26/2020,24210,19,309
5/26/2020,24211,10,171
5/26/2020,24216,10,81
5/26/2020,24217,0,3
5/26/2020,24219,9,422
5/26/2020,24220,0,9
5/26/2020,24221,0,6
5/26/2020,24224,5,77
5/26/2020,24225,0,12
5/26/2020,24226,0,18
5/26/2020,24228,0,95
5/26/2020,24230,0,116
5/26/2020,24236,5,43
5/26/2020,24237,0,8
5/26/2020,24239,0,5
5/26/2020,24243,0,49
5/26/2020,24244,Suppressed*,137
5/26/2020,24245,0,23
5/26/2020,24246,0,8
5/26/2020,24248,Suppressed*,50
5/26/2020,24250,0,16
5/26/2020,24251,Suppressed*,189
5/26/2020,24256,0,50
5/26/2020,24258,0,27
5/26/2020,24260,0,72
5/26/2020,24263,Suppressed*,131
5/26/2020,24265,0,13
5/26/2020,24266,Suppressed*,130
5/26/2020,24269,0,4
5/26/2020,24270,Suppressed*,7
5/26/2020,24271,0,52
5/26/2020,24272,0,8
5/26/2020,24273,Suppressed*,81
5/26/2020,24277,Suppressed*,118
5/26/2020,24279,Suppressed*,39
5/26/2020,24280,0,8
5/26/2020,24281,0,37
5/26/2020,24282,0,16
5/26/2020,24283,0,58
5/26/2020,24290,0,40
5/26/2020,24292,0,12
5/26/2020,24293,Suppressed*,135
5/26/2020,24301,Suppressed*,325
5/26/2020,24311,0,31
5/26/2020,24312,0,37
5/26/2020,24313,Suppressed*,13
5/26/2020,24314,0,29
5/26/2020,24315,0,41
5/26/2020,24316,0,2
5/26/2020,24317,Suppressed*,55
5/26/2020,24318,0,9
5/26/2020,24319,5,97
5/26/2020,24322,0,3
5/26/2020,24323,Suppressed*,11
5/26/2020,24324,0,42
5/26/2020,24325,Suppressed*,12
5/26/2020,24326,0,12
5/26/2020,24328,0,23
5/26/2020,24330,17,73
5/26/2020,24333,154,602
5/26/2020,24340,Suppressed*,88
5/26/2020,24343,34,194
5/26/2020,24347,Suppressed*,29
5/26/2020,24348,0,88
5/26/2020,24350,0,15
5/26/2020,24351,0,6
5/26/2020,24352,Suppressed*,13
5/26/2020,24354,6,222
5/26/2020,24360,5,112
5/26/2020,24361,Suppressed*,85
5/26/2020,24363,0,11
5/26/2020,24366,Suppressed*,19
5/26/2020,24368,Suppressed*,79
5/26/2020,24370,Suppressed*,87
5/26/2020,24374,0,19
5/26/2020,24375,0,10
5/26/2020,24377,0,4
5/26/2020,24378,Suppressed*,13
5/26/2020,24380,Suppressed*,12
5/26/2020,24381,Suppressed*,53
5/26/2020,24382,9,263
5/26/2020,24401,48,581
5/26/2020,24412,0,1
5/26/2020,24413,0,6
5/26/2020,24415,0,2
5/26/2020,24416,13,37
5/26/2020,24421,Suppressed*,34
5/26/2020,24422,7,116
5/26/2020,24426,13,261
5/26/2020,24430,Suppressed*,37
5/26/2020,24431,5,58
5/26/2020,24432,Suppressed*,1
5/26/2020,24433,0,1
5/26/2020,24435,Suppressed*,19
5/26/2020,24437,0,12
5/26/2020,24439,0,13
5/26/2020,24440,8,51
5/26/2020,24441,28,145
5/26/2020,24442,0,2
5/26/2020,24445,0,34
5/26/2020,24448,0,6
5/26/2020,24450,8,74
5/26/2020,24457,0,14
5/26/2020,24458,0,4
5/26/2020,24459,6,7
5/26/2020,24460,0,18
5/26/2020,24465,Suppressed*,19
5/26/2020,24467,Suppressed*,31
5/26/2020,24471,Suppressed*,38
5/26/2020,24472,Suppressed*,20
5/26/2020,24473,0,6
5/26/2020,24474,0,8
5/26/2020,24476,Suppressed*,7
5/26/2020,24477,15,172
5/26/2020,24479,0,25
5/26/2020,24482,5,75
5/26/2020,24483,5,6
5/26/2020,24484,0,7
5/26/2020,24485,Suppressed*,6
5/26/2020,24486,19,83
5/26/2020,24487,0,5
5/26/2020,24501,29,564
5/26/2020,24502,34,809
5/26/2020,24503,12,380
5/26/2020,24504,7,182
5/26/2020,24517,0,121
5/26/2020,24520,Suppressed*,39
5/26/2020,24521,8,245
5/26/2020,24522,16,250
5/26/2020,24523,9,473
5/26/2020,24526,Suppressed*,32
5/26/2020,24527,Suppressed*,50
5/26/2020,24528,Suppressed*,75
5/26/2020,24529,Suppressed*,57
5/26/2020,24530,0,20
5/26/2020,24531,5,122
5/26/2020,24534,5,40
5/26/2020,24536,0,3
5/26/2020,24538,Suppressed*,106
5/26/2020,24539,0,7
5/26/2020,24540,26,507
5/26/2020,24541,25,475
5/26/2020,24549,Suppressed*,58
5/26/2020,24550,5,137
5/26/2020,24551,20,476
5/26/2020,24553,Suppressed*,45
5/26/2020,24554,Suppressed*,82
5/26/2020,24555,Suppressed*,15
5/26/2020,24556,0,74
5/26/2020,24557,5,136
5/26/2020,24558,5,179
5/26/2020,24562,0,15
5/26/2020,24563,Suppressed*,106
5/26/2020,24565,0,13
5/26/2020,24566,Suppressed*,25
5/26/2020,24569,0,19
5/26/2020,24571,Suppressed*,40
5/26/2020,24572,12,374
5/26/2020,24574,Suppressed*,65
5/26/2020,24577,Suppressed*,88
5/26/2020,24578,Suppressed*,3
5/26/2020,24579,0,5
5/26/2020,24580,Suppressed*,20
5/26/2020,24586,Suppressed*,87
5/26/2020,24588,Suppressed*,207
5/26/2020,24589,0,50
5/26/2020,24590,11,245
5/26/2020,24592,13,365
5/26/2020,24593,Suppressed*,36
5/26/2020,24594,Suppressed*,38
5/26/2020,24595,0,6
5/26/2020,24597,Suppressed*,23
5/26/2020,24598,Suppressed*,40
5/26/2020,24599,Suppressed*,18
5/26/2020,24601,0,1
5/26/2020,24602,0,11
5/26/2020,24603,Suppressed*,12
5/26/2020,24605,Suppressed*,154
5/26/2020,24606,0,3
5/26/2020,24607,0,2
5/26/2020,24609,Suppressed*,101
5/26/2020,24612,0,3
5/26/2020,24613,0,21
5/26/2020,24614,17,287
5/26/2020,24620,0,17
5/26/2020,24622,0,17
5/26/2020,24628,0,5
5/26/2020,24630,0,87
5/26/2020,24631,0,24
5/26/2020,24634,0,8
5/26/2020,24635,0,11
5/26/2020,24637,0,34
5/26/2020,24639,Suppressed*,63
5/26/2020,24641,0,135
5/26/2020,24646,0,7
5/26/2020,24649,0,28
5/26/2020,24651,0,78
5/26/2020,24656,0,44
5/26/2020,24657,0,3
5/26/2020,"Not Reported",847,34795
5/26/2020,Out-of-State,0,4366
