"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/31/2020,23109,Suppressed*,41
5/31/2020,23110,0,16
5/31/2020,23111,107,1115
5/31/2020,23112,121,1530
5/31/2020,23113,95,923
5/31/2020,23114,53,597
5/31/2020,23115,5,10
5/31/2020,23116,115,987
5/31/2020,23117,16,336
5/31/2020,23119,Suppressed*,6
5/31/2020,23120,32,331
5/31/2020,23123,16,142
5/31/2020,23124,6,126
5/31/2020,23125,0,1
5/31/2020,23126,0,8
5/31/2020,23128,Suppressed*,24
5/31/2020,23129,0,5
5/31/2020,23130,Suppressed*,8
5/31/2020,23138,0,6
5/31/2020,23139,35,615
5/31/2020,23140,18,196
5/31/2020,23141,14,190
5/31/2020,23146,6,55
5/31/2020,23148,Suppressed*,37
5/31/2020,23149,8,70
5/31/2020,23150,72,434
5/31/2020,23153,Suppressed*,33
5/31/2020,23156,5,34
5/31/2020,23160,Suppressed*,11
5/31/2020,23161,0,1
5/31/2020,23163,0,1
5/31/2020,23168,10,239
5/31/2020,23169,0,19
5/31/2020,23173,0,3
5/31/2020,23175,Suppressed*,26
5/31/2020,23176,0,9
5/31/2020,23177,0,19
5/31/2020,23180,0,6
5/31/2020,23181,Suppressed*,153
5/31/2020,23185,144,1878
5/31/2020,23187,0,16
5/31/2020,23188,129,1417
5/31/2020,23192,12,144
5/31/2020,23219,16,381
5/31/2020,23220,73,722
5/31/2020,23221,35,401
5/31/2020,23222,105,763
5/31/2020,23223,296,1934
5/31/2020,23224,546,2822
5/31/2020,23225,291,1956
5/31/2020,23226,153,3073
5/31/2020,23227,100,968
5/31/2020,23228,193,1362
5/31/2020,23229,163,1178
5/31/2020,23230,25,256
5/31/2020,23231,134,1089
5/31/2020,23233,118,949
5/31/2020,23234,514,2073
5/31/2020,23235,145,1359
5/31/2020,23236,85,1001
5/31/2020,23237,162,927
5/31/2020,23238,240,1075
5/31/2020,23250,0,3
5/31/2020,23294,89,600
5/31/2020,23301,80,203
5/31/2020,23302,Suppressed*,14
5/31/2020,23303,16,86
5/31/2020,23304,Suppressed*,11
5/31/2020,23306,23,82
5/31/2020,23307,15,47
5/31/2020,23308,50,163
5/31/2020,23310,22,129
5/31/2020,23313,Suppressed*,4
5/31/2020,23314,12,225
5/31/2020,23315,Suppressed*,44
5/31/2020,23316,12,57
5/31/2020,23320,170,3248
5/31/2020,23321,57,1051
5/31/2020,23322,99,1334
5/31/2020,23323,80,943
5/31/2020,23324,67,620
5/31/2020,23325,47,555
5/31/2020,23336,9,87
5/31/2020,23337,0,15
5/31/2020,23347,15,47
5/31/2020,23350,66,218
5/31/2020,23354,13,28
5/31/2020,23356,Suppressed*,45
5/31/2020,23357,37,84
5/31/2020,23358,0,2
5/31/2020,23359,13,35
5/31/2020,23389,Suppressed*,4
5/31/2020,23395,17,55
5/31/2020,23398,Suppressed*,12
5/31/2020,23401,6,24
5/31/2020,23405,10,41
5/31/2020,23407,55,119
5/31/2020,23408,Suppressed*,6
5/31/2020,23409,Suppressed*,8
5/31/2020,23410,58,175
5/31/2020,23413,76,268
5/31/2020,23414,27,68
5/31/2020,23415,36,163
5/31/2020,23416,11,76
5/31/2020,23417,71,239
5/31/2020,23418,62,133
5/31/2020,23420,80,203
5/31/2020,23421,162,688
5/31/2020,23422,6,22
5/31/2020,23423,Suppressed*,11
5/31/2020,23426,5,9
5/31/2020,23427,5,14
5/31/2020,23430,33,425
5/31/2020,23432,7,34
5/31/2020,23433,0,40
5/31/2020,23434,176,1978
5/31/2020,23435,119,973
5/31/2020,23436,0,23
5/31/2020,23437,6,148
5/31/2020,23438,Suppressed*,67
5/31/2020,23440,0,8
5/31/2020,23441,30,63
5/31/2020,23442,24,122
5/31/2020,23451,56,1343
5/31/2020,23452,114,2112
5/31/2020,23453,54,1037
5/31/2020,23454,101,1908
5/31/2020,23455,50,1446
5/31/2020,23456,76,1626
5/31/2020,23457,7,112
5/31/2020,23459,5,88
5/31/2020,23460,0,24
5/31/2020,23461,0,15
5/31/2020,23462,143,2285
5/31/2020,23464,100,2045
5/31/2020,23480,Suppressed*,18
5/31/2020,23486,Suppressed*,6
5/31/2020,23487,62,202
5/31/2020,23488,8,29
5/31/2020,23502,49,1334
5/31/2020,23503,60,824
5/31/2020,23504,63,1104
5/31/2020,23505,42,1179
5/31/2020,23507,9,677
5/31/2020,23508,34,397
5/31/2020,23509,36,1411
5/31/2020,23510,50,554
5/31/2020,23511,0,89
5/31/2020,23513,59,916
5/31/2020,23517,8,147
5/31/2020,23518,67,978
5/31/2020,23523,17,243
5/31/2020,23551,0,1
5/31/2020,23601,28,1559
5/31/2020,23602,53,897
5/31/2020,23603,Suppressed*,66
5/31/2020,23604,Suppressed*,39
5/31/2020,23605,19,319
5/31/2020,23606,49,663
5/31/2020,23607,30,443
5/31/2020,23608,84,1022
5/31/2020,23651,Suppressed*,11
5/31/2020,23661,18,312
5/31/2020,23662,8,279
5/31/2020,23663,13,280
5/31/2020,23664,11,222
5/31/2020,23665,Suppressed*,49
5/31/2020,23666,94,1290
5/31/2020,23669,61,1654
5/31/2020,23690,0,64
5/31/2020,23691,0,9
5/31/2020,23692,18,386
5/31/2020,23693,13,389
5/31/2020,23696,0,68
5/31/2020,23701,123,1166
5/31/2020,23702,22,364
5/31/2020,23703,66,852
5/31/2020,23704,49,856
5/31/2020,23707,32,485
5/31/2020,23708,Suppressed*,259
5/31/2020,23709,0,125
5/31/2020,23801,10,145
5/31/2020,23803,137,1337
5/31/2020,23805,67,1306
5/31/2020,23806,0,2
5/31/2020,23821,Suppressed*,39
5/31/2020,23824,12,204
5/31/2020,23827,Suppressed*,44
5/31/2020,23828,Suppressed*,17
5/31/2020,23829,81,677
5/31/2020,23830,Suppressed*,60
5/31/2020,23831,122,1065
5/31/2020,23832,179,1296
5/31/2020,23833,6,43
5/31/2020,23834,128,1057
5/31/2020,23836,43,377
5/31/2020,23837,49,140
5/31/2020,23838,37,405
5/31/2020,23839,Suppressed*,33
5/31/2020,23840,Suppressed*,60
5/31/2020,23841,11,116
5/31/2020,23842,12,175
5/31/2020,23843,0,9
5/31/2020,23844,Suppressed*,14
5/31/2020,23845,0,6
5/31/2020,23846,Suppressed*,25
5/31/2020,23847,120,595
5/31/2020,23850,Suppressed*,41
5/31/2020,23851,41,850
5/31/2020,23856,Suppressed*,12
5/31/2020,23857,Suppressed*,18
5/31/2020,23860,142,1344
5/31/2020,23866,5,71
5/31/2020,23867,27,103
5/31/2020,23868,14,108
5/31/2020,23872,5,78
5/31/2020,23874,0,38
5/31/2020,23875,37,374
5/31/2020,23876,0,3
5/31/2020,23878,Suppressed*,38
5/31/2020,23879,5,15
5/31/2020,23881,Suppressed*,61
5/31/2020,23882,9,77
5/31/2020,23883,Suppressed*,63
5/31/2020,23884,Suppressed*,0
5/31/2020,23885,Suppressed*,85
5/31/2020,23887,0,7
5/31/2020,23888,7,68
5/31/2020,23889,Suppressed*,12
5/31/2020,23890,66,213
5/31/2020,23891,65,140
5/31/2020,23893,Suppressed*,8
5/31/2020,23894,0,11
5/31/2020,23897,Suppressed*,18
5/31/2020,23898,6,53
5/31/2020,23899,Suppressed*,14
5/31/2020,23901,96,695
5/31/2020,23915,Suppressed*,19
5/31/2020,23917,10,69
5/31/2020,23919,5,40
5/31/2020,23920,Suppressed*,51
5/31/2020,23921,8,93
5/31/2020,23922,13,233
5/31/2020,23923,8,98
5/31/2020,23924,94,253
5/31/2020,23927,64,265
5/31/2020,23930,6,192
5/31/2020,23934,Suppressed*,38
5/31/2020,23936,420,411
5/31/2020,23937,Suppressed*,88
5/31/2020,23938,0,8
5/31/2020,23942,6,53
5/31/2020,23943,0,3
5/31/2020,23944,Suppressed*,92
5/31/2020,23947,Suppressed*,149
5/31/2020,23950,10,69
5/31/2020,23952,0,8
5/31/2020,23954,Suppressed*,73
5/31/2020,23958,13,155
5/31/2020,23959,0,37
5/31/2020,23960,24,122
5/31/2020,23962,Suppressed*,32
5/31/2020,23963,0,13
5/31/2020,23964,0,36
5/31/2020,23966,8,95
5/31/2020,23967,Suppressed*,33
5/31/2020,23968,Suppressed*,28
5/31/2020,23970,16,165
5/31/2020,23974,8,144
5/31/2020,23976,0,13
5/31/2020,24011,0,6591
5/31/2020,24012,65,314
5/31/2020,24013,9,59
5/31/2020,24014,54,264
5/31/2020,24015,16,110
5/31/2020,24016,5,96
5/31/2020,24017,19,278
5/31/2020,24018,37,385
5/31/2020,24019,14,238
5/31/2020,24053,Suppressed*,40
5/31/2020,24054,17,106
5/31/2020,24055,21,214
5/31/2020,24058,0,4
5/31/2020,24059,0,7
5/31/2020,24060,41,599
5/31/2020,24064,0,33
5/31/2020,24065,Suppressed*,42
5/31/2020,24066,Suppressed*,21
5/31/2020,24067,Suppressed*,17
5/31/2020,24069,Suppressed*,40
5/31/2020,24070,Suppressed*,24
5/31/2020,24072,0,12
5/31/2020,24073,22,1031
5/31/2020,24076,0,13
5/31/2020,24077,Suppressed*,7
5/31/2020,24078,23,147
5/31/2020,24079,Suppressed*,17
5/31/2020,24082,0,5
5/31/2020,24083,7,31
5/31/2020,24084,8,253
5/31/2020,24085,7,15
5/31/2020,24087,6,71
5/31/2020,24088,0,15
5/31/2020,24089,Suppressed*,44
5/31/2020,24090,10,26
5/31/2020,24091,Suppressed*,75
5/31/2020,24092,Suppressed*,15
5/31/2020,24093,0,1
5/31/2020,24095,Suppressed*,28
5/31/2020,24101,Suppressed*,46
5/31/2020,24102,0,6
5/31/2020,24104,Suppressed*,92
5/31/2020,24105,0,5
5/31/2020,24112,66,676
5/31/2020,24120,Suppressed*,13
5/31/2020,24121,Suppressed*,145
5/31/2020,24122,Suppressed*,19
5/31/2020,24124,Suppressed*,45
5/31/2020,24127,Suppressed*,63
5/31/2020,24128,Suppressed*,21
5/31/2020,24131,0,1
5/31/2020,24132,0,8
5/31/2020,24133,Suppressed*,47
5/31/2020,24134,0,114
5/31/2020,24136,0,22
5/31/2020,24137,Suppressed*,20
5/31/2020,24138,0,30
5/31/2020,24139,Suppressed*,15
5/31/2020,24141,11,222
5/31/2020,24142,0,4
5/31/2020,24147,Suppressed*,12
5/31/2020,24148,14,125
5/31/2020,24149,0,35
5/31/2020,24150,Suppressed*,5
5/31/2020,24151,17,266
5/31/2020,24153,62,2170
5/31/2020,24161,0,8
5/31/2020,24162,6,52
5/31/2020,24165,Suppressed*,37
5/31/2020,24167,0,4
5/31/2020,24168,Suppressed*,25
5/31/2020,24171,13,111
5/31/2020,24174,Suppressed*,43
5/31/2020,24175,Suppressed*,49
5/31/2020,24176,Suppressed*,21
5/31/2020,24179,19,145
5/31/2020,24184,6,26
5/31/2020,24185,0,9
5/31/2020,24201,Suppressed*,401
5/31/2020,24202,8,238
5/31/2020,24210,19,359
5/31/2020,24211,10,307
5/31/2020,24216,10,87
5/31/2020,24217,0,4
5/31/2020,24219,9,562
5/31/2020,24220,0,15
5/31/2020,24221,0,6
5/31/2020,24224,5,82
5/31/2020,24225,0,14
5/31/2020,24226,0,35
5/31/2020,24228,0,119
5/31/2020,24230,0,122
5/31/2020,24236,5,43
5/31/2020,24237,0,9
5/31/2020,24239,0,6
5/31/2020,24243,0,56
5/31/2020,24244,Suppressed*,159
5/31/2020,24245,0,24
5/31/2020,24246,0,8
5/31/2020,24248,Suppressed*,57
5/31/2020,24250,0,18
5/31/2020,24251,Suppressed*,215
5/31/2020,24256,0,53
5/31/2020,24258,0,31
5/31/2020,24260,0,86
5/31/2020,24263,Suppressed*,150
5/31/2020,24265,0,14
5/31/2020,24266,Suppressed*,169
5/31/2020,24269,0,8
5/31/2020,24270,Suppressed*,8
5/31/2020,24271,0,58
5/31/2020,24272,0,8
5/31/2020,24273,Suppressed*,126
5/31/2020,24277,Suppressed*,128
5/31/2020,24279,Suppressed*,48
5/31/2020,24280,0,8
5/31/2020,24281,0,45
5/31/2020,24282,0,16
5/31/2020,24283,0,63
5/31/2020,24290,0,42
5/31/2020,24292,0,12
5/31/2020,24293,Suppressed*,217
5/31/2020,24301,6,367
5/31/2020,24311,0,31
5/31/2020,24312,0,42
5/31/2020,24313,Suppressed*,13
5/31/2020,24314,0,31
5/31/2020,24315,0,47
5/31/2020,24316,0,2
5/31/2020,24317,5,68
5/31/2020,24318,0,10
5/31/2020,24319,5,102
5/31/2020,24322,0,3
5/31/2020,24323,Suppressed*,14
5/31/2020,24324,0,45
5/31/2020,24325,Suppressed*,13
5/31/2020,24326,0,15
5/31/2020,24328,Suppressed*,27
5/31/2020,24330,18,94
5/31/2020,24333,177,715
5/31/2020,24340,Suppressed*,89
5/31/2020,24343,40,270
5/31/2020,24347,Suppressed*,32
5/31/2020,24348,Suppressed*,106
5/31/2020,24350,0,20
5/31/2020,24351,0,7
5/31/2020,24352,Suppressed*,17
5/31/2020,24354,6,293
5/31/2020,24360,5,124
5/31/2020,24361,Suppressed*,87
5/31/2020,24363,Suppressed*,14
5/31/2020,24366,Suppressed*,20
5/31/2020,24368,Suppressed*,84
5/31/2020,24370,Suppressed*,94
5/31/2020,24374,0,19
5/31/2020,24375,0,13
5/31/2020,24377,0,4
5/31/2020,24378,Suppressed*,14
5/31/2020,24380,Suppressed*,15
5/31/2020,24381,5,68
5/31/2020,24382,10,298
5/31/2020,24401,62,734
5/31/2020,24412,0,1
5/31/2020,24413,0,6
5/31/2020,24415,0,2
5/31/2020,24416,13,53
5/31/2020,24421,Suppressed*,45
5/31/2020,24422,7,138
5/31/2020,24426,15,303
5/31/2020,24430,Suppressed*,49
5/31/2020,24431,5,66
5/31/2020,24432,Suppressed*,1
5/31/2020,24433,0,1
5/31/2020,24435,Suppressed*,27
5/31/2020,24437,0,14
5/31/2020,24439,0,18
5/31/2020,24440,8,60
5/31/2020,24441,30,190
5/31/2020,24442,0,2
5/31/2020,24445,0,34
5/31/2020,24448,Suppressed*,8
5/31/2020,24450,9,279
5/31/2020,24457,Suppressed*,23
5/31/2020,24458,0,5
5/31/2020,24459,6,12
5/31/2020,24460,0,21
5/31/2020,24465,Suppressed*,26
5/31/2020,24467,Suppressed*,37
5/31/2020,24471,Suppressed*,45
5/31/2020,24472,Suppressed*,70
5/31/2020,24473,0,8
5/31/2020,24474,0,10
5/31/2020,24476,Suppressed*,11
5/31/2020,24477,15,214
5/31/2020,24479,0,32
5/31/2020,24482,5,89
5/31/2020,24483,Suppressed*,8
5/31/2020,24484,0,7
5/31/2020,24485,Suppressed*,6
5/31/2020,24486,20,100
5/31/2020,24487,0,5
5/31/2020,24501,29,843
5/31/2020,24502,34,991
5/31/2020,24503,13,483
5/31/2020,24504,7,242
5/31/2020,24517,Suppressed*,145
5/31/2020,24520,Suppressed*,42
5/31/2020,24521,8,292
5/31/2020,24522,21,289
5/31/2020,24523,22,671
5/31/2020,24526,Suppressed*,43
5/31/2020,24527,Suppressed*,61
5/31/2020,24528,Suppressed*,86
5/31/2020,24529,Suppressed*,64
5/31/2020,24530,0,24
5/31/2020,24531,6,151
5/31/2020,24534,5,45
5/31/2020,24536,0,3
5/31/2020,24538,Suppressed*,120
5/31/2020,24539,0,7
5/31/2020,24540,32,608
5/31/2020,24541,29,577
5/31/2020,24549,Suppressed*,71
5/31/2020,24550,5,163
5/31/2020,24551,20,579
5/31/2020,24553,Suppressed*,52
5/31/2020,24554,Suppressed*,93
5/31/2020,24555,Suppressed*,22
5/31/2020,24556,0,92
5/31/2020,24557,6,159
5/31/2020,24558,5,201
5/31/2020,24562,0,18
5/31/2020,24563,Suppressed*,134
5/31/2020,24565,0,18
5/31/2020,24566,Suppressed*,28
5/31/2020,24569,0,23
5/31/2020,24571,Suppressed*,44
5/31/2020,24572,13,453
5/31/2020,24574,Suppressed*,76
5/31/2020,24577,Suppressed*,111
5/31/2020,24578,Suppressed*,4
5/31/2020,24579,0,5
5/31/2020,24580,Suppressed*,22
5/31/2020,24586,Suppressed*,114
5/31/2020,24588,Suppressed*,243
5/31/2020,24589,0,52
5/31/2020,24590,11,278
5/31/2020,24592,13,536
5/31/2020,24593,Suppressed*,43
5/31/2020,24594,Suppressed*,44
5/31/2020,24595,0,7
5/31/2020,24597,Suppressed*,23
5/31/2020,24598,Suppressed*,45
5/31/2020,24599,Suppressed*,22
5/31/2020,24601,0,1
5/31/2020,24602,0,12
5/31/2020,24603,Suppressed*,12
5/31/2020,24605,Suppressed*,170
5/31/2020,24606,0,3
5/31/2020,24607,0,2
5/31/2020,24609,Suppressed*,112
5/31/2020,24612,0,4
5/31/2020,24613,0,25
5/31/2020,24614,17,296
5/31/2020,24620,0,21
5/31/2020,24622,0,20
5/31/2020,24628,0,6
5/31/2020,24630,0,106
5/31/2020,24631,0,25
5/31/2020,24634,0,9
5/31/2020,24635,0,11
5/31/2020,24637,Suppressed*,46
5/31/2020,24639,Suppressed*,68
5/31/2020,24641,0,145
5/31/2020,24646,0,7
5/31/2020,24649,0,34
5/31/2020,24651,0,278
5/31/2020,24656,0,48
5/31/2020,24657,0,3
5/31/2020,"Not Reported",1002,1767
5/31/2020,Out-of-State,0,6406
