"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-06-15,20105,102,1279
2020-06-15,20106,34,207
2020-06-15,20109,1078,3852
2020-06-15,20110,1401,5629
2020-06-15,20111,860,3065
2020-06-15,20112,196,1488
2020-06-15,20115,36,261
2020-06-15,20117,8,104
2020-06-15,20118,Suppressed*,78
2020-06-15,20119,26,201
2020-06-15,20120,309,1822
2020-06-15,20121,214,1247
2020-06-15,20124,61,613
2020-06-15,20129,7,50
2020-06-15,20130,0,13
2020-06-15,20132,60,781
2020-06-15,20135,10,135
2020-06-15,20136,178,1321
2020-06-15,20137,13,87
2020-06-15,20139,Suppressed*,10
2020-06-15,20141,18,287
2020-06-15,20143,Suppressed*,55
2020-06-15,20144,Suppressed*,32
2020-06-15,20147,355,3416
2020-06-15,20148,170,1897
2020-06-15,20151,258,1230
2020-06-15,20152,158,1547
2020-06-15,20155,240,1875
2020-06-15,20158,16,182
2020-06-15,20164,1094,3927
2020-06-15,20165,274,2645
2020-06-15,20166,177,931
2020-06-15,20169,92,1070
2020-06-15,20170,973,3119
2020-06-15,20171,287,1701
2020-06-15,20175,215,2055
2020-06-15,20176,636,3404
2020-06-15,20180,22,323
2020-06-15,20181,35,442
2020-06-15,20184,Suppressed*,45
2020-06-15,20186,67,948
2020-06-15,20187,70,760
2020-06-15,20190,211,1544
2020-06-15,20191,295,1489
2020-06-15,20194,35,474
2020-06-15,20197,7,118
2020-06-15,20198,6,81
2020-06-15,22003,1197,4544
2020-06-15,22015,366,2056
2020-06-15,22025,114,942
2020-06-15,22026,227,1315
2020-06-15,22027,44,148
2020-06-15,22030,380,2948
2020-06-15,22031,394,2331
2020-06-15,22032,127,1184
2020-06-15,22033,247,1806
2020-06-15,22035,Suppressed*,38
2020-06-15,22039,58,708
2020-06-15,22041,707,2902
2020-06-15,22042,759,2804
2020-06-15,22043,230,1137
2020-06-15,22044,260,1030
2020-06-15,22046,194,1099
2020-06-15,22060,14,165
2020-06-15,22066,70,681
2020-06-15,22079,293,1732
2020-06-15,22101,123,1751
2020-06-15,22102,122,1198
2020-06-15,22124,61,697
2020-06-15,22125,Suppressed*,43
2020-06-15,22134,18,109
2020-06-15,22150,735,3143
2020-06-15,22151,269,1130
2020-06-15,22152,193,1257
2020-06-15,22153,163,1307
2020-06-15,22172,143,710
2020-06-15,22180,215,1260
2020-06-15,22181,59,550
2020-06-15,22182,117,1100
2020-06-15,22191,1475,6557
2020-06-15,22192,637,4477
2020-06-15,22193,1411,6478
2020-06-15,22201,210,1706
2020-06-15,22202,198,1262
2020-06-15,22203,305,1582
2020-06-15,22204,943,4138
2020-06-15,22205,135,1235
2020-06-15,22206,168,1144
2020-06-15,22207,267,1852
2020-06-15,22209,85,633
2020-06-15,22211,Suppressed*,16
2020-06-15,22213,18,146
2020-06-15,22214,0,2
2020-06-15,22301,77,785
2020-06-15,22302,228,2128
2020-06-15,22303,204,960
2020-06-15,22304,636,3724
2020-06-15,22305,580,2028
2020-06-15,22306,809,2831
2020-06-15,22307,70,557
2020-06-15,22308,67,473
2020-06-15,22309,605,2186
2020-06-15,22310,281,1460
2020-06-15,22311,418,2056
2020-06-15,22312,539,2239
2020-06-15,22314,192,1838
2020-06-15,22315,100,1112
2020-06-15,22401,196,1725
2020-06-15,22405,133,1565
2020-06-15,22406,106,1223
2020-06-15,22407,522,3567
2020-06-15,22408,173,1488
2020-06-15,22427,12,165
2020-06-15,22432,Suppressed*,26
2020-06-15,22433,Suppressed*,8
2020-06-15,22435,Suppressed*,90
2020-06-15,22436,0,32
2020-06-15,22437,Suppressed*,36
2020-06-15,22438,Suppressed*,24
2020-06-15,22443,33,331
2020-06-15,22448,Suppressed*,29
2020-06-15,22454,Suppressed*,64
2020-06-15,22460,5,66
2020-06-15,22469,13,94
2020-06-15,22473,19,210
2020-06-15,22476,Suppressed*,17
2020-06-15,22480,0,39
2020-06-15,22482,Suppressed*,123
2020-06-15,22485,87,1128
2020-06-15,22488,Suppressed*,55
2020-06-15,22503,6,212
2020-06-15,22504,0,9
2020-06-15,22508,54,687
2020-06-15,22509,Suppressed*,5
2020-06-15,22511,5,43
2020-06-15,22514,13,116
2020-06-15,22520,35,254
2020-06-15,22529,Suppressed*,12
2020-06-15,22530,0,3
2020-06-15,22534,Suppressed*,108
2020-06-15,22535,Suppressed*,30
2020-06-15,22538,0,13
2020-06-15,22539,Suppressed*,96
2020-06-15,22542,6,95
2020-06-15,22546,54,710
2020-06-15,22548,0,3
2020-06-15,22551,79,915
2020-06-15,22553,45,702
2020-06-15,22554,425,2908
2020-06-15,22556,211,1388
2020-06-15,22560,38,712
2020-06-15,22567,6,150
2020-06-15,22572,280,660
2020-06-15,22576,0,58
2020-06-15,22578,Suppressed*,83
2020-06-15,22579,Suppressed*,9
2020-06-15,22580,19,225
2020-06-15,22601,274,9340
2020-06-15,22602,158,468
2020-06-15,22603,98,282
2020-06-15,22610,8,24
2020-06-15,22611,18,179
2020-06-15,22620,8,66
2020-06-15,22623,Suppressed*,6
2020-06-15,22624,7,30
2020-06-15,22625,6,38
2020-06-15,22627,0,21
2020-06-15,22630,203,1018
2020-06-15,22637,Suppressed*,21
2020-06-15,22639,0,12
2020-06-15,22640,Suppressed*,12
2020-06-15,22641,0,2
2020-06-15,22642,20,99
2020-06-15,22643,0,13
2020-06-15,22644,48,70
2020-06-15,22645,23,72
2020-06-15,22646,0,8
2020-06-15,22650,Suppressed*,18
2020-06-15,22652,6,28
2020-06-15,22654,Suppressed*,10
2020-06-15,22655,105,294
2020-06-15,22656,20,71
2020-06-15,22657,53,218
2020-06-15,22660,11,23
2020-06-15,22663,12,19
2020-06-15,22664,179,745
2020-06-15,22701,681,2470
2020-06-15,22709,Suppressed*,36
2020-06-15,22711,0,3
2020-06-15,22712,97,559
2020-06-15,22713,7,49
2020-06-15,22714,14,59
2020-06-15,22715,Suppressed*,54
2020-06-15,22716,Suppressed*,25
2020-06-15,22718,Suppressed*,23
2020-06-15,22719,0,9
2020-06-15,22720,Suppressed*,37
2020-06-15,22722,0,6
2020-06-15,22723,0,5
2020-06-15,22724,12,89
2020-06-15,22726,22,87
2020-06-15,22727,19,240
2020-06-15,22728,12,135
2020-06-15,22729,Suppressed*,13
2020-06-15,22730,Suppressed*,5
2020-06-15,22731,Suppressed*,15
2020-06-15,22732,Suppressed*,13
2020-06-15,22733,17,71
2020-06-15,22734,24,173
2020-06-15,22735,Suppressed*,74
2020-06-15,22736,Suppressed*,24
2020-06-15,22737,7,104
2020-06-15,22738,Suppressed*,40
2020-06-15,22740,Suppressed*,46
2020-06-15,22741,0,11
2020-06-15,22742,20,110
2020-06-15,22743,0,3
2020-06-15,22747,Suppressed*,30
2020-06-15,22749,0,14
2020-06-15,22801,612,2459
2020-06-15,22802,488,1915
2020-06-15,22807,Suppressed*,6
2020-06-15,22810,Suppressed*,30
2020-06-15,22811,Suppressed*,29
2020-06-15,22812,29,399
2020-06-15,22815,85,426
2020-06-15,22820,0,5
2020-06-15,22821,24,221
2020-06-15,22824,74,155
2020-06-15,22827,70,561
2020-06-15,22830,16,80
2020-06-15,22831,Suppressed*,45
2020-06-15,22832,Suppressed*,45
2020-06-15,22834,6,54
2020-06-15,22835,151,519
2020-06-15,22840,17,206
2020-06-15,22841,17,131
2020-06-15,22842,71,192
