"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-07-21,20105,147,2345
2020-07-21,20106,49,351
2020-07-21,20109,1267,5815
2020-07-21,20110,1632,8003
2020-07-21,20111,1048,4850
2020-07-21,20112,269,2659
2020-07-21,20115,41,508
2020-07-21,20117,11,199
2020-07-21,20118,5,159
2020-07-21,20119,35,348
2020-07-21,20120,396,3412
2020-07-21,20121,273,2203
2020-07-21,20124,81,1215
2020-07-21,20129,11,90
2020-07-21,20130,0,28
2020-07-21,20132,89,1661
2020-07-21,20135,12,269
2020-07-21,20136,253,2381
2020-07-21,20137,15,167
2020-07-21,20139,Suppressed*,19
2020-07-21,20141,33,639
2020-07-21,20143,5,99
2020-07-21,20144,Suppressed*,61
2020-07-21,20147,556,6626
2020-07-21,20148,271,3889
2020-07-21,20151,315,2104
2020-07-21,20152,250,2741
2020-07-21,20155,310,3426
2020-07-21,20158,27,431
2020-07-21,20164,1319,6014
2020-07-21,20165,373,4579
2020-07-21,20166,231,1511
2020-07-21,20169,122,1982
2020-07-21,20170,1105,5044
2020-07-21,20171,330,3393
2020-07-21,20175,302,3693
2020-07-21,20176,913,6497
2020-07-21,20180,39,718
2020-07-21,20181,54,836
2020-07-21,20184,Suppressed*,84
2020-07-21,20186,109,1765
2020-07-21,20187,117,1382
2020-07-21,20190,226,2580
2020-07-21,20191,336,2615
2020-07-21,20194,43,891
2020-07-21,20197,14,247
2020-07-21,20198,8,166
2020-07-21,22003,1361,6960
2020-07-21,22015,430,3574
2020-07-21,22025,132,1571
2020-07-21,22026,286,2194
2020-07-21,22027,59,240
2020-07-21,22030,455,5131
2020-07-21,22031,444,3916
2020-07-21,22032,152,2265
2020-07-21,22033,307,3265
2020-07-21,22035,Suppressed*,40
2020-07-21,22039,99,1435
2020-07-21,22041,777,3958
2020-07-21,22042,876,4477
2020-07-21,22043,273,1985
2020-07-21,22044,282,1600
2020-07-21,22046,216,1939
2020-07-21,22060,31,357
2020-07-21,22066,91,1324
2020-07-21,22079,372,2914
2020-07-21,22101,149,3188
2020-07-21,22102,144,2130
2020-07-21,22124,72,1397
2020-07-21,22125,5,85
2020-07-21,22134,24,193
2020-07-21,22150,806,4754
2020-07-21,22151,299,1813
2020-07-21,22152,238,2312
2020-07-21,22153,212,2453
2020-07-21,22172,189,1178
2020-07-21,22180,240,2310
2020-07-21,22181,78,1168
2020-07-21,22182,146,2143
2020-07-21,22185,0,Suppressed*
2020-07-21,22191,1891,10659
2020-07-21,22192,869,7406
2020-07-21,22193,1699,10107
2020-07-21,22201,235,3410
2020-07-21,22202,236,2606
2020-07-21,22203,354,2759
2020-07-21,22204,1114,6806
2020-07-21,22205,152,2117
2020-07-21,22206,200,2149
2020-07-21,22207,329,3820
2020-07-21,22209,94,1279
2020-07-21,22211,Suppressed*,21
2020-07-21,22213,20,286
2020-07-21,22214,0,Suppressed*
2020-07-21,22301,98,1401
2020-07-21,22302,267,3064
2020-07-21,22303,239,1542
2020-07-21,22304,772,5824
2020-07-21,22305,626,2804
2020-07-21,22306,946,4286
2020-07-21,22307,87,1019
2020-07-21,22308,81,932
2020-07-21,22309,715,3476
2020-07-21,22310,307,2490
2020-07-21,22311,497,2873
2020-07-21,22312,655,3516
2020-07-21,22314,235,3297
2020-07-21,22315,139,2175
2020-07-21,22401,289,3150
2020-07-21,22405,173,2731
2020-07-21,22406,150,2284
2020-07-21,22407,702,6693
2020-07-21,22408,254,2696
2020-07-21,22427,17,759
2020-07-21,22432,Suppressed*,73
2020-07-21,22433,Suppressed*,12
2020-07-21,22435,15,301
2020-07-21,22436,Suppressed*,66
2020-07-21,22437,Suppressed*,94
2020-07-21,22438,6,61
2020-07-21,22443,39,755
2020-07-21,22448,Suppressed*,82
2020-07-21,22454,Suppressed*,147
2020-07-21,22460,9,203
2020-07-21,22469,44,292
2020-07-21,22473,23,624
2020-07-21,22476,Suppressed*,29
2020-07-21,22480,0,343
2020-07-21,22482,8,458
2020-07-21,22485,103,2015
2020-07-21,22488,56,234
2020-07-21,22503,9,431
2020-07-21,22504,0,25
2020-07-21,22508,75,1258
2020-07-21,22509,Suppressed*,7
2020-07-21,22511,6,137
2020-07-21,22514,17,222
2020-07-21,22520,47,733
2020-07-21,22529,Suppressed*,25
2020-07-21,22530,0,6
2020-07-21,22534,7,210
2020-07-21,22535,Suppressed*,50
2020-07-21,22538,0,24
2020-07-21,22539,8,272
2020-07-21,22542,9,184
2020-07-21,22546,88,1381
2020-07-21,22548,0,10
2020-07-21,22551,113,1624
2020-07-21,22553,72,1288
2020-07-21,22554,529,5260
2020-07-21,22556,266,2392
2020-07-21,22560,53,1213
2020-07-21,22567,6,279
2020-07-21,22572,297,1304
2020-07-21,22576,Suppressed*,152
2020-07-21,22578,Suppressed*,209
2020-07-21,22579,Suppressed*,29
2020-07-21,22580,28,421
2020-07-21,22601,383,13602
2020-07-21,22602,210,1688
2020-07-21,22603,155,1378
2020-07-21,22610,13,82
2020-07-21,22611,32,658
2020-07-21,22620,13,169
2020-07-21,22623,Suppressed*,17
2020-07-21,22624,11,129
2020-07-21,22625,10,187
2020-07-21,22627,Suppressed*,53
2020-07-21,22630,291,2099
2020-07-21,22637,6,106
2020-07-21,22639,Suppressed*,32
2020-07-21,22640,Suppressed*,18
2020-07-21,22641,0,10
2020-07-21,22642,26,219
2020-07-21,22643,0,20
2020-07-21,22644,57,128
2020-07-21,22645,29,204
2020-07-21,22646,0,20
2020-07-21,22650,Suppressed*,34
2020-07-21,22652,9,72
2020-07-21,22654,Suppressed*,34
2020-07-21,22655,129,1009
2020-07-21,22656,26,269
2020-07-21,22657,74,611
2020-07-21,22660,17,81
2020-07-21,22663,14,75
2020-07-21,22664,207,1290
2020-07-21,22701,771,4241
2020-07-21,22709,7,176
2020-07-21,22711,0,5
2020-07-21,22712,119,958
2020-07-21,22713,8,91
2020-07-21,22714,14,87
2020-07-21,22715,Suppressed*,91
2020-07-21,22716,6,63
2020-07-21,22718,7,46
2020-07-21,22719,0,16
2020-07-21,22720,6,64
2020-07-21,22722,0,11
2020-07-21,22723,Suppressed*,11
2020-07-21,22724,18,164
2020-07-21,22726,23,113
2020-07-21,22727,23,521
2020-07-21,22728,20,235
2020-07-21,22729,Suppressed*,21
2020-07-21,22730,Suppressed*,7
2020-07-21,22731,Suppressed*,26
2020-07-21,22732,Suppressed*,23
2020-07-21,22733,21,114
2020-07-21,22734,32,300
2020-07-21,22735,Suppressed*,142
2020-07-21,22736,5,39
2020-07-21,22737,20,198
2020-07-21,22738,Suppressed*,83
2020-07-21,22740,Suppressed*,84
2020-07-21,22741,0,17
2020-07-21,22742,19,165
2020-07-21,22743,Suppressed*,6
2020-07-21,22747,Suppressed*,75
2020-07-21,22749,0,17
2020-07-21,22801,731,4430
2020-07-21,22802,559,3331
2020-07-21,22807,Suppressed*,13
2020-07-21,22810,Suppressed*,66
2020-07-21,22811,Suppressed*,45
2020-07-21,22812,48,780
2020-07-21,22815,105,855
2020-07-21,22820,0,12
2020-07-21,22821,38,451
2020-07-21,22824,96,375
2020-07-21,22827,96,1050
2020-07-21,22830,17,162
2020-07-21,22831,8,86
2020-07-21,22832,6,88
2020-07-21,22834,7,120
2020-07-21,22835,165,858
2020-07-21,22840,27,445
2020-07-21,22841,25,273
2020-07-21,22842,85,402
2020-07-21,22843,7,166
2020-07-21,22844,81,594
2020-07-21,22845,0,9
2020-07-21,22846,16,182
2020-07-21,22847,6,66
2020-07-21,22849,64,450
2020-07-21,22850,9,84
2020-07-21,22851,86,403
2020-07-21,22853,82,485
2020-07-21,22901,283,4971
2020-07-21,22902,227,3159
2020-07-21,22903,262,4568
2020-07-21,22904,Suppressed*,90
2020-07-21,22911,123,2342
2020-07-21,22920,10,318
2020-07-21,22922,7,160
2020-07-21,22923,25,495
2020-07-21,22931,0,29
2020-07-21,22932,27,849
2020-07-21,22935,5,107
2020-07-21,22936,20,514
2020-07-21,22937,5,130
2020-07-21,22938,Suppressed*,103
2020-07-21,22939,15,636
2020-07-21,22940,5,116
2020-07-21,22942,33,980
2020-07-21,22943,Suppressed*,55
2020-07-21,22946,Suppressed*,25
2020-07-21,22947,17,485
2020-07-21,22948,0,17
2020-07-21,22949,0,143
2020-07-21,22952,6,185
2020-07-21,22958,8,144
2020-07-21,22959,8,191
2020-07-21,22960,54,1521
2020-07-21,22963,51,1425
2020-07-21,22964,0,19
2020-07-21,22967,Suppressed*,164
2020-07-21,22968,58,1054
2020-07-21,22969,Suppressed*,134
2020-07-21,22971,0,123
2020-07-21,22972,Suppressed*,45
2020-07-21,22973,25,899
2020-07-21,22974,32,475
2020-07-21,22976,Suppressed*,21
2020-07-21,22980,152,2884
2020-07-21,22989,0,11
2020-07-21,23002,45,1300
2020-07-21,23004,13,115
2020-07-21,23005,80,1923
2020-07-21,23009,33,679
2020-07-21,23011,Suppressed*,151
2020-07-21,23015,17,377
2020-07-21,23021,0,13
2020-07-21,23022,15,120
2020-07-21,23023,Suppressed*,30
2020-07-21,23024,43,776
2020-07-21,23025,0,23
2020-07-21,23027,15,136
2020-07-21,23030,33,567
2020-07-21,23032,0,31
2020-07-21,23035,Suppressed*,95
2020-07-21,23038,10,153
2020-07-21,23039,Suppressed*,87
2020-07-21,23040,34,438
2020-07-21,23043,Suppressed*,132
2020-07-21,23045,0,Suppressed*
2020-07-21,23047,10,199
2020-07-21,23050,Suppressed*,67
2020-07-21,23055,42,126
2020-07-21,23056,Suppressed*,13
2020-07-21,23059,132,3020
2020-07-21,23060,231,3887
2020-07-21,23061,65,1848
2020-07-21,23062,7,204
2020-07-21,23063,63,715
2020-07-21,23064,0,8
2020-07-21,23065,Suppressed*,145
2020-07-21,23066,0,69
2020-07-21,23068,0,18
2020-07-21,23069,14,339
2020-07-21,23070,0,33
2020-07-21,23071,Suppressed*,123
2020-07-21,23072,33,931
2020-07-21,23075,150,1278
2020-07-21,23076,0,43
2020-07-21,23079,0,28
2020-07-21,23083,13,212
2020-07-21,23084,9,196
2020-07-21,23085,Suppressed*,26
2020-07-21,23086,17,272
2020-07-21,23089,17,479
2020-07-21,23091,0,31
2020-07-21,23092,0,130
2020-07-21,23093,56,1452
2020-07-21,23102,14,293
2020-07-21,23103,33,619
2020-07-21,23106,Suppressed*,89
2020-07-21,23108,0,7
2020-07-21,23109,Suppressed*,166
2020-07-21,23110,Suppressed*,51
2020-07-21,23111,177,3905
2020-07-21,23112,250,5543
2020-07-21,23113,170,3062
2020-07-21,23114,101,1891
2020-07-21,23115,13,36
2020-07-21,23116,189,3149
2020-07-21,23117,35,965
2020-07-21,23119,Suppressed*,27
2020-07-21,23120,57,1109
2020-07-21,23123,18,259
2020-07-21,23124,21,437
2020-07-21,23125,Suppressed*,11
2020-07-21,23126,5,53
2020-07-21,23128,Suppressed*,92
2020-07-21,23129,Suppressed*,34
2020-07-21,23130,Suppressed*,13
2020-07-21,23138,0,43
2020-07-21,23139,81,1980
2020-07-21,23140,31,633
2020-07-21,23141,37,668
2020-07-21,23146,9,263
2020-07-21,23148,Suppressed*,168
2020-07-21,23149,8,366
2020-07-21,23150,112,1370
2020-07-21,23153,5,122
2020-07-21,23156,6,116
2020-07-21,23160,13,92
2020-07-21,23161,0,7
2020-07-21,23163,0,11
2020-07-21,23168,26,760
2020-07-21,23169,Suppressed*,89
2020-07-21,23173,Suppressed*,27
2020-07-21,23175,6,194
2020-07-21,23176,0,56
2020-07-21,23177,Suppressed*,68
2020-07-21,23180,0,28
2020-07-21,23181,8,566
2020-07-21,23185,327,4985
2020-07-21,23187,Suppressed*,32
2020-07-21,23188,268,4633
2020-07-21,23192,23,616
2020-07-21,23219,31,1013
2020-07-21,23220,169,4146
2020-07-21,23221,66,1903
2020-07-21,23222,190,3253
2020-07-21,23223,472,7404
2020-07-21,23224,1036,7654
2020-07-21,23225,578,6855
2020-07-21,23226,262,3474
2020-07-21,23227,206,4483
2020-07-21,23228,428,4642
2020-07-21,23229,316,4560
2020-07-21,23230,98,3404
2020-07-21,23231,264,4313
2020-07-21,23233,186,3526
2020-07-21,23234,1229,6704
2020-07-21,23235,332,4253
2020-07-21,23236,203,3109
2020-07-21,23237,443,3340
2020-07-21,23238,314,3637
2020-07-21,23250,0,6
2020-07-21,23294,188,1956
2020-07-21,23301,98,302
2020-07-21,23302,Suppressed*,20
2020-07-21,23303,21,152
2020-07-21,23304,Suppressed*,18
2020-07-21,23306,26,170
2020-07-21,23307,18,88
2020-07-21,23308,54,265
2020-07-21,23310,34,379
2020-07-21,23313,Suppressed*,13
2020-07-21,23314,37,696
2020-07-21,23315,6,127
2020-07-21,23316,14,116
2020-07-21,23320,497,10288
2020-07-21,23321,232,3333
2020-07-21,23322,270,6178
2020-07-21,23323,351,3503
2020-07-21,23324,308,2217
2020-07-21,23325,128,1610
2020-07-21,23336,10,221
2020-07-21,23337,0,29
2020-07-21,23347,20,103
2020-07-21,23350,76,443
2020-07-21,23354,15,59
2020-07-21,23356,Suppressed*,126
2020-07-21,23357,42,119
2020-07-21,23358,0,9
2020-07-21,23359,16,69
2020-07-21,23389,Suppressed*,12
2020-07-21,23395,19,111
2020-07-21,23398,5,25
2020-07-21,23401,Suppressed*,43
2020-07-21,23405,10,92
2020-07-21,23407,64,171
2020-07-21,23408,Suppressed*,12
2020-07-21,23409,Suppressed*,14
2020-07-21,23410,68,1297
2020-07-21,23413,83,342
2020-07-21,23414,35,89
2020-07-21,23415,38,274
2020-07-21,23416,12,110
2020-07-21,23417,89,475
2020-07-21,23418,69,245
2020-07-21,23420,91,381
2020-07-21,23421,186,1002
2020-07-21,23422,7,57
2020-07-21,23423,Suppressed*,23
2020-07-21,23426,5,14
2020-07-21,23427,Suppressed*,24
2020-07-21,23430,106,1614
2020-07-21,23432,14,112
2020-07-21,23433,0,94
2020-07-21,23434,462,6593
2020-07-21,23435,275,3075
2020-07-21,23436,Suppressed*,79
2020-07-21,23437,18,399
2020-07-21,23438,6,170
2020-07-21,23440,0,12
2020-07-21,23441,41,98
2020-07-21,23442,29,200
2020-07-21,23451,296,5078
2020-07-21,23452,390,6238
2020-07-21,23453,209,3279
2020-07-21,23454,382,6637
2020-07-21,23455,231,4874
2020-07-21,23456,287,6341
2020-07-21,23457,14,345
2020-07-21,23459,24,244
2020-07-21,23460,9,83
2020-07-21,23461,Suppressed*,119
2020-07-21,23462,559,7440
2020-07-21,23464,384,6951
2020-07-21,23480,Suppressed*,42
2020-07-21,23486,Suppressed*,12
2020-07-21,23487,100,759
2020-07-21,23488,8,38
2020-07-21,23502,244,3328
2020-07-21,23503,228,2745
2020-07-21,23504,361,3199
2020-07-21,23505,228,3438
2020-07-21,23507,52,1800
2020-07-21,23508,134,1629
2020-07-21,23509,129,2449
2020-07-21,23510,102,1606
2020-07-21,23511,31,637
2020-07-21,23513,335,3360
2020-07-21,23517,46,571
2020-07-21,23518,195,2994
2020-07-21,23523,123,870
2020-07-21,23551,Suppressed*,17
2020-07-21,23601,150,5105
2020-07-21,23602,246,3742
2020-07-21,23603,20,242
2020-07-21,23604,28,94
2020-07-21,23605,91,1104
2020-07-21,23606,202,2133
2020-07-21,23607,165,1891
2020-07-21,23608,330,3518
2020-07-21,23651,Suppressed*,31
2020-07-21,23661,85,1380
2020-07-21,23662,28,875
2020-07-21,23663,50,948
2020-07-21,23664,28,698
2020-07-21,23665,15,148
2020-07-21,23666,337,4557
2020-07-21,23669,216,3789
2020-07-21,23690,8,261
2020-07-21,23691,0,16
2020-07-21,23692,56,1303
2020-07-21,23693,72,1316
2020-07-21,23696,9,202
2020-07-21,23701,283,2981
2020-07-21,23702,112,1042
2020-07-21,23703,247,3240
2020-07-21,23704,239,2446
2020-07-21,23707,127,1513
2020-07-21,23708,25,490
2020-07-21,23709,Suppressed*,150
2020-07-21,23801,59,370
2020-07-21,23803,334,4420
2020-07-21,23805,190,3856
2020-07-21,23806,0,177
2020-07-21,23821,7,266
2020-07-21,23824,34,785
2020-07-21,23827,5,139
2020-07-21,23828,Suppressed*,43
2020-07-21,23829,83,883
2020-07-21,23830,12,179
2020-07-21,23831,272,3890
2020-07-21,23832,425,4698
2020-07-21,23833,11,195
2020-07-21,23834,221,3138
2020-07-21,23836,104,1323
2020-07-21,23837,68,504
2020-07-21,23838,73,1484
2020-07-21,23839,7,83
2020-07-21,23840,13,175
2020-07-21,23841,26,425
2020-07-21,23842,35,611
2020-07-21,23843,Suppressed*,60
2020-07-21,23844,Suppressed*,74
2020-07-21,23845,Suppressed*,48
2020-07-21,23846,Suppressed*,73
2020-07-21,23847,445,1816
2020-07-21,23850,Suppressed*,115
2020-07-21,23851,101,2778
2020-07-21,23856,9,112
2020-07-21,23857,5,80
2020-07-21,23860,336,4366
2020-07-21,23866,15,261
2020-07-21,23867,48,278
2020-07-21,23868,113,2413
2020-07-21,23872,9,202
2020-07-21,23874,8,147
2020-07-21,23875,65,1170
2020-07-21,23876,Suppressed*,20
2020-07-21,23878,5,130
2020-07-21,23879,11,64
2020-07-21,23881,7,153
2020-07-21,23882,18,179
2020-07-21,23883,8,178
2020-07-21,23884,Suppressed*,7
2020-07-21,23885,6,239
2020-07-21,23887,Suppressed*,38
2020-07-21,23888,34,252
2020-07-21,23889,5,79
2020-07-21,23890,99,443
2020-07-21,23891,66,1697
2020-07-21,23893,Suppressed*,48
2020-07-21,23894,Suppressed*,66
2020-07-21,23897,Suppressed*,42
2020-07-21,23898,21,214
2020-07-21,23899,Suppressed*,36
2020-07-21,23901,173,1928
2020-07-21,23909,0,5
2020-07-21,23915,6,518
2020-07-21,23917,14,354
2020-07-21,23919,6,314
2020-07-21,23920,9,365
2020-07-21,23921,10,223
2020-07-21,23922,87,2271
2020-07-21,23923,10,209
2020-07-21,23924,101,829
2020-07-21,23927,71,545
2020-07-21,23930,35,606
2020-07-21,23934,5,75
2020-07-21,23936,520,2145
2020-07-21,23937,8,208
2020-07-21,23938,Suppressed*,65
2020-07-21,23942,20,152
2020-07-21,23943,0,7
2020-07-21,23944,13,542
2020-07-21,23947,10,410
2020-07-21,23950,20,396
2020-07-21,23952,Suppressed*,34
2020-07-21,23954,Suppressed*,227
2020-07-21,23958,22,299
2020-07-21,23959,0,89
2020-07-21,23960,33,242
2020-07-21,23962,Suppressed*,72
2020-07-21,23963,0,27
2020-07-21,23964,Suppressed*,110
2020-07-21,23966,15,267
2020-07-21,23967,Suppressed*,90
2020-07-21,23968,Suppressed*,89
2020-07-21,23970,43,1037
2020-07-21,23974,16,609
2020-07-21,23976,Suppressed*,37
2020-07-21,24011,0,23021
2020-07-21,24012,314,2079
2020-07-21,24013,31,323
2020-07-21,24014,102,912
2020-07-21,24015,72,913
2020-07-21,24016,41,686
2020-07-21,24017,129,2081
2020-07-21,24018,106,1843
2020-07-21,24019,150,1540
2020-07-21,24020,0,Suppressed*
2020-07-21,24053,5,117
2020-07-21,24054,67,480
2020-07-21,24055,87,908
2020-07-21,24058,0,18
2020-07-21,24059,0,32
2020-07-21,24060,105,1864
2020-07-21,24064,8,184
2020-07-21,24065,10,185
2020-07-21,24066,7,132
2020-07-21,24067,Suppressed*,65
2020-07-21,24069,10,144
2020-07-21,24070,Suppressed*,71
2020-07-21,24072,5,42
2020-07-21,24073,84,2738
2020-07-21,24076,Suppressed*,56
2020-07-21,24077,5,47
2020-07-21,24078,81,614
2020-07-21,24079,Suppressed*,54
2020-07-21,24082,0,18
2020-07-21,24083,57,505
2020-07-21,24084,24,749
2020-07-21,24085,12,94
2020-07-21,24086,0,Suppressed*
2020-07-21,24087,14,190
2020-07-21,24088,7,107
2020-07-21,24089,10,163
2020-07-21,24090,19,205
2020-07-21,24091,17,230
2020-07-21,24092,6,97
2020-07-21,24093,0,9
2020-07-21,24095,9,136
2020-07-21,24101,12,211
2020-07-21,24102,Suppressed*,56
2020-07-21,24104,8,235
2020-07-21,24105,Suppressed*,9
2020-07-21,24112,270,3670
2020-07-21,24120,6,67
2020-07-21,24121,16,549
2020-07-21,24122,6,63
2020-07-21,24124,Suppressed*,211
2020-07-21,24127,10,234
2020-07-21,24128,8,71
2020-07-21,24131,0,7
2020-07-21,24132,0,18
2020-07-21,24133,5,138
2020-07-21,24134,Suppressed*,415
2020-07-21,24136,0,121
2020-07-21,24137,12,105
2020-07-21,24138,Suppressed*,58
2020-07-21,24139,11,69
2020-07-21,24141,27,796
2020-07-21,24142,0,12
2020-07-21,24147,Suppressed*,46
2020-07-21,24148,35,492
