"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
2020-05-19,22845,0,1
2020-05-19,22846,6,47
2020-05-19,22847,Suppressed*,12
2020-05-19,22849,11,88
2020-05-19,22850,5,24
2020-05-19,22851,49,108
2020-05-19,22853,38,116
2020-05-19,22901,92,1009
2020-05-19,22902,29,604
2020-05-19,22903,42,721
2020-05-19,22904,0,6
2020-05-19,22911,16,437
2020-05-19,22920,Suppressed*,43
2020-05-19,22922,Suppressed*,42
2020-05-19,22923,7,101
2020-05-19,22931,0,9
2020-05-19,22932,13,180
2020-05-19,22935,Suppressed*,23
2020-05-19,22936,Suppressed*,94
2020-05-19,22937,Suppressed*,38
2020-05-19,22938,Suppressed*,21
2020-05-19,22939,5,65
2020-05-19,22940,Suppressed*,22
2020-05-19,22942,7,260
2020-05-19,22943,0,10
2020-05-19,22946,Suppressed*,4
2020-05-19,22947,Suppressed*,85
2020-05-19,22948,0,2
2020-05-19,22949,0,35
2020-05-19,22952,0,29
2020-05-19,22958,Suppressed*,32
2020-05-19,22959,Suppressed*,55
2020-05-19,22960,23,307
2020-05-19,22963,24,399
2020-05-19,22964,0,4
2020-05-19,22967,Suppressed*,27
2020-05-19,22968,9,207
2020-05-19,22969,Suppressed*,32
2020-05-19,22971,0,41
2020-05-19,22972,Suppressed*,15
2020-05-19,22973,5,157
2020-05-19,22974,5,122
2020-05-19,22976,0,7
2020-05-19,22980,34,480
2020-05-19,22989,0,4
2020-05-19,23002,18,264
2020-05-19,23004,10,42
2020-05-19,23005,34,268
2020-05-19,23009,11,121
2020-05-19,23011,Suppressed*,23
2020-05-19,23015,9,91
2020-05-19,23021,0,4
2020-05-19,23022,5,34
2020-05-19,23023,Suppressed*,5
2020-05-19,23024,20,144
2020-05-19,23025,0,7
2020-05-19,23027,Suppressed*,37
2020-05-19,23030,16,123
2020-05-19,23032,0,1
2020-05-19,23035,Suppressed*,18
2020-05-19,23038,7,41
2020-05-19,23039,Suppressed*,23
2020-05-19,23040,8,111
2020-05-19,23043,Suppressed*,14
2020-05-19,23045,0,1
2020-05-19,23047,0,25
2020-05-19,23050,Suppressed*,6
2020-05-19,23055,38,61
2020-05-19,23056,0,0
2020-05-19,23059,40,532
2020-05-19,23060,90,714
2020-05-19,23061,16,279
2020-05-19,23062,Suppressed*,52
2020-05-19,23063,53,182
2020-05-19,23064,0,2
2020-05-19,23065,Suppressed*,28
2020-05-19,23066,0,4
2020-05-19,23068,0,6
2020-05-19,23069,5,54
2020-05-19,23070,0,6
2020-05-19,23071,Suppressed*,17
2020-05-19,23072,7,172
2020-05-19,23075,107,311
2020-05-19,23076,0,11
2020-05-19,23079,0,2
2020-05-19,23083,Suppressed*,43
2020-05-19,23084,6,66
2020-05-19,23085,Suppressed*,7
2020-05-19,23086,Suppressed*,41
2020-05-19,23089,8,115
2020-05-19,23091,0,9
2020-05-19,23092,0,6
2020-05-19,23093,26,378
2020-05-19,23102,7,46
2020-05-19,23103,15,106
2020-05-19,23106,Suppressed*,24
2020-05-19,23108,0,1
2020-05-19,23109,Suppressed*,35
2020-05-19,23110,0,13
2020-05-19,23111,71,705
2020-05-19,23112,95,936
2020-05-19,23113,65,551
2020-05-19,23114,34,361
2020-05-19,23115,0,5
2020-05-19,23116,94,730
2020-05-19,23117,9,223
2020-05-19,23119,Suppressed*,2
2020-05-19,23120,26,228
2020-05-19,23123,16,96
2020-05-19,23124,6,80
2020-05-19,23126,0,5
2020-05-19,23128,Suppressed*,20
2020-05-19,23129,0,3
2020-05-19,23130,Suppressed*,6
2020-05-19,23138,0,4
2020-05-19,23139,25,401
2020-05-19,23140,14,138
2020-05-19,23141,9,138
2020-05-19,23146,6,36
2020-05-19,23148,Suppressed*,26
2020-05-19,23149,5,52
2020-05-19,23150,44,272
2020-05-19,23153,Suppressed*,23
2020-05-19,23156,Suppressed*,23
2020-05-19,23160,0,8
2020-05-19,23161,0,1
2020-05-19,23163,0,0
2020-05-19,23168,8,188
2020-05-19,23169,0,12
2020-05-19,23173,0,1
2020-05-19,23175,Suppressed*,20
2020-05-19,23176,0,3
2020-05-19,23177,0,12
2020-05-19,23180,0,2
2020-05-19,23181,Suppressed*,118
2020-05-19,23185,133,1104
2020-05-19,23187,0,13
2020-05-19,23188,124,1084
2020-05-19,23192,10,92
2020-05-19,23219,14,101
2020-05-19,23220,60,493
2020-05-19,23221,19,222
2020-05-19,23222,78,536
2020-05-19,23223,218,1293
2020-05-19,23224,323,1218
2020-05-19,23225,184,1182
2020-05-19,23226,89,384
2020-05-19,23227,69,574
2020-05-19,23228,110,835
2020-05-19,23229,81,631
2020-05-19,23230,12,143
2020-05-19,23231,106,743
2020-05-19,23233,105,662
2020-05-19,23234,289,1226
2020-05-19,23235,95,865
2020-05-19,23236,56,649
2020-05-19,23237,97,557
2020-05-19,23238,224,762
2020-05-19,23250,0,2
2020-05-19,23294,53,349
2020-05-19,23301,59,120
2020-05-19,23302,Suppressed*,6
2020-05-19,23303,14,40
2020-05-19,23304,Suppressed*,5
2020-05-19,23306,22,63
2020-05-19,23307,12,40
2020-05-19,23308,35,87
2020-05-19,23310,18,95
2020-05-19,23313,Suppressed*,4
2020-05-19,23314,10,167
2020-05-19,23315,Suppressed*,29
2020-05-19,23316,11,39
2020-05-19,23320,137,1501
2020-05-19,23321,46,675
2020-05-19,23322,76,890
2020-05-19,23323,60,652
2020-05-19,23324,38,447
2020-05-19,23325,37,403
2020-05-19,23336,9,54
2020-05-19,23337,0,8
2020-05-19,23347,14,33
2020-05-19,23350,53,155
2020-05-19,23354,9,18
2020-05-19,23356,Suppressed*,29
2020-05-19,23357,31,55
2020-05-19,23359,11,21
2020-05-19,23389,Suppressed*,4
2020-05-19,23395,15,36
2020-05-19,23398,Suppressed*,8
2020-05-19,23401,Suppressed*,13
2020-05-19,23405,10,32
2020-05-19,23407,44,69
2020-05-19,23408,Suppressed*,4
2020-05-19,23409,Suppressed*,4
2020-05-19,23410,48,120
2020-05-19,23413,73,217
2020-05-19,23414,22,40
2020-05-19,23415,34,97
2020-05-19,23416,11,38
2020-05-19,23417,48,143
2020-05-19,23418,41,94
2020-05-19,23420,62,144
2020-05-19,23421,116,386
2020-05-19,23422,Suppressed*,14
2020-05-19,23423,Suppressed*,9
2020-05-19,23426,5,6
2020-05-19,23427,5,10
2020-05-19,23430,30,296
2020-05-19,23432,6,25
2020-05-19,23433,0,26
2020-05-19,23434,154,1299
2020-05-19,23435,100,626
2020-05-19,23436,0,16
2020-05-19,23437,6,85
2020-05-19,23438,Suppressed*,50
2020-05-19,23440,0,2
2020-05-19,23441,18,42
2020-05-19,23442,19,58
2020-05-19,23451,44,900
2020-05-19,23452,81,1368
2020-05-19,23453,51,729
2020-05-19,23454,85,1251
2020-05-19,23455,38,990
2020-05-19,23456,58,1117
2020-05-19,23457,5,73
2020-05-19,23459,Suppressed*,30
2020-05-19,23460,0,11
2020-05-19,23461,0,7
2020-05-19,23462,116,1483
2020-05-19,23464,80,1377
2020-05-19,23480,Suppressed*,11
2020-05-19,23486,0,5
2020-05-19,23487,59,150
2020-05-19,23488,8,18
2020-05-19,23502,41,537
2020-05-19,23503,38,570
2020-05-19,23504,51,887
2020-05-19,23505,34,507
2020-05-19,23507,8,145
2020-05-19,23508,24,261
2020-05-19,23509,30,282
2020-05-19,23510,48,430
2020-05-19,23511,0,36
2020-05-19,23513,36,628
2020-05-19,23517,6,95
2020-05-19,23518,39,656
2020-05-19,23523,9,156
2020-05-19,23551,0,1
2020-05-19,23601,24,530
2020-05-19,23602,43,664
2020-05-19,23603,Suppressed*,47
2020-05-19,23604,0,23
2020-05-19,23605,13,242
2020-05-19,23606,32,461
2020-05-19,23607,24,332
2020-05-19,23608,68,692
2020-05-19,23651,Suppressed*,8
2020-05-19,23661,15,219
2020-05-19,23662,7,174
2020-05-19,23663,11,208
2020-05-19,23664,7,151
2020-05-19,23665,Suppressed*,31
2020-05-19,23666,69,876
2020-05-19,23669,55,644
2020-05-19,23690,0,53
2020-05-19,23691,0,8
2020-05-19,23692,12,284
2020-05-19,23693,12,277
2020-05-19,23696,0,52
2020-05-19,23701,109,693
2020-05-19,23702,15,208
2020-05-19,23703,52,540
2020-05-19,23704,34,484
2020-05-19,23707,24,291
2020-05-19,23708,Suppressed*,102
2020-05-19,23709,0,99
2020-05-19,23801,10,97
2020-05-19,23803,92,797
2020-05-19,23805,33,410
2020-05-19,23806,0,2
2020-05-19,23821,Suppressed*,29
2020-05-19,23824,10,144
2020-05-19,23827,Suppressed*,26
2020-05-19,23828,0,9
2020-05-19,23829,78,464
2020-05-19,23830,Suppressed*,34
2020-05-19,23831,78,630
2020-05-19,23832,148,841
2020-05-19,23833,Suppressed*,26
2020-05-19,23834,101,572
2020-05-19,23836,24,228
2020-05-19,23837,48,79
2020-05-19,23838,28,249
2020-05-19,23839,0,21
2020-05-19,23840,Suppressed*,44
2020-05-19,23841,7,69
2020-05-19,23842,8,107
2020-05-19,23843,0,4
2020-05-19,23844,Suppressed*,9
2020-05-19,23845,0,4
2020-05-19,23846,0,17
2020-05-19,23847,86,362
2020-05-19,23850,0,27
2020-05-19,23851,33,396
2020-05-19,23856,Suppressed*,7
2020-05-19,23857,Suppressed*,5
2020-05-19,23860,67,706
2020-05-19,23866,Suppressed*,51
2020-05-19,23867,20,77
2020-05-19,23868,12,77
2020-05-19,23872,Suppressed*,54
2020-05-19,23874,0,20
2020-05-19,23875,24,239
2020-05-19,23876,0,2
2020-05-19,23878,Suppressed*,23
2020-05-19,23879,5,14
2020-05-19,23881,Suppressed*,29
2020-05-19,23882,5,56
2020-05-19,23883,Suppressed*,46
2020-05-19,23884,Suppressed*,0
2020-05-19,23885,Suppressed*,56
2020-05-19,23887,0,4
2020-05-19,23888,Suppressed*,45
2020-05-19,23889,Suppressed*,8
2020-05-19,23890,26,94
2020-05-19,23891,64,113
2020-05-19,23893,Suppressed*,5
2020-05-19,23894,0,8
2020-05-19,23897,Suppressed*,9
2020-05-19,23898,5,37
2020-05-19,23899,Suppressed*,14
2020-05-19,23901,74,494
2020-05-19,23915,Suppressed*,14
2020-05-19,23917,10,59
2020-05-19,23919,5,32
2020-05-19,23920,Suppressed*,37
2020-05-19,23921,7,75
2020-05-19,23922,7,129
2020-05-19,23923,6,59
2020-05-19,23924,61,160
2020-05-19,23927,62,174
2020-05-19,23930,Suppressed*,133
2020-05-19,23934,Suppressed*,22
2020-05-19,23936,382,247
2020-05-19,23937,Suppressed*,58
2020-05-19,23938,0,4
2020-05-19,23942,Suppressed*,33
2020-05-19,23944,Suppressed*,69
2020-05-19,23947,Suppressed*,103
2020-05-19,23950,8,55
2020-05-19,23952,0,7
2020-05-19,23954,Suppressed*,54
2020-05-19,23958,10,105
2020-05-19,23959,0,25
2020-05-19,23960,5,66
2020-05-19,23962,Suppressed*,22
2020-05-19,23963,0,10
2020-05-19,23964,0,26
2020-05-19,23966,Suppressed*,63
2020-05-19,23967,Suppressed*,20
2020-05-19,23968,Suppressed*,15
2020-05-19,23970,14,115
2020-05-19,23974,Suppressed*,111
2020-05-19,23976,0,9
2020-05-19,24011,0,10
2020-05-19,24012,51,197
2020-05-19,24013,6,41
2020-05-19,24014,54,117
2020-05-19,24015,14,61
2020-05-19,24016,Suppressed*,60
2020-05-19,24017,14,179
2020-05-19,24018,35,261
2020-05-19,24019,10,164
2020-05-19,24053,Suppressed*,30
2020-05-19,24054,5,58
2020-05-19,24055,6,131
2020-05-19,24058,0,4
2020-05-19,24059,0,5
2020-05-19,24060,33,455
2020-05-19,24064,0,24
2020-05-19,24065,Suppressed*,30
2020-05-19,24066,Suppressed*,14
2020-05-19,24067,Suppressed*,10
2020-05-19,24069,Suppressed*,25
2020-05-19,24070,Suppressed*,9
2020-05-19,24072,0,10
2020-05-19,24073,19,388
2020-05-19,24076,0,7
2020-05-19,24077,Suppressed*,3
2020-05-19,24078,11,84
2020-05-19,24079,0,10
2020-05-19,24082,0,4
2020-05-19,24083,7,22
2020-05-19,24084,7,170
2020-05-19,24085,7,10
2020-05-19,24087,6,58
2020-05-19,24088,0,9
2020-05-19,24089,Suppressed*,32
2020-05-19,24090,9,21
2020-05-19,24091,Suppressed*,61
2020-05-19,24092,Suppressed*,9
2020-05-19,24093,0,1
2020-05-19,24095,Suppressed*,22
2020-05-19,24101,Suppressed*,32
2020-05-19,24102,0,2
2020-05-19,24104,Suppressed*,57
2020-05-19,24105,0,5
2020-05-19,24112,30,324
2020-05-19,24120,Suppressed*,12
2020-05-19,24121,Suppressed*,80
2020-05-19,24122,Suppressed*,16
2020-05-19,24124,Suppressed*,37
2020-05-19,24127,Suppressed*,40
2020-05-19,24128,Suppressed*,16
2020-05-19,24131,0,1
2020-05-19,24132,0,5
2020-05-19,24133,0,33
2020-05-19,24134,0,37
2020-05-19,24136,0,15
2020-05-19,24137,Suppressed*,13
2020-05-19,24138,0,21
2020-05-19,24139,0,7
2020-05-19,24141,Suppressed*,155
2020-05-19,24142,0,1
2020-05-19,24147,Suppressed*,10
2020-05-19,24148,5,70
2020-05-19,24149,0,27
2020-05-19,24150,Suppressed*,4
2020-05-19,24151,13,52
2020-05-19,24153,56,510
2020-05-19,24161,0,6
2020-05-19,24162,6,41
2020-05-19,24165,Suppressed*,26
2020-05-19,24167,0,3
2020-05-19,24168,Suppressed*,16
2020-05-19,24171,7,72
2020-05-19,24174,Suppressed*,26
2020-05-19,24175,Suppressed*,36
2020-05-19,24176,Suppressed*,13
2020-05-19,24179,14,92
2020-05-19,24184,6,13
2020-05-19,24185,0,4
2020-05-19,24201,Suppressed*,258
2020-05-19,24202,8,157
2020-05-19,24210,19,278
2020-05-19,24211,9,147
2020-05-19,24216,10,64
2020-05-19,24217,0,1
2020-05-19,24219,9,387
2020-05-19,24220,0,8
2020-05-19,24221,0,4
2020-05-19,24224,5,70
2020-05-19,24225,0,10
2020-05-19,24226,0,14
2020-05-19,24228,0,88
2020-05-19,24230,0,102
2020-05-19,24236,5,41
2020-05-19,24237,0,7
2020-05-19,24239,0,4
2020-05-19,24243,0,44
2020-05-19,24244,Suppressed*,107
2020-05-19,24245,0,16
2020-05-19,24246,0,6
2020-05-19,24248,Suppressed*,38
2020-05-19,24250,0,13
2020-05-19,24251,Suppressed*,150
2020-05-19,24256,0,38
2020-05-19,24258,0,20
2020-05-19,24260,0,61
2020-05-19,24263,Suppressed*,104
2020-05-19,24265,0,10
2020-05-19,24266,Suppressed*,115
2020-05-19,24269,0,4
2020-05-19,24270,Suppressed*,6
2020-05-19,24271,0,35
2020-05-19,24272,0,7
2020-05-19,24273,Suppressed*,72
2020-05-19,24277,Suppressed*,97
2020-05-19,24279,0,33
2020-05-19,24280,0,6
2020-05-19,24281,0,29
2020-05-19,24282,0,14
2020-05-19,24283,0,36
2020-05-19,24290,0,31
2020-05-19,24292,0,12
2020-05-19,24293,Suppressed*,125
2020-05-19,24301,Suppressed*,276
2020-05-19,24311,0,27
2020-05-19,24312,0,24
2020-05-19,24313,Suppressed*,7
2020-05-19,24314,0,26
2020-05-19,24315,0,32
2020-05-19,24316,0,2
2020-05-19,24317,Suppressed*,36
2020-05-19,24318,0,8
2020-05-19,24319,5,88
2020-05-19,24322,0,3
2020-05-19,24323,Suppressed*,10
2020-05-19,24324,0,38
2020-05-19,24325,0,5
2020-05-19,24326,0,6
2020-05-19,24328,0,17
2020-05-19,24330,11,54
2020-05-19,24333,120,448
2020-05-19,24340,Suppressed*,81
2020-05-19,24343,11,135
2020-05-19,24347,Suppressed*,23
2020-05-19,24348,0,76
2020-05-19,24350,0,12
2020-05-19,24351,0,3
2020-05-19,24352,Suppressed*,12
2020-05-19,24354,6,216
2020-05-19,24360,5,94
2020-05-19,24361,Suppressed*,72
2020-05-19,24363,0,7
2020-05-19,24366,Suppressed*,15
2020-05-19,24368,Suppressed*,63
2020-05-19,24370,Suppressed*,77
2020-05-19,24374,0,15
2020-05-19,24375,0,9
2020-05-19,24377,0,2
2020-05-19,24378,Suppressed*,10
2020-05-19,24380,Suppressed*,11
2020-05-19,24381,Suppressed*,37
2020-05-19,24382,6,208
2020-05-19,24401,42,402
2020-05-19,24412,0,1
2020-05-19,24413,0,4
2020-05-19,24415,0,2
2020-05-19,24416,12,26
2020-05-19,24421,Suppressed*,17
2020-05-19,24422,6,105
2020-05-19,24426,5,192
2020-05-19,24430,Suppressed*,26
2020-05-19,24431,5,38
2020-05-19,24432,Suppressed*,1
2020-05-19,24433,0,1
2020-05-19,24435,Suppressed*,7
2020-05-19,24437,0,8
2020-05-19,24439,0,8
2020-05-19,24440,8,36
2020-05-19,24441,15,102
2020-05-19,24442,0,1
2020-05-19,24445,0,27
2020-05-19,24448,0,4
2020-05-19,24450,8,53
2020-05-19,24457,0,13
2020-05-19,24458,0,4
2020-05-19,24459,6,2
2020-05-19,24460,0,14
2020-05-19,24465,Suppressed*,13
2020-05-19,24467,Suppressed*,16
2020-05-19,24471,Suppressed*,27
2020-05-19,24472,0,14
2020-05-19,24473,0,3
2020-05-19,24474,0,5
2020-05-19,24476,Suppressed*,5
2020-05-19,24477,13,136
2020-05-19,24479,0,20
2020-05-19,24482,5,49
2020-05-19,24483,Suppressed*,4
2020-05-19,24484,0,5
2020-05-19,24485,0,2
2020-05-19,24486,16,58
2020-05-19,24487,0,3
2020-05-19,24501,25,464
2020-05-19,24502,33,648
2020-05-19,24503,12,306
2020-05-19,24504,7,151
2020-05-19,24517,0,98
2020-05-19,24520,Suppressed*,30
2020-05-19,24521,7,204
2020-05-19,24522,15,195
2020-05-19,24523,8,318
2020-05-19,24526,Suppressed*,26
2020-05-19,24527,Suppressed*,45
2020-05-19,24528,Suppressed*,62
2020-05-19,24529,Suppressed*,46
2020-05-19,24530,0,17
2020-05-19,24531,Suppressed*,94
2020-05-19,24534,5,33
2020-05-19,24536,0,3
2020-05-19,24538,Suppressed*,85
2020-05-19,24539,0,6
2020-05-19,24540,23,410
2020-05-19,24541,24,392
2020-05-19,24549,Suppressed*,47
2020-05-19,24550,5,109
2020-05-19,24551,19,396
2020-05-19,24553,Suppressed*,40
2020-05-19,24554,Suppressed*,63
2020-05-19,24555,Suppressed*,11
2020-05-19,24556,0,57
2020-05-19,24557,Suppressed*,100
2020-05-19,24558,5,129
2020-05-19,24562,0,13
2020-05-19,24563,Suppressed*,88
2020-05-19,24565,0,8
2020-05-19,24566,Suppressed*,16
2020-05-19,24569,0,15
2020-05-19,24571,Suppressed*,27
2020-05-19,24572,12,312
2020-05-19,24574,Suppressed*,51
2020-05-19,24577,Suppressed*,63
2020-05-19,24578,Suppressed*,3
2020-05-19,24579,0,3
2020-05-19,24580,Suppressed*,17
2020-05-19,24586,Suppressed*,68
2020-05-19,24588,Suppressed*,163
2020-05-19,24589,0,32
2020-05-19,24590,11,196
2020-05-19,24592,12,286
2020-05-19,24593,Suppressed*,27
2020-05-19,24594,Suppressed*,32
2020-05-19,24595,0,5
2020-05-19,24597,Suppressed*,18
2020-05-19,24598,Suppressed*,32
2020-05-19,24599,Suppressed*,17
2020-05-19,24602,0,10
2020-05-19,24603,Suppressed*,9
2020-05-19,24605,Suppressed*,135
2020-05-19,24606,0,3
2020-05-19,24607,0,1
2020-05-19,24609,Suppressed*,85
2020-05-19,24612,0,3
2020-05-19,24613,0,20
2020-05-19,24614,17,218
2020-05-19,24620,0,16
2020-05-19,24622,0,17
2020-05-19,24628,0,5
2020-05-19,24630,0,68
2020-05-19,24631,0,22
2020-05-19,24634,0,7
2020-05-19,24635,0,11
2020-05-19,24637,0,27
2020-05-19,24639,Suppressed*,53
2020-05-19,24641,0,97
2020-05-19,24646,0,6
2020-05-19,24649,0,22
2020-05-19,24651,0,69
2020-05-19,24656,0,38
2020-05-19,24657,0,2
2020-05-19,"Not Reported",616,28283
2020-05-19,Out-of-State,35,3136
