"﻿Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
7/17/2020,Out-of-State,0,29913
7/17/2020,23064,0,8
7/17/2020,23230,91,3339
7/17/2020,24527,11,184
7/17/2020,23952,Suppressed*,34
7/17/2020,23836,94,1236
7/17/2020,23833,10,184
7/17/2020,24580,5,47
7/17/2020,22644,57,120
7/17/2020,22938,Suppressed*,98
7/17/2020,24018,104,1626
7/17/2020,23071,Suppressed*,116
7/17/2020,24588,13,643
7/17/2020,20118,5,150
7/17/2020,23112,241,4979
7/17/2020,24604,0,Suppressed*
7/17/2020,24095,8,131
7/17/2020,23091,0,30
7/17/2020,24280,Suppressed*,25
7/17/2020,23919,5,300
7/17/2020,24272,0,12
7/17/2020,22740,Suppressed*,78
7/17/2020,23453,177,2961
7/17/2020,23123,17,247
7/17/2020,22713,8,85
7/17/2020,23401,Suppressed*,43
7/17/2020,24184,13,119
7/17/2020,24070,Suppressed*,67
7/17/2020,22715,Suppressed*,84
7/17/2020,24149,6,120
7/17/2020,24083,56,420
7/17/2020,23306,27,167
7/17/2020,22448,Suppressed*,75
7/17/2020,22610,11,70
7/17/2020,24256,Suppressed*,94
7/17/2020,24089,10,142
7/17/2020,24251,11,421
7/17/2020,23030,31,539
7/17/2020,24602,0,25
7/17/2020,23488,8,37
7/17/2020,22840,25,419
7/17/2020,23069,14,328
7/17/2020,23899,Suppressed*,35
7/17/2020,23959,0,82
7/17/2020,22655,125,916
7/17/2020,23045,0,Suppressed*
7/17/2020,24246,0,16
7/17/2020,23125,Suppressed*,10
7/17/2020,22192,831,7040
7/17/2020,23089,18,447
7/17/2020,22959,8,181
7/17/2020,22206,197,2010
7/17/2020,22405,171,2571
7/17/2020,23455,192,4406
7/17/2020,23651,Suppressed*,30
7/17/2020,22511,5,132
7/17/2020,22436,Suppressed*,63
7/17/2020,24412,0,Suppressed*
7/17/2020,23890,98,428
7/17/2020,23093,49,1350
7/17/2020,23220,145,3873
7/17/2020,22025,127,1478
7/17/2020,24282,Suppressed*,39
7/17/2020,24066,7,121
7/17/2020,23924,99,804
7/17/2020,24435,6,94
7/17/2020,22514,17,211
7/17/2020,23459,20,218
7/17/2020,22408,240,2506
7/17/2020,24088,7,99
7/17/2020,23307,18,86
7/17/2020,22454,Suppressed*,139
7/17/2020,22026,277,2073
7/17/2020,24179,66,834
7/17/2020,23043,Suppressed*,125
7/17/2020,24219,18,789
7/17/2020,24120,6,63
7/17/2020,24093,0,9
7/17/2020,23954,Suppressed*,217
7/17/2020,22032,147,2114
7/17/2020,23885,6,230
7/17/2020,20136,239,2219
7/17/2020,23038,10,147
7/17/2020,22843,7,154
7/17/2020,23075,144,1228
7/17/2020,24147,Suppressed*,41
7/17/2020,22476,Suppressed*,29
7/17/2020,24380,Suppressed*,61
7/17/2020,24245,0,52
7/17/2020,23901,171,1862
7/17/2020,23708,22,455
7/17/2020,23068,0,16
7/17/2020,20187,107,1314
7/17/2020,24162,9,106
7/17/2020,23872,9,193
7/17/2020,23226,258,3267
7/17/2020,23062,6,181
7/17/2020,22846,16,171
7/17/2020,23025,0,22
7/17/2020,23065,Suppressed*,141
7/17/2020,20186,105,1689
7/17/2020,23337,0,27
7/17/2020,24530,6,76
7/17/2020,22733,18,101
7/17/2020,23850,Suppressed*,111
7/17/2020,23662,24,808
7/17/2020,23828,Suppressed*,39
7/17/2020,24483,Suppressed*,29
7/17/2020,22729,Suppressed*,18
7/17/2020,24413,0,9
7/17/2020,22831,8,79
7/17/2020,23009,31,646
7/17/2020,22102,138,1992
7/17/2020,23604,24,83
7/17/2020,24433,0,Suppressed*
7/17/2020,23887,Suppressed*,36
7/17/2020,23313,Suppressed*,13
7/17/2020,23509,113,2316
7/17/2020,23250,0,6
7/17/2020,24244,8,392
7/17/2020,24069,10,135
7/17/2020,24090,19,199
7/17/2020,23148,Suppressed*,162
7/17/2020,23187,Suppressed*,34
7/17/2020,23027,15,133
7/17/2020,23106,Suppressed*,79
7/17/2020,22722,0,10
7/17/2020,23432,12,104
7/17/2020,24377,0,8
7/17/2020,24174,Suppressed*,147
7/17/2020,23937,7,196
7/17/2020,24432,Suppressed*,20
7/17/2020,24260,Suppressed*,173
7/17/2020,24551,60,1615
7/17/2020,22305,615,2669
7/17/2020,23856,9,106
7/17/2020,22709,6,163
7/17/2020,23238,305,3459
7/17/2020,23409,Suppressed*,13
7/17/2020,24607,0,5
7/17/2020,22308,77,873
7/17/2020,23115,13,33
7/17/2020,24073,80,2583
7/17/2020,23801,54,353
7/17/2020,22664,205,1061
7/17/2020,24363,Suppressed*,53
7/17/2020,24411,0,Suppressed*
7/17/2020,23664,22,624
7/17/2020,23889,5,76
7/17/2020,23169,Suppressed*,86
7/17/2020,22936,16,470
7/17/2020,23415,38,269
7/17/2020,23004,13,114
7/17/2020,23128,Suppressed*,84
7/17/2020,24352,5,122
7/17/2020,22811,Suppressed*,43
7/17/2020,23416,12,105
7/17/2020,22101,148,2757
7/17/2020,23114,91,1770
7/17/2020,23607,99,1650
7/17/2020,24422,18,568
7/17/2020,24228,Suppressed*,419
7/17/2020,23844,Suppressed*,70
7/17/2020,22180,240,2174
7/17/2020,23451,255,4530
7/17/2020,24128,8,65
7/17/2020,22307,82,979
7/17/2020,24058,0,17
7/17/2020,22538,0,22
7/17/2020,24168,6,50
7/17/2020,23315,Suppressed*,114
7/17/2020,22560,51,1168
7/17/2020,22821,36,405
7/17/2020,24202,17,546
7/17/2020,20165,362,4277
7/17/2020,22003,1338,6668
7/17/2020,24134,Suppressed*,377
7/17/2020,24265,0,30
7/17/2020,24121,11,504
7/17/2020,20148,263,3607
7/17/2020,23163,0,11
7/17/2020,22980,141,2715
7/17/2020,23124,20,416
7/17/2020,22841,24,257
7/17/2020,24528,7,196
7/17/2020,22205,151,2002
7/17/2020,23963,0,24
7/17/2020,24609,8,250
7/17/2020,24237,0,20
7/17/2020,22553,65,1190
7/17/2020,23505,194,3103
7/17/2020,22801,722,4247
7/17/2020,22960,51,1191
7/17/2020,23079,0,27
7/17/2020,24474,Suppressed*,28
7/17/2020,22830,17,150
7/17/2020,23418,69,235
7/17/2020,22850,9,82
7/17/2020,22407,685,6283
7/17/2020,24484,0,23
7/17/2020,24442,0,8
7/17/2020,22845,0,8
7/17/2020,22730,Suppressed*,6
7/17/2020,23235,323,4056
7/17/2020,24279,5,123
7/17/2020,22989,0,10
7/17/2020,23126,5,50
7/17/2020,24087,13,167
7/17/2020,23414,34,90
7/17/2020,23173,Suppressed*,10
7/17/2020,23920,9,351
7/17/2020,23893,Suppressed*,42
7/17/2020,22030,442,4868
7/17/2020,23860,325,4196
7/17/2020,22743,Suppressed*,6
7/17/2020,23294,182,1853
7/17/2020,23964,Suppressed*,107
7/17/2020,24082,0,16
7/17/2020,23696,5,177
7/17/2020,23138,0,40
7/17/2020,23834,215,2995
7/17/2020,23433,0,85
7/17/2020,23704,191,2241
7/17/2020,22185,0,Suppressed*
7/17/2020,24540,101,2423
7/17/2020,23301,98,296
7/17/2020,24431,11,204
7/17/2020,23408,Suppressed*,12
7/17/2020,22923,19,451
7/17/2020,23005,79,1844
7/17/2020,22551,109,1505
7/17/2020,22406,143,2108
7/17/2020,23066,0,67
7/17/2020,24281,Suppressed*,114
7/17/2020,24072,5,40
7/17/2020,23421,186,966
7/17/2020,24351,Suppressed*,28
7/17/2020,24486,33,288
7/17/2020,24620,5,63
7/17/2020,24465,Suppressed*,64
7/17/2020,24439,Suppressed*,74
7/17/2020,24076,Suppressed*,55
7/17/2020,20129,11,86
7/17/2020,23692,48,1206
7/17/2020,24270,Suppressed*,17
7/17/2020,22473,23,590
7/17/2020,23310,32,363
7/17/2020,23868,101,2369
7/17/2020,22942,32,904
7/17/2020,23703,197,2982
7/17/2020,24054,64,439
7/17/2020,23225,552,6537
7/17/2020,23040,34,423
7/17/2020,22485,102,1916
7/17/2020,23517,45,502
7/17/2020,22214,0,Suppressed*
7/17/2020,20197,13,233
7/17/2020,23109,Suppressed*,161
7/17/2020,24574,5,208
7/17/2020,24104,8,220
7/17/2020,24019,145,1397
7/17/2020,24634,Suppressed*,21
7/17/2020,22735,Suppressed*,128
7/17/2020,24657,Suppressed*,11
7/17/2020,24578,Suppressed*,31
7/17/2020,23605,76,1011
7/17/2020,23666,276,4094
7/17/2020,22734,32,287
7/17/2020,22901,272,4517
7/17/2020,22046,213,1826
7/17/2020,24210,37,892
7/17/2020,23092,0,128
7/17/2020,24526,Suppressed*,119
7/17/2020,24221,Suppressed*,21
7/17/2020,23405,10,90
7/17/2020,24536,0,12
7/17/2020,24563,16,386
7/17/2020,24592,37,1208
7/17/2020,23103,32,591
7/17/2020,22639,Suppressed*,29
7/17/2020,23407,63,168
7/17/2020,22554,509,4897
7/17/2020,23110,Suppressed*,49
7/17/2020,23356,Suppressed*,116
7/17/2020,24330,44,289
7/17/2020,23944,12,517
7/17/2020,24136,0,105
7/17/2020,24225,0,56
7/17/2020,23223,461,6859
7/17/2020,23357,42,117
7/17/2020,22737,20,184
7/17/2020,23866,14,242
7/17/2020,23843,Suppressed*,57
7/17/2020,24529,5,131
7/17/2020,24138,Suppressed*,56
7/17/2020,22701,751,3641
7/17/2020,23347,19,95
7/17/2020,24554,Suppressed*,242
7/17/2020,23398,5,25
7/17/2020,22625,8,174
7/17/2020,24430,5,151
7/17/2020,23024,44,744
7/17/2020,24283,Suppressed*,96
7/17/2020,24316,0,Suppressed*
7/17/2020,22310,305,2375
7/17/2020,22567,6,243
7/17/2020,23805,177,3674
7/17/2020,24401,130,3190
7/17/2020,23608,278,3204
7/17/2020,24555,6,90
7/17/2020,24092,6,89
7/17/2020,22641,0,9
7/17/2020,23440,0,12
7/17/2020,23050,Suppressed*,61
7/17/2020,23322,231,5816
7/17/2020,24333,390,1850
7/17/2020,24017,118,1955
7/17/2020,24599,Suppressed*,60
7/17/2020,20194,37,834
7/17/2020,24594,Suppressed*,95
7/17/2020,23878,5,119
7/17/2020,22643,0,20
7/17/2020,24273,6,550
7/17/2020,22645,29,182
7/17/2020,23480,Suppressed*,39
7/17/2020,23325,115,1483
7/17/2020,22623,Suppressed*,15
7/17/2020,23321,190,3011
7/17/2020,23943,0,6
7/17/2020,22546,86,1312
7/17/2020,24085,12,89
7/17/2020,20112,261,2513
7/17/2020,22060,29,319
7/17/2020,24606,0,8
7/17/2020,23665,11,122
7/17/2020,22620,12,155
7/17/2020,22741,0,15
7/17/2020,23324,277,2058
7/17/2020,23968,Suppressed*,85
7/17/2020,22125,Suppressed*,80
7/17/2020,24360,15,359
7/17/2020,22974,32,447
7/17/2020,24572,27,1085
7/17/2020,22432,Suppressed*,64
7/17/2020,22940,5,105
7/17/2020,23891,66,1698
7/17/2020,23304,Suppressed*,16
7/17/2020,24064,6,164
7/17/2020,24501,52,2251
7/17/2020,24641,Suppressed*,263
7/17/2020,24415,0,Suppressed*
7/17/2020,22031,440,3711
7/17/2020,23938,Suppressed*,61
7/17/2020,22427,17,725
7/17/2020,24556,5,284
7/17/2020,24086,0,Suppressed*
7/17/2020,22311,490,2766
7/17/2020,23934,5,72
7/17/2020,22314,234,3055
7/17/2020,22738,Suppressed*,75
7/17/2020,24523,54,2361
7/17/2020,22964,0,18
7/17/2020,24637,6,156
7/17/2020,23176,0,52
7/17/2020,24015,64,759
7/17/2020,23884,Suppressed*,7
7/17/2020,24557,39,524
7/17/2020,23841,26,403
7/17/2020,23180,0,28
7/17/2020,22646,0,19
7/17/2020,22946,Suppressed*,25
7/17/2020,20124,78,1143
7/17/2020,22482,8,423
7/17/2020,22556,257,2250
7/17/2020,23002,44,1255
7/17/2020,22503,9,404
7/17/2020,23389,Suppressed*,12
7/17/2020,23084,9,182
7/17/2020,23323,307,3253
7/17/2020,24150,Suppressed*,16
7/17/2020,23181,7,537
7/17/2020,22033,291,3059
7/17/2020,23874,Suppressed*,130
7/17/2020,22043,262,1872
7/17/2020,24277,7,595
7/17/2020,22079,359,2752
7/17/2020,20115,40,475
7/17/2020,22920,10,283
7/17/2020,24263,Suppressed*,432
7/17/2020,22209,95,1189
7/17/2020,22603,148,1290
7/17/2020,24315,Suppressed*,837
7/17/2020,23113,169,2947
7/17/2020,24217,Suppressed*,12
7/17/2020,22835,163,821
7/17/2020,22630,278,2002
7/17/2020,23915,6,517
7/17/2020,23035,Suppressed*,91
7/17/2020,23803,323,4225
7/17/2020,22827,94,991
7/17/2020,24325,Suppressed*,38
7/17/2020,22627,Suppressed*,49
7/17/2020,23438,6,157
7/17/2020,20105,140,2208
7/17/2020,"Not Reported",1206,4575
7/17/2020,22151,294,1721
7/17/2020,23847,438,1737
7/17/2020,24318,Suppressed*,37
7/17/2020,23936,514,2110
7/17/2020,24458,Suppressed*,22
7/17/2020,22213,20,272
7/17/2020,22935,Suppressed*,105
7/17/2020,23960,33,232
7/17/2020,24312,Suppressed*,109
7/17/2020,24059,0,28
7/17/2020,24534,6,113
7/17/2020,24370,7,237
7/17/2020,23504,319,2941
7/17/2020,23358,0,8
7/17/2020,23011,Suppressed*,88
7/17/2020,24361,5,200
7/17/2020,22728,19,220
7/17/2020,23168,20,707
7/17/2020,22742,19,154
7/17/2020,23039,Suppressed*,82
7/17/2020,24613,Suppressed*,68
7/17/2020,24368,8,399
7/17/2020,22948,0,15
7/17/2020,20155,299,3249
7/17/2020,23867,48,262
7/17/2020,23824,33,728
7/17/2020,24220,Suppressed*,26
7/17/2020,24124,Suppressed*,193
7/17/2020,23141,30,630
7/17/2020,24539,0,20
7/17/2020,23427,Suppressed*,23
7/17/2020,24084,23,595
7/17/2020,23302,Suppressed*,20
7/17/2020,22504,0,22
7/17/2020,22810,Suppressed*,61
7/17/2020,22736,5,35
7/17/2020,24324,5,96
7/17/2020,24201,16,1008
7/17/2020,22153,199,2302
7/17/2020,23072,26,860
7/17/2020,24230,10,283
7/17/2020,23464,315,6209
7/17/2020,23511,23,568
7/17/2020,24020,0,Suppressed*
7/17/2020,22602,201,1514
7/17/2020,23060,218,3680
7/17/2020,20132,88,1557
7/17/2020,23410,68,1285
7/17/2020,24326,7,72
7/17/2020,23709,Suppressed*,144
7/17/2020,23015,18,357
7/17/2020,22718,7,41
7/17/2020,23111,164,3736
7/17/2020,22714,14,85
7/17/2020,22303,233,1442
7/17/2020,22657,71,554
7/17/2020,23076,0,39
7/17/2020,23354,15,56
7/17/2020,24566,9,80
7/17/2020,22711,0,Suppressed*
7/17/2020,23879,11,63
7/17/2020,23842,32,589
7/17/2020,23830,12,176
7/17/2020,22847,6,59
7/17/2020,24317,21,258
7/17/2020,22849,63,422
7/17/2020,20147,541,6153
7/17/2020,22853,80,461
7/17/2020,23222,184,3073
7/17/2020,22624,11,112
7/17/2020,22654,Suppressed*,29
7/17/2020,24131,0,7
7/17/2020,22480,0,339
7/17/2020,20181,53,796
7/17/2020,23707,113,1384
7/17/2020,23430,90,1497
7/17/2020,23224,1012,7392
7/17/2020,22520,45,697
7/17/2020,24148,35,452
7/17/2020,24467,9,134
7/17/2020,22172,183,1109
7/17/2020,24132,0,16
7/17/2020,23192,21,597
7/17/2020,24226,0,58
7/17/2020,23927,70,521
7/17/2020,22727,23,479
7/17/2020,24597,Suppressed*,90
7/17/2020,22548,0,8
7/17/2020,24441,54,547
7/17/2020,22969,Suppressed*,121
7/17/2020,23606,173,1936
7/17/2020,24550,18,505
7/17/2020,22027,59,227
7/17/2020,23160,13,91
7/17/2020,23219,30,979
7/17/2020,24476,Suppressed*,31
7/17/2020,24593,7,119
7/17/2020,20184,5,74
7/17/2020,24161,0,21
7/17/2020,24635,0,34
7/17/2020,24586,9,330
7/17/2020,23518,172,2708
7/17/2020,22660,15,73
7/17/2020,23061,50,1707
7/17/2020,24565,Suppressed*,82
7/17/2020,24067,Suppressed*,58
7/17/2020,20130,0,26
7/17/2020,23308,52,252
7/17/2020,24460,0,72
7/17/2020,22652,7,64
7/17/2020,23149,8,359
7/17/2020,20143,5,97
7/17/2020,24137,9,93
7/17/2020,22207,322,3618
7/17/2020,22922,7,147
7/17/2020,24579,Suppressed*,40
7/17/2020,24293,5,473
7/17/2020,22304,747,5544
7/17/2020,23055,43,121
7/17/2020,23413,83,339
7/17/2020,22306,936,4108
7/17/2020,23691,0,15
7/17/2020,24105,Suppressed*,9
7/17/2020,22530,0,6
7/17/2020,23970,39,978
7/17/2020,24060,98,1586
7/17/2020,24366,Suppressed*,70
7/17/2020,24055,81,852
7/17/2020,24343,112,661
7/17/2020,23921,10,212
7/17/2020,22972,Suppressed*,37
7/17/2020,23234,1202,6385
7/17/2020,24448,Suppressed*,38
7/17/2020,24656,Suppressed*,109
7/17/2020,22723,Suppressed*,11
7/17/2020,23417,87,446
7/17/2020,22732,Suppressed*,20
7/17/2020,22834,7,114
7/17/2020,24101,12,191
7/17/2020,24622,0,36
7/17/2020,24569,0,56
7/17/2020,22460,8,186
7/17/2020,22309,705,3308
7/17/2020,24628,0,12
7/17/2020,24313,7,57
7/17/2020,23359,16,67
7/17/2020,22943,Suppressed*,46
7/17/2020,22903,226,4073
7/17/2020,23457,13,314
7/17/2020,23119,Suppressed*,26
7/17/2020,23436,Suppressed*,74
7/17/2020,23838,66,1391
7/17/2020,24426,33,943
7/17/2020,24502,102,3063
7/17/2020,22815,103,799
7/17/2020,23452,326,5653
7/17/2020,24175,32,285
7/17/2020,22832,6,84
7/17/2020,24479,Suppressed*,91
7/17/2020,24577,20,324
7/17/2020,23423,Suppressed*,23
7/17/2020,23897,Suppressed*,42
7/17/2020,20151,312,1997
7/17/2020,23909,0,Suppressed*
7/17/2020,23456,238,5837
7/17/2020,24153,170,5586
7/17/2020,23047,10,192
7/17/2020,24167,Suppressed*,12
7/17/2020,23146,9,250
7/17/2020,24522,30,722
7/17/2020,22842,84,377
7/17/2020,22312,639,3367
7/17/2020,24571,Suppressed*,115
7/17/2020,23085,Suppressed*,26
7/17/2020,24165,11,99
7/17/2020,22579,Suppressed*,25
7/17/2020,24224,7,163
7/17/2020,24549,13,254
7/17/2020,23958,22,291
7/17/2020,22747,Suppressed*,71
7/17/2020,22971,0,117
7/17/2020,23840,13,170
7/17/2020,24521,9,743
7/17/2020,22726,23,105
7/17/2020,24127,9,218
7/17/2020,23881,5,146
7/17/2020,22542,9,162
7/17/2020,22911,109,2189
7/17/2020,20141,30,585
7/17/2020,24520,5,146
7/17/2020,24612,0,14
7/17/2020,24290,0,163
7/17/2020,23086,16,257
7/17/2020,24440,8,144
7/17/2020,23441,41,96
7/17/2020,23663,40,866
7/17/2020,24239,0,16
7/17/2020,24311,Suppressed*,83
7/17/2020,22469,44,279
7/17/2020,24142,0,11
7/17/2020,24482,17,327
7/17/2020,24590,30,709
7/17/2020,23233,184,3373
7/17/2020,23523,104,788
7/17/2020,24639,12,163
7/17/2020,20158,26,397
7/17/2020,23508,117,1443
7/17/2020,24328,16,113
7/17/2020,22716,6,57
7/17/2020,24091,16,207
7/17/2020,23693,53,1167
7/17/2020,24250,0,41
7/17/2020,23022,15,113
7/17/2020,24487,0,11
7/17/2020,23510,87,1457
7/17/2020,24319,19,273
7/17/2020,20175,298,3484
7/17/2020,22433,Suppressed*,10
7/17/2020,22580,24,391
7/17/2020,24012,300,1918
7/17/2020,23601,117,4225
7/17/2020,23832,408,4276
7/17/2020,23070,0,32
7/17/2020,24437,0,74
7/17/2020,23922,79,2189
7/17/2020,23827,Suppressed*,127
7/17/2020,22534,6,198
7/17/2020,22150,797,4437
7/17/2020,23950,19,380
7/17/2020,22039,91,1340
7/17/2020,23882,17,172
7/17/2020,20111,1025,4646
7/17/2020,23502,209,3059
7/17/2020,23437,17,361
7/17/2020,23185,298,4637
7/17/2020,23177,Suppressed*,62
7/17/2020,24053,5,111
7/17/2020,24614,19,512
7/17/2020,22931,0,28
7/17/2020,24457,Suppressed*,68
7/17/2020,22731,Suppressed*,24
7/17/2020,20171,325,3204
7/17/2020,22124,70,1319
7/17/2020,22968,54,971
7/17/2020,22820,0,11
7/17/2020,24185,Suppressed*,34
7/17/2020,22904,0,60
7/17/2020,23227,198,4057
7/17/2020,22152,237,2183
7/17/2020,23083,13,198
7/17/2020,24112,249,3233
7/17/2020,23507,49,1562
7/17/2020,22724,18,152
7/17/2020,22535,Suppressed*,45
7/17/2020,20152,246,2603
7/17/2020,23435,236,2805
7/17/2020,23974,15,583
7/17/2020,22437,Suppressed*,87
7/17/2020,22539,6,241
7/17/2020,23442,29,200
7/17/2020,24464,0,6
7/17/2020,24314,0,177
7/17/2020,22712,114,910
7/17/2020,22488,56,229
7/17/2020,22578,Suppressed*,192
7/17/2020,22572,295,1254
7/17/2020,22963,42,1349
7/17/2020,24243,0,127
7/17/2020,23116,180,2978
7/17/2020,23153,5,118
7/17/2020,24472,Suppressed*,150
7/17/2020,24141,26,731
7/17/2020,22807,Suppressed*,13
7/17/2020,20109,1249,5624
7/17/2020,24236,11,93
7/17/2020,24122,5,60
7/17/2020,23316,14,113
