"﻿Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-07-17,24471,11,127
2020-07-17,24323,Suppressed*,34
2020-07-17,24646,0,25
2020-07-17,24354,33,1183
2020-07-17,23894,Suppressed*,60
2020-07-17,22401,279,2960
2020-07-17,22182,138,1995
2020-07-17,24630,0,279
2020-07-17,23140,28,594
2020-07-17,23839,5,77
2020-07-17,24477,44,743
2020-07-17,20176,879,6169
2020-07-17,20137,15,161
2020-07-17,24649,Suppressed*,76
2020-07-17,22947,11,446
2020-07-17,23851,87,2450
2020-07-17,22601,374,12901
2020-07-17,22509,Suppressed*,8
2020-07-17,22015,412,3365
2020-07-17,23690,7,236
2020-07-17,24348,13,1303
2020-07-17,22637,6,98
2020-07-17,20139,Suppressed*,17
2020-07-17,24176,7,61
2020-07-17,23314,31,631
2020-07-17,24421,7,210
2020-07-17,20198,7,159
2020-07-17,22976,Suppressed*,20
2020-07-17,22435,13,263
2020-07-17,24605,10,889
2020-07-17,24340,10,205
2020-07-17,23221,57,1777
2020-07-17,23336,10,213
2020-07-17,22044,282,1518
2020-07-17,24065,7,168
2020-07-17,22851,84,370
2020-07-17,22181,74,1079
2020-07-17,24014,97,841
2020-07-17,23237,427,3192
2020-07-17,24266,14,395
2020-07-17,24531,26,1539
2020-07-17,23942,19,142
2020-07-17,23883,6,163
2020-07-17,23231,248,4064
2020-07-17,24078,77,557
2020-07-17,23460,Suppressed*,67
2020-07-17,24102,Suppressed*,50
2020-07-17,22611,31,608
2020-07-17,23967,Suppressed*,86
2020-07-17,23923,10,203
2020-07-17,24378,Suppressed*,64
2020-07-17,24416,25,426
2020-07-17,24375,0,62
2020-07-17,24651,Suppressed*,587
2020-07-17,22576,Suppressed*,144
2020-07-17,22066,89,1247
2020-07-17,23486,Suppressed*,12
2020-07-17,23701,245,2766
2020-07-17,24011,0,21743
2020-07-17,23806,0,177
2020-07-17,23551,Suppressed*,16
2020-07-17,23875,61,1115
2020-07-17,23821,5,247
2020-07-17,23846,Suppressed*,69
2020-07-17,23156,5,108
2020-07-17,20169,117,1885
2020-07-17,24541,84,1971
2020-07-17,23898,19,199
2020-07-17,23876,0,19
2020-07-17,22640,Suppressed*,17
2020-07-17,23669,187,3508
2020-07-17,22035,Suppressed*,40
2020-07-17,24301,23,977
2020-07-17,23917,13,343
2020-07-17,23503,199,2432
2020-07-17,22939,15,587
2020-07-17,24216,10,169
2020-07-17,24538,6,295
2020-07-17,24473,0,38
2020-07-17,20166,225,1453
2020-07-17,22041,765,3836
2020-07-17,24631,Suppressed*,968
2020-07-17,22193,1667,9670
2020-07-17,20135,12,250
2020-07-17,22201,230,3161
2020-07-17,23434,400,6017
2020-07-17,20144,Suppressed*,56
2020-07-17,23303,19,148
2020-07-17,24350,Suppressed*,58
2020-07-17,23395,18,108
2020-07-17,24598,6,119
2020-07-17,20120,384,3217
2020-07-17,22812,44,711
2020-07-17,20180,39,669
2020-07-17,24079,Suppressed*,52
2020-07-17,22134,23,179
2020-07-17,23059,122,2839
2020-07-17,24374,Suppressed*,45
2020-07-17,23461,Suppressed*,111
2020-07-17,24016,36,649
2020-07-17,22508,68,1140
2020-07-17,23139,76,1889
2020-07-17,23837,65,416
2020-07-17,22802,557,3196
2020-07-17,24445,Suppressed*,154
2020-07-17,23021,0,12
2020-07-17,24503,62,1715
2020-07-17,22952,6,174
2020-07-17,22042,858,4277
2020-07-17,22973,25,773
2020-07-17,24258,0,52
2020-07-17,24382,29,1155
2020-07-17,22656,26,234
2020-07-17,22211,Suppressed*,21
2020-07-17,20191,339,2464
2020-07-17,24211,18,1045
2020-07-17,23930,35,583
2020-07-17,20110,1611,7744
2020-07-17,22438,Suppressed*,57
2020-07-17,22844,74,548
2020-07-17,23602,193,3371
2020-07-17,24589,Suppressed*,159
2020-07-17,24603,13,61
2020-07-17,22719,0,15
2020-07-17,23102,13,282
2020-07-17,22315,132,2038
2020-07-17,23228,410,4359
2020-07-17,24517,15,472
2020-07-17,22749,0,17
2020-07-17,22902,223,2934
2020-07-17,24248,9,132
2020-07-17,22650,Suppressed*,31
2020-07-17,23888,29,227
2020-07-17,24151,50,1032
2020-07-17,20117,11,188
2020-07-17,20170,1098,4799
2020-07-17,22967,Suppressed*,157
2020-07-17,23976,Suppressed*,37
2020-07-17,23229,311,4345
2020-07-17,23603,18,214
2020-07-17,23513,290,2971
2020-07-17,24558,18,497
2020-07-17,23032,0,31
2020-07-17,22204,1095,6465
2020-07-17,22191,1846,10015
2020-07-17,24139,9,57
2020-07-17,23845,Suppressed*,47
2020-07-17,23056,0,12
2020-07-17,23150,109,1312
2020-07-17,22949,0,138
2020-07-17,24013,31,297
2020-07-17,20121,270,2103
2020-07-17,24459,6,44
2020-07-17,23462,486,6678
2020-07-17,20190,222,2415
2020-07-17,24601,0,Suppressed*
2020-07-17,20106,49,329
2020-07-17,24595,0,13
2020-07-17,23422,7,53
2020-07-17,22824,95,344
2020-07-17,23966,15,255
2020-07-17,22932,25,743
