"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
7/20/2020,20105,147,2301
7/20/2020,20106,49,344
7/20/2020,20109,1268,5777
7/20/2020,20110,1629,7940
7/20/2020,20111,1037,4790
7/20/2020,20112,268,2625
7/20/2020,20115,40,495
7/20/2020,20117,11,193
7/20/2020,20118,5,154
7/20/2020,20119,35,337
7/20/2020,20120,396,3374
7/20/2020,20121,274,2180
7/20/2020,20124,80,1202
7/20/2020,20129,11,88
7/20/2020,20130,0,28
7/20/2020,20132,89,1625
7/20/2020,20135,12,260
7/20/2020,20136,251,2351
7/20/2020,20137,15,165
7/20/2020,20139,Suppressed*,19
7/20/2020,20141,33,618
7/20/2020,20143,5,99
7/20/2020,20144,Suppressed*,60
7/20/2020,20147,552,6452
7/20/2020,20148,268,3825
7/20/2020,20151,314,2074
7/20/2020,20152,247,2711
7/20/2020,20155,309,3378
7/20/2020,20158,27,418
7/20/2020,20164,1311,5957
7/20/2020,20165,370,4532
7/20/2020,20166,229,1495
7/20/2020,20169,121,1956
7/20/2020,20170,1105,4996
7/20/2020,20171,329,3331
7/20/2020,20175,302,3640
7/20/2020,20176,910,6431
7/20/2020,20180,39,703
7/20/2020,20181,54,828
7/20/2020,20184,Suppressed*,84
7/20/2020,20186,108,1721
7/20/2020,20187,115,1358
7/20/2020,20190,226,2552
7/20/2020,20191,335,2577
7/20/2020,20194,43,878
7/20/2020,20197,14,242
7/20/2020,20198,8,162
7/20/2020,22003,1348,6888
7/20/2020,22015,427,3522
7/20/2020,22025,131,1550
7/20/2020,22026,285,2167
7/20/2020,22027,59,239
7/20/2020,22030,457,5061
7/20/2020,22031,444,3868
7/20/2020,22032,151,2223
7/20/2020,22033,298,3220
7/20/2020,22035,Suppressed*,40
7/20/2020,22039,95,1409
7/20/2020,22041,778,3929
7/20/2020,22042,867,4410
7/20/2020,22043,268,1956
7/20/2020,22044,282,1570
7/20/2020,22046,218,1905
7/20/2020,22060,30,356
7/20/2020,22066,89,1306
7/20/2020,22079,366,2869
7/20/2020,22101,150,2839
7/20/2020,22102,144,2101
7/20/2020,22124,72,1377
7/20/2020,22125,Suppressed*,83
7/20/2020,22134,24,191
7/20/2020,22150,801,4551
7/20/2020,22151,299,1799
7/20/2020,22152,238,2280
7/20/2020,22153,208,2417
7/20/2020,22172,189,1169
7/20/2020,22180,241,2278
7/20/2020,22181,77,1148
7/20/2020,22182,144,2114
7/20/2020,22185,0,Suppressed*
7/20/2020,22191,1875,10432
7/20/2020,22192,859,7326
7/20/2020,22193,1690,10004
7/20/2020,22201,235,3355
7/20/2020,22202,235,2555
7/20/2020,22203,354,2716
7/20/2020,22204,1105,6706
7/20/2020,22205,153,2096
7/20/2020,22206,199,2119
7/20/2020,22207,328,3776
7/20/2020,22209,92,1248
7/20/2020,22211,Suppressed*,21
7/20/2020,22213,20,282
7/20/2020,22214,0,Suppressed*
7/20/2020,22301,98,1379
7/20/2020,22302,262,3036
7/20/2020,22303,238,1516
7/20/2020,22304,765,5769
7/20/2020,22305,622,2766
7/20/2020,22306,941,4240
7/20/2020,22307,87,1009
7/20/2020,22308,80,914
7/20/2020,22309,712,3424
7/20/2020,22310,307,2461
7/20/2020,22311,495,2846
7/20/2020,22312,653,3470
7/20/2020,22314,234,3194
7/20/2020,22315,138,2144
7/20/2020,22401,285,3093
7/20/2020,22405,172,2695
7/20/2020,22406,149,2231
7/20/2020,22407,696,6578
7/20/2020,22408,251,2635
7/20/2020,22427,17,747
7/20/2020,22432,Suppressed*,70
7/20/2020,22433,Suppressed*,11
7/20/2020,22435,15,294
7/20/2020,22436,Suppressed*,65
